DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,sma_vol_5,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2024-01-05,0.0011094382626204435,4734.75,4729.5,99.99912811693444,10.0,0.0,0.0033767843087865856,0.0033767843087865856,1.1402672268067298e-05,-0.005474154043059345,-0.00727406405279958,4703.680722280896,4695.222134897879,0
2024-01-08,0.013947373744269242,4801.25,4734.75,99.99939327731995,10.0,0.0,0.00806420521248375,0.00806420521248375,6.503140570905009e-05,-0.013073000088608306,-0.017371422005809364,4673.255447773307,4653.2109348812655,0
2024-01-09,-0.001771941259956833,4792.75,4801.25,99.98834823642714,10.0,0.0,0.007544389988751845,0.007544389988751845,5.691782030237906e-05,-0.012230320086444256,-0.01625166756274132,4742.886803471345,4723.852305410152,0
2024-01-10,0.005721434519347923,4820.25,4792.75,99.99988779709588,10.0,0.0,0.006276365222383437,0.006276365222383437,3.939276040474429e-05,-0.010174706737539152,-0.013520165480390534,4744.232418926286,4728.387304468948,0
2024-01-11,-0.0009859119185868792,4815.5,4820.25,99.99939887321584,10.0,0.0,0.005790678430700677,0.005790678430700677,3.3531956687782056e-05,-0.009387352831803286,-0.01247392843673149,4775.212335471405,4760.4960047855075,0
2024-01-12,0.0002076411967593117,4816.5,4815.5,99.99998034822616,10.0,0.0,0.005878940254773509,0.005878940254773509,3.456193851919641e-05,-0.0095304353555638,-0.01266405670759917,4769.824189449412,4754.900760922855,0
2024-01-16,-0.00374415413999607,4798.5,4816.5,99.99967792367714,10.0,0.0,0.0031888168986495048,0.0031888168986495048,1.0168553213112645e-05,-0.005169437346915065,-0.006869156052718492,4791.665650130608,4783.528084138842,0
2024-01-17,-0.00569504399824261,4771.25,4798.5,99.99836121136006,10.0,0.0,0.0039028015974265076,0.0039028015974265076,1.5231860308874899e-05,-0.006326888302643152,-0.008407178608114988,4768.23626506852,4758.327259769452,0
2024-01-18,0.008348600538516493,4811.25,4771.25,99.99969677720452,10.0,0.0,0.004826343351541239,0.004826343351541239,2.329359014696632e-05,-0.00782405524163487,-0.010396616268490592,4734.065134341588,4721.902114641585,0
2024-01-19,0.012034336803298018,4869.5,4811.25,99.99998086313164,10.0,0.0,0.006872395033944074,0.006872395033944074,4.722981350257917e-05,-0.011140939313972498,-0.014804096768328815,4757.945637406063,4740.548417209436,0
2024-01-22,0.002358854485892792,4881.0,4869.5,99.99992290446764,10.0,0.0,0.006799250022246547,0.006799250022246547,4.6229800865019674e-05,-0.011022362874111725,-0.014646532218278599,4816.121323977508,4798.698475464274,0
2024-01-23,0.0028641590774629577,4895.0,4881.0,99.99999998443926,10.0,0.0,0.006023897049655021,0.006023897049655021,3.6287335664842465e-05,-0.009765426919195738,-0.012976313847657827,4833.566930243813,4818.071783264738,0
2024-01-24,0.0006126825475032405,4898.0,4895.0,99.34510627994794,10.0,0.0,0.0042704572783824,0.0042704572783824,1.8236805366489213e-05,-0.006922900262045333,-0.009199160188250264,4861.229433225524,4850.176595812415,0
2024-01-25,0.005141923000191895,4923.25,4898.0,99.99995839681588,10.0,0.0,0.00398742004421338,0.00398742004421338,1.589951860899463e-05,-0.006464064494616814,-0.008589458536499665,4866.441121307271,4856.109000146688,0
2024-01-26,-0.001422836766286295,4916.25,4923.25,99.99981700441144,10.0,0.0,0.002206719061542656,0.002206719061542656,4.869609016575701e-06,-0.0035773442920849917,-0.004753580428109465,4905.6693045631455,4899.902471299452,0
2024-01-29,0.0077502097529347225,4954.5,4916.25,99.99993412869196,10.0,0.0,0.0032382393068054738,0.0032382393068054738,1.0486193808139995e-05,-0.005249556729938953,-0.00697561880831549,4890.509488975604,4882.075446936763,0
2024-01-30,-0.0007066781375311137,4951.0,4954.5,99.99996951822536,10.0,0.0,0.003564403733821918,0.003564403733821918,1.2704973977683631e-05,-0.005778306615505614,-0.007678222444469805,4925.95393326321,4916.603920343974,0
2024-01-31,-0.016392975150411715,4870.5,4951.0,99.9968394966438,10.0,0.0,0.008383536621526117,0.008383536621526117,7.028368628446955e-05,-0.01359067286958414,-0.018059306368870622,4884.167754904858,4862.390891906838,1
2024-02-01,0.011838080894483127,4928.5,4870.5,99.99991683571297,10.0,0.0,0.00970806074387155,0.00970806074387155,9.424644340669984e-05,-0.015737878144318533,-0.02091251593880047,4794.448677419779,4769.703221692266,0
2024-02-02,0.010445408456400074,4980.25,4928.5,99.99903506403086,10.0,0.0,0.010441107109291567,0.010441107109291567,0.0001090167176676989,-0.016926230244443015,-0.022491599980935577,4845.781108626028,4818.887451083806,0
2024-02-05,-0.0036712053101481956,4962.0,4980.25,90.32614920028442,10.0,0.0,0.010310149207725784,0.010310149207725784,0.00010629917668556861,-0.016713932489901356,-0.022209498408226,4897.702208497306,4870.860386218705,0
2024-02-06,0.0025662328220299457,4974.75,4962.0,91.5205040824209,10.0,0.0,0.010329175850931828,0.010329175850931828,0.00010669187375947325,-0.016744776857295862,-0.02225048444959986,4879.604192163109,4852.812340044694,0
2024-02-07,0.008108152528421897,5015.25,4974.75,98.92004020010654,10.0,0.0,0.005718572427274188,0.005718572427274188,3.27020706059806e-05,-0.009270460743327607,-0.012318602055312673,4928.844884962746,4913.84394335812,0
2024-02-08,0.0004983554374042853,5017.75,5015.25,99.99546467800327,10.0,0.0,0.0051135465852674075,0.0051135465852674075,2.6148358679699963e-05,-0.00828964457139777,-0.011015292063938727,4973.847204386798,4960.308709190251,0
2024-02-09,0.005217792045208114,5044.0,5017.75,99.96626113500292,10.0,0.0,0.004023006094757105,0.004023006094757105,1.6184578038452813e-05,-0.006521753557537877,-0.008666115849306901,4985.13195014063,4974.453474519376,0
2024-02-12,-0.0005453508972319554,5041.25,5044.0,95.25498264610782,10.0,0.0,0.0031586341913945088,0.0031586341913945088,9.976969955046443e-06,-0.005120507722206585,-0.006804138294465928,5018.238172157103,5009.79642134055,0
2024-02-13,-0.013982749665677474,4971.25,5041.25,72.2775971593107,10.0,0.0,0.007601729778990215,0.007601729778990215,5.778629563278662e-05,-0.012323274452450045,-0.01637518546285792,4979.50651499998,4959.370819297964,1
2024-02-14,0.009360130404466815,5018.0,4971.25,97.5331072995476,10.0,0.0,0.00788467309780209,0.00788467309780209,6.2168069859204e-05,-0.012781957972330301,-0.01698468480783943,4908.112064263075,4887.527895097004,0
2024-02-15,0.0056634857525477145,5046.5,5018.0,99.9987037064802,10.0,0.0,0.008199985181240274,0.008199985181240274,6.72397569725601e-05,-0.013293114966245276,-0.017663910983341063,4951.736548702042,4930.140748117106,0
2024-02-16,-0.0053148020300533005,5019.75,5046.5,99.60589842444011,10.0,0.0,0.008235336351848248,0.008235336351848248,6.782076482807321e-05,-0.013350423261894178,-0.01774006233202944,4979.574822754843,4957.764191980995,0
2024-02-20,-0.005643665872382186,4991.5,5019.75,79.30849205382151,10.0,0.0,0.008433631742242537,0.008433631742242537,7.112614436376089e-05,-0.01367188279670142,-0.018167218241084606,4951.58758236588,4929.378491258297,0
2024-02-21,0.0009511652490541422,4996.25,4991.5,99.96740318250625,10.0,0.0,0.005927178624832339,0.005927178624832339,3.5131446450669375e-05,-0.00960863527724699,-0.012767968880105287,4943.768183063225,4928.173816991221,0
2024-02-22,0.020111634869323325,5097.75,4996.25,94.3968085716734,10.0,0.0,0.00946394116335859,0.00946394116335859,8.956618234351315e-05,-0.015342132349960949,-0.020386648337315457,4920.181886852948,4895.42444781303,0
2024-02-23,0.0007353482205036954,5101.5,5097.75,98.35889825310832,10.0,0.0,0.009407674103180717,0.009407674103180717,8.850433203165711e-05,-0.01525091700222248,-0.020265441247264846,5020.594479535451,4995.4816039778325,0
2024-02-26,-0.004174141155308675,5080.25,5101.5,99.58466781731202,10.0,0.0,0.00923571342918779,0.00923571342918779,8.52984025460797e-05,-0.014972149058313192,-0.01989501398783571,5025.688528094024,5001.008540258103,0
2024-02-27,0.0019173575845172763,5090.0,5080.25,73.44916450096075,10.0,0.0,0.008374366084006926,0.008374366084006926,7.013000730896549e-05,-0.013575806378139281,-0.01803955175287705,5011.747549742631,4989.426240181973,0
2024-02-28,-0.0017697379508376798,5081.0,5090.0,64.76400463614704,10.0,0.0,0.008633246151418571,0.008633246151418571,7.453293911098357e-05,-0.013995480611995861,-0.018597215500438722,5019.259184226456,4996.21494652588,0
2024-02-29,0.004467471040053184,5103.75,5081.0,71.82564657133258,10.0,0.0,0.00298174399071997,0.00298174399071997,8.890797226194651e-06,-0.004833748451062002,-0.006423092147493771,5056.49898769105,5048.468855908966,0
2024-03-01,0.008244150207904255,5146.0,5103.75,61.43472197183405,10.0,0.0,0.004406127678561543,0.004406127678561543,1.9413961119786133e-05,-0.0071428375164715755,-0.009491413139794767,5067.424630574692,5055.537365149188,0
2024-03-04,-0.0015071592905702147,5138.25,5146.0,99.9998488446834,10.0,0.0,0.0037743905601526516,0.0037743905601526516,1.4246024100569446e-05,-0.0061187193067623585,-0.008130563336068751,5114.6092041177,5104.329751922609,0
2024-03-05,-0.01027004331905701,5085.75,5138.25,46.59644730694264,10.0,0.0,0.006303364971037721,0.006303364971037721,3.973240995810537e-05,-0.010218476421872513,-0.013578326702180659,5086.012263109345,5068.952698221627,1
2024-03-06,0.0050993000911017106,5111.75,5085.75,99.95764524550216,10.0,0.0,0.006548149939098703,0.006548149939098703,4.2878267624918346e-05,-0.010615300885639549,-0.014105627641184938,5032.048765177933,5014.515886275139,0
