DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,gk_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2024-06-12,0.008047030427883684,5427.5,5384.0,80.97917648937225,10.0,0.0,0.00647741968596881,0.00647741968596881,4.195696578817628e-05,-0.010500639045933019,-0.013953264817655221,5327.760352260896,5309.397308164344,0
2024-06-13,0.002024664781458796,5438.5,5427.5,68.26448455979866,10.0,0.0,0.006479948213336212,0.006479948213336212,4.198972884751916e-05,-0.01050473807833945,-0.01395871161802736,5370.783949256892,5352.265403303051,0
2024-06-14,-0.00018389113696670734,5437.5,5438.5,73.47401699134414,10.0,0.0,0.00654446195370726,0.00654446195370726,4.282998226352185e-05,-0.010609322239005596,-0.014097683206625307,5381.106194036142,5362.367655621157,0
2024-06-17,0.019802627296179764,5546.25,5437.5,69.71296358787349,10.0,0.0,0.006724597906563988,0.006724597906563988,4.522021700496476e-05,-0.01090134324611142,-0.014485721156186489,5378.545869542947,5359.301638442035,0
2024-06-18,0.002431119511820512,5559.75,5546.25,32.268046673148376,10.0,0.0,0.006706503897956419,0.006706503897956419,4.4977194533304646e-05,-0.010872010786197844,-0.014446744139727108,5486.2777105946725,5466.700742743231,0
2024-06-20,-0.0027466978116681418,5544.5,5559.75,31.18604113754466,10.0,0.0,0.0068940645352117405,0.0068940645352117405,4.752812581566427e-05,-0.011176068056920875,-0.014850775894325425,5497.959784601781,5477.793464052607,0
2024-06-21,-0.0018503897866857244,5534.25,5544.5,30.14370839555049,10.0,0.0,0.006844728481029557,0.006844728481029557,4.685030797901719e-05,-0.011096088663576963,-0.014744499157223862,5483.317805675483,5463.348861057181,0
2024-06-24,-0.0031218213341546175,5517.0,5534.25,27.63801154926549,10.0,0.0,0.006519814577189707,0.006519814577189707,4.25079821209354e-05,-0.01056936601927806,-0.014044589322288177,5476.06451959212,5457.067001992472,0
2024-06-25,0.003618603550537003,5537.0,5517.0,28.365597232552236,10.0,0.0,0.00648877437646241,0.00648877437646241,4.210419290863514e-05,-0.010519046299458655,-0.013977724403579984,5459.270583084535,5440.421338978546,0
2024-06-26,0.001173232389438894,5543.5,5537.0,25.133361713180538,10.0,0.0,0.006443257768462542,0.006443257768462542,4.15155706708529e-05,-0.010445258665744389,-0.013879675285904421,5479.465606677004,5460.679117708702,0
2024-06-27,0.0004508769633169152,5546.0,5543.5,23.82805375590156,10.0,0.0,0.006401623973544843,0.006401623973544843,4.098078949866407e-05,-0.010377765516660632,-0.013789990288789137,5486.268338881779,5467.579860925944,0
2024-06-28,-0.004427384688538538,5521.5,5546.0,19.90132169748167,10.0,0.0,0.0066229412271296495,0.0066229412271296495,4.386335049801359e-05,-0.010736546127953335,-0.01426673849991313,5486.773627449275,5467.438409642225,0
2024-07-01,0.002216142559165135,5533.75,5521.5,20.95345228597786,10.0,0.0,0.006085973379493665,0.006085973379493665,3.7039071975905544e-05,-0.009866059758278851,-0.013110034914245961,5467.292398472051,5449.585373863095,0
2024-07-02,0.006304907172768992,5568.75,5533.75,20.38900131145637,10.0,0.0,0.005996626910122242,0.005996626910122242,3.5959534299202225e-05,-0.009721218900285641,-0.012917570166228706,5480.215835168269,5462.727105297519,0
2024-07-03,0.003853396649136087,5590.25,5568.75,18.704831288680108,10.0,0.0,0.005858006675683046,0.005858006675683046,3.431624221234713e-05,-0.00949649962673576,-0.012618962860544102,5516.116679412456,5498.919670374067,0
2024-07-05,0.00557452332155961,5621.5,5590.25,19.415287865940023,10.0,0.0,0.005814634015225721,0.005814634015225721,3.380996873101999e-05,-0.009426187577493259,-0.012525532104695715,5537.802831658432,5520.665843193178,0
2024-07-08,0.0006668593396259581,5625.25,5621.5,20.662606821185086,10.0,0.0,0.005796130759916905,0.005796130759916905,3.3595131786054914e-05,-0.009396191681813765,-0.012485673513801587,5568.926689711722,5551.748141949747,0
2024-07-09,0.0010660508272071212,5631.25,5625.25,18.41850833544682,10.0,0.0,0.005579647567175421,0.005579647567175421,3.1132466973886594e-05,-0.009045247636700612,-0.012019338543499038,5574.597647616394,5558.042917282546,0
2024-07-10,0.01002725012642891,5688.0,5631.25,18.18396861784611,10.0,0.0,0.0055719986275361835,0.0055719986275361835,3.104716870526511e-05,-0.009032847829658658,-0.012002861661417159,5580.6128189348165,5564.06291056681,0
2024-07-11,-0.008518954214544294,5639.75,5688.0,20.8869156626532,10.0,0.0,0.005688802357591072,0.005688802357591072,3.236247226373374e-05,-0.009222200051374634,-0.012254473175902808,5635.785263547334,5618.721906810431,0
2024-07-12,0.0044230245931338175,5664.75,5639.75,21.93534473603187,10.0,0.0,0.005859736687009164,0.005859736687009164,3.433651404108113e-05,-0.009499304173200503,-0.012622689546067222,5586.42995191867,5569.008599282186,0
2024-07-15,0.003216499435454878,5683.0,5664.75,20.487466659017763,10.0,0.0,0.00590470268831452,0.00590470268831452,3.486551383738872e-05,-0.009572199210412514,-0.012719552580179984,5610.784580452824,5593.153219312886,0
2024-07-16,0.006008658239371911,5717.25,5683.0,18.856159706088587,10.0,0.0,0.005868178416222368,0.005868178416222368,3.443551792461806e-05,-0.009512989182924883,-0.012640874207389373,5629.194016117331,5611.614052839483,0
2024-07-17,-0.013781175729311812,5639.0,5717.25,20.305788379695827,10.0,0.0,0.005823486269483937,0.005823486269483937,3.391299233086794e-05,-0.009440538095325184,-0.012544601094183252,5663.53005514381,5645.977357490031,1
2024-07-18,-0.007922772559405544,5594.5,5639.0,23.02200271603448,10.0,0.0,0.0062528924866894825,0.0062528924866894825,3.909866445009778e-05,-0.010136654745095815,-0.0134696019361073,5582.128136089875,5563.5541680203105,0
2024-07-19,-0.007310596997657015,5553.75,5594.5,23.464306730142532,10.0,0.0,0.006172382984640234,0.006172382984640234,3.8098311709076275e-05,-0.010006139623060687,-0.013296173247386677,5538.799788662417,5520.606895145479,0
2024-07-22,0.01021102517050565,5610.75,5553.75,26.576842303849208,10.0,0.0,0.006257493134548443,0.006257493134548443,3.9156220328920896e-05,-0.010144112922099388,-0.013479512372827636,5497.696917924487,5479.3904493083055,0
2024-07-23,-0.0020517402380448857,5599.25,5610.75,28.776765395599387,10.0,0.0,0.006237437980513115,0.006237437980513115,3.890563256074753e-05,-0.010111601220874943,-0.013436310775775038,5554.302203210919,5535.866425390387,0
2024-07-24,-0.02298847988019226,5472.0,5599.25,29.272758825108344,10.0,0.0,0.006544926792634006,0.006544926792634006,4.2836066720938454e-05,-0.010610075796134962,-0.014098684534462143,5540.1555855786355,5520.861824151164,1
2024-07-25,-0.005635366435880584,5441.25,5472.0,17.065885742715412,10.0,0.0,0.007013767948211558,0.007013767948211558,4.9192940831359765e-05,-0.011370120996735802,-0.015108633730028376,5410.135070262424,5389.9469716584645,0
2024-07-26,0.010557443641307174,5499.0,5441.25,17.857015976410082,10.0,0.0,0.007207760852872047,0.007207760852872047,5.1951816512194775e-05,-0.01168460570948716,-0.01552652148513824,5378.041143622495,5357.418802525525,0
2024-07-29,0.0007271405519446716,5503.0,5499.0,20.602263630156685,10.0,0.0,0.0070892017685480575,0.0070892017685480575,5.025678171518491e-05,-0.011492407857493826,-0.01527112869289802,5436.165003473995,5415.662015441089,0
2024-07-30,-0.0055578476627413664,5472.5,5503.0,19.03229878057289,10.0,0.0,0.007479465806169618,0.007479465806169618,5.5942408745660536e-05,-0.012125070551953696,-0.01611181182441361,5436.678624959,5415.047142113581,0
2024-07-31,0.015502780905432445,5558.0,5472.5,17.91500867306141,10.0,0.0,0.007852972004009365,0.007852972004009365,6.166916929575487e-05,-0.012730566869172398,-0.016916396233353916,5403.273553703236,5380.703642452327,0
2024-08-01,-0.014087610963013475,5480.25,5558.0,19.92557514930156,10.0,0.0,0.008681466117822948,0.008681466117822948,7.536785395490784e-05,-0.014073650699247766,-0.01870108802890807,5480.326506269517,5455.025224013065,1
2024-08-02,-0.019206117136450374,5376.0,5480.25,23.1755566445778,10.0,0.0,0.00930770736817664,0.00930770736817664,8.663341645160972e-05,-0.01508885947750286,-0.02005009896683646,5398.180006242199,5371.46466781804,1
2024-08-05,-0.02992624325163007,5217.5,5376.0,18.637621877387293,10.0,0.0,0.011127755607743327,0.011127755607743327,0.00012382694486566306,-0.018039366089151743,-0.02397073655074852,5279.889857252246,5248.665567469668,1
2024-08-06,0.00930017434187036,5266.25,5217.5,9.480569285866505,9.480569285866505,0.0,0.011675172932560797,0.011675172932560797,0.0001363096630052003,-0.018901769177871217,-0.025209042114398953,5119.806220575578,5087.615828869104,0
2024-08-07,-0.007385381990436812,5227.5,5266.25,9.803929746491734,9.803929746491734,0.0,0.012609336451107437,0.012609336451107437,0.00015899536573722668,-0.02043147069731044,-0.02718558579467464,5159.744504386384,5125.012420411256,0
2024-08-08,0.022836252273734203,5348.25,5227.5,9.63711854562144,9.63711854562144,0.0,0.01306624771966823,0.01306624771966823,0.00017072682947173525,-0.02116278886213526,-0.02819199128308063,5118.033910552005,5082.184358685331,0
2024-08-09,0.0041050577775632036,5370.25,5348.25,13.464747020202507,10.0,0.0,0.01298821240173881,0.01298821240173881,0.0001686936613926818,-0.021055379594748513,-0.02797841979299039,5236.817806380178,5200.68831346418,0
