DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,ewma_vol,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2013-10-08,-0.010397140296376506,1650.5,1667.75,6.056854904090468,6.056854904090468,0.0,0.00696679139830441,0.00696679139830441,4.853618238748832e-05,-0.011060823006426882,-0.015410676916044365,1649.4049551084383,1642.2458662993665,0
2013-10-09,-0.0010608472617237297,1648.75,1650.5,6.194227388598576,6.194227388598576,0.0,0.006759551409598229,0.006759551409598229,4.569153525900141e-05,-0.010748055548267767,-0.014931673269029383,1632.8553271396845,1626.0383544045162,0
2013-10-10,0.021748138754937862,1685.0,1648.75,5.957551584388583,6.0,0.0,0.008445645949345921,0.008445645949345921,7.132893550170317e-05,-0.013399862329152546,-0.018692822224669833,1626.8043397702097,1618.2164772971564,0
2013-10-11,0.008274278885470387,1699.0,1685.0,5.371847123105629,6.0,0.0,0.008435462099735464,0.008435462099735464,7.115702083607345e-05,-0.013383704632798784,-0.01867028222104278,1662.5986982789384,1653.8324334485162,0
2013-10-14,0.0030852885709622413,1704.25,1699.0,5.66409051233254,6.0,0.0,0.00821332697022806,0.00821332697022806,6.745873991987563e-05,-0.013031265024067823,-0.018178628591392642,1677.0035130246267,1668.3935445687175,0
2013-10-15,-0.007213870076726359,1692.0,1704.25,5.659718943581313,6.0,0.0,0.008156813766031218,0.008156813766031218,6.653361081371639e-05,-0.012941601171171456,-0.0180535474210791,1682.3363807139708,1673.758311555892,0
2013-10-16,0.012480890299764624,1713.25,1692.0,5.541725702092895,6.0,0.0,0.008478676283794477,0.008478676283794477,7.188795152537891e-05,-0.013452268259610807,-0.018765928553489603,1669.3911730540112,1660.5441213927227,0
2013-10-17,0.008427832505570443,1727.75,1713.25,5.271622947361763,6.0,0.0,0.008475634258176386,0.008475634258176386,7.183637607837318e-05,-0.013447441781597324,-0.01875919561151892,1690.3653849897767,1681.4103846160888,0
2013-10-18,0.005051609212625152,1736.5,1727.75,5.329760057520969,6.0,0.0,0.008310073336132212,0.008310073336132212,6.905731885189554e-05,-0.01318476281354855,-0.01839275817124665,1705.1195424913158,1696.262371900929,0
2013-10-21,0.0010072667949989622,1738.25,1736.5,5.43530678826369,6.0,0.0,0.008060691961895098,0.008060691961895098,6.497475490456025e-05,-0.012789094311426344,-0.017840800189261954,1714.4331460385588,1705.794173184547,0
2013-10-22,0.006451172828615626,1749.5,1738.25,5.293283031359434,6.0,0.0,0.007973288371943332,0.007973288371943332,6.357332746216675e-05,-0.012650419770787085,-0.017647349057333693,1716.3989119588866,1707.8435809620428,0
2013-10-23,-0.004439677897514649,1741.75,1749.5,5.395004439738846,6.0,0.0,0.007806508323473277,0.007806508323473277,6.0941572204457554e-05,-0.012385806536683752,-0.01727821331385465,1727.964672968512,1719.5314131817215,0
2013-10-24,0.0038679225932023442,1748.5,1741.75,5.207042413295124,6.0,0.0,0.007627760312399073,0.007627760312399073,5.81827273834104e-05,-0.012102204932452442,-0.01688258877381788,1720.7980228436747,1712.5915783861067,0
2013-10-25,0.0031406164286975624,1754.0,1748.5,5.381514838112742,6.0,0.0,0.007435292330065985,0.007435292330065985,5.528357203353807e-05,-0.0117968352210649,-0.016456597701107575,1727.9944218839375,1719.9611095107757,0
2013-10-28,0.0028465718054295763,1759.0,1754.0,5.517906685859279,6.0,0.0,0.007242426111057937,0.007242426111057937,5.2452735974133794e-05,-0.011490833667346894,-0.016029725207673144,1733.960433908139,1726.108009695324,0
2013-10-29,0.004820653033170252,1767.5,1759.0,5.675217969848647,6.0,0.0,0.007120385772952093,0.007120385772952093,5.069989355565857e-05,-0.011297204460175571,-0.01575961225738687,1739.240043646012,1731.496136400479,0
2013-10-30,-0.003968259175620936,1760.5,1767.5,5.876000755777683,6.0,0.0,0.006971565447976017,0.006971565447976017,4.8602724795413045e-05,-0.01106108612435857,-0.015430226927374214,1748.057257430934,1740.436409543323,0
2013-10-31,-0.005410806309255278,1751.0,1760.5,6.056897539776057,6.056897539776057,0.0,0.0068879003188682154,0.0068879003188682154,4.7443170802664865e-05,-0.010935576958230355,-0.015236161710784622,1741.352800414718,1733.880045238321,0
2013-11-01,0.0021393433246785776,1754.75,1751.0,6.265004878388121,6.265004878388121,0.0,0.0066985959682724396,0.0066985959682724396,4.487118794615578e-05,-0.010658981340167312,-0.014786771696340378,1732.4352401552903,1725.298849573265,0
2013-11-04,0.004690506787339288,1763.0,1754.75,5.999426183787091,6.0,0.0,0.006595374735730411,0.006595374735730411,4.3498967904710986e-05,-0.010464221919556406,-0.014597600725807755,1736.4836448636581,1729.3209135073967,0
2013-11-05,-0.0036937106919880947,1756.5,1763.0,5.779567729701139,6.0,0.0,0.006458145225294547,0.006458145225294547,4.170763975099476e-05,-0.010246493570728335,-0.01429386944723637,1745.0276657819306,1737.9791565087523,0
2013-11-06,0.005110743662559258,1765.5,1756.5,5.820326304866998,6.0,0.0,0.006385324064837934,0.006385324064837934,4.0772363412998433e-05,-0.010130955513530554,-0.014132693734357351,1738.7948133024652,1731.850515537898,0
2013-11-07,-0.011536124517930624,1745.25,1765.5,5.670787541575969,6.0,0.0,0.006805215040085842,0.006805215040085842,4.631095174181054e-05,-0.010797154558022977,-0.015062042111157381,1746.5401639600225,1739.1072281380689,1
2013-11-08,0.011819290313394681,1766.0,1745.25,5.984299635621125,6.0,0.0,0.007205139280266568,0.007205139280266568,5.191403204804024e-05,-0.011431674379556308,-0.015947197938180113,1725.4124743911464,1717.6388978073567,0
2013-11-11,0.0008490166068231275,1767.5,1766.0,5.808141784511056,6.0,0.0,0.00698873664384898,0.00698873664384898,4.88424398770775e-05,-0.011088329944677894,-0.015468232085743792,1746.5261749433341,1738.8932890590315,0
2013-11-12,-0.0014154284033311981,1765.0,1767.5,5.939960785275423,6.0,0.0,0.0067846959945417045,0.0067846959945417045,4.603209973835025e-05,-0.010764599039230676,-0.0150166271277592,1748.5756106705496,1741.1564025777764,0
2013-11-13,0.007760180036664899,1778.75,1765.0,6.041559651350924,6.041559651350924,0.0,0.00684714520118687,0.00684714520118687,4.688339740613638e-05,-0.010868955778069359,-0.01514838096452155,1745.9201697984008,1738.4645992066323,0
2013-11-14,0.005046975524443553,1787.75,1778.75,6.129901005188036,6.129901005188036,0.0,0.00675268178418235,0.00675268178418235,4.559871127842813e-05,-0.010729677982302076,-0.014926044453488016,1759.7666102416515,1752.3974572884244,0
2013-11-15,0.0032111720438319225,1793.5,1787.75,5.849958725639523,6.0,0.0,0.006594049298832069,0.006594049298832069,4.3481486155427695e-05,-0.010462118981300375,-0.014594667124700235,1769.14384640007,1761.8478601727647,0
2013-11-18,-0.0026519661016770613,1788.75,1793.5,5.999766458442801,6.0,0.0,0.006426085312098547,0.006426085312098547,4.129457243836869e-05,-0.010195627310682914,-0.014222910960282796,1775.3070443136621,1768.1717568383117,0
