DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,gk_vol_5,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-08-19,0.002249719734015443,1223.75,1221.0,99.45683865522396,10.0,0.0,0.0054635448329667154,0.0054635448329667154,2.9850322141837295e-05,-0.008857031809522947,-0.011769237071769927,1210.2333149808521,1206.7139941320281,0
2005-08-22,0.00020426922755145682,1224.0,1223.75,99.99675722449626,10.0,0.0,0.006057447810174872,0.006057447810174872,3.669267397299235e-05,-0.009819816543925266,-0.013048586862077643,1211.79180921689,1207.8855214381008,0
2005-08-23,-0.0020445723744764166,1221.5,1224.0,99.95099396405736,10.0,0.0,0.005603089659028131,0.005603089659028131,3.139461372710798e-05,-0.009083249951968238,-0.012069836076677132,1212.9324428471382,1209.3153197565746,0
2005-08-24,-0.009459252107008709,1210.0,1221.5,99.9999150791108,10.0,0.0,0.006161587230940656,0.006161587230940656,3.796515720449094e-05,-0.009988638470082498,-0.013272917689220098,1209.3596120219675,1205.3942526178414,0
2005-08-25,0.0028883865758695393,1213.5,1210.0,99.83265051801952,10.0,0.0,0.0059674013684327225,0.0059674013684327225,3.560987909197273e-05,-0.009673840950564663,-0.012854614276012631,1198.351088155095,1194.5454606072271,0
2005-08-26,-0.006199647879524761,1206.0,1213.5,93.77486480088828,10.0,0.0,0.006076589104319163,0.006076589104319163,3.692493514273037e-05,-0.009850846773619448,-0.01308981987755238,1201.6046831047386,1197.719014040426,0
2005-08-29,0.007023371155096214,1214.5,1206.0,99.99763513514154,10.0,0.0,0.007119749307489432,0.007119749307489432,5.069083020149625e-05,-0.01154192891614312,-0.015336932349452796,1192.160454887297,1187.644775796356,0
2005-08-30,-0.004952548298689408,1208.5,1214.5,99.92426425138989,10.0,0.0,0.007441594166101826,0.007441594166101826,5.537732373296073e-05,-0.01206367628668927,-0.01603023103320913,1199.9366853257059,1195.1864979382783,0
2005-08-31,0.010699690554257124,1221.5,1208.5,99.99866645522394,10.0,0.0,0.007727134360711337,0.007727134360711337,5.97086054284858e-05,-0.012526569639608008,-0.016645324410607818,1193.4560617781449,1188.5506180243679,0
2005-09-01,0.00020464545246934307,1221.75,1221.5,99.99953237382074,10.0,0.0,0.008234578785072355,0.008234578785072355,6.780828776756371e-05,-0.013349195159400825,-0.017738430427605527,1205.3023117002363,1200.0235496239916,0
2005-09-02,-0.0016383374543176288,1219.75,1221.75,99.75948293425334,10.0,0.0,0.008268549847936922,0.008268549847936922,6.83689165878177e-05,-0.013404266142360325,-0.017811608831857034,1205.482607637606,1200.1813235486609,0
2005-09-06,0.011817578443025667,1234.25,1219.75,99.50481470233744,10.0,0.0,0.006912213170552349,0.006912213170552349,4.777869091515735e-05,-0.011205489073024063,-0.014889870584381576,1206.1583971980742,1201.7226260541067,0
2005-09-07,0.0010122482896921525,1235.5,1234.25,99.99418938073124,10.0,0.0,0.006332404155295511,0.006332404155295511,4.009934238600385e-05,-0.010265552264856707,-0.013640881152514538,1221.644553749031,1217.5280527768566,0
2005-09-08,-0.00283688133519977,1232.0,1235.5,95.94728388409116,10.0,0.0,0.005062110979692395,0.005062110979692395,2.5624967570722298e-05,-0.00820626156482462,-0.01090449260050435,1225.4026512443472,1222.1006885120314,0
2005-09-09,0.008084118399959372,1242.0,1232.0,99.99790352318426,10.0,0.0,0.004555541971639522,0.004555541971639522,2.0752962655369305e-05,-0.007385055195111992,-0.00981327235224874,1222.9351254979813,1219.9691758863776,0
2005-09-12,-0.001410011312265702,1240.25,1242.0,99.99930241291628,10.0,0.0,0.004194443629702191,0.004194443629702191,1.7593357362749296e-05,-0.006799673433145509,-0.009035416194312574,1233.5834529104766,1230.8285584006042,0
2005-09-13,-0.0010083695520162195,1239.0,1240.25,99.99874316846768,10.0,0.0,0.003921754633315367,0.003921754633315367,1.5380159403930548e-05,-0.006357613344147662,-0.008448006089068342,1232.3899820022248,1229.8164936627345,0
2005-09-14,-0.0036385728439078946,1234.5,1239.0,99.99910977297796,10.0,0.0,0.004292138514194661,0.004292138514194661,1.842245302503315e-05,-0.006958048028034231,-0.009245864592091478,1230.4089017913077,1227.5971695154715,0
2005-09-15,-0.0008103728158230794,1233.5,1234.5,99.99905338990904,10.0,0.0,0.004455414766543967,0.004455414766543967,1.985072074193803e-05,-0.007222737529998515,-0.009597584396877202,1225.6156537927418,1222.7084577364146,0
2005-09-16,0.007068594513018667,1242.25,1233.5,99.997920015283,10.0,0.0,0.004496739175003751,0.004496739175003751,2.0220663208013413e-05,-0.007289729128205879,-0.009686602932440268,1224.5408138149473,1221.6092587034075,0
2005-09-19,-0.0034270772378883763,1238.0,1242.25,99.99887353863464,10.0,0.0,0.004862476131815873,0.004862476131815873,2.364367413247905e-05,-0.007882630616056234,-0.010474451313340663,1232.4962950483625,1229.3060217356283,0
2005-09-20,-0.008517593575866123,1227.5,1238.0,99.99949763914312,10.0,0.0,0.005920233099044977,0.005920233099044977,3.504915994702769e-05,-0.00959737578460746,-0.012753007249501229,1226.1752826705822,1222.312024083153,0
2005-09-21,-0.009412797142562823,1216.0,1227.5,99.99109375434656,10.0,0.0,0.0061505470139132734,0.0061505470139132734,3.7829228570357486e-05,-0.009970741014056232,-0.013249135522972456,1215.3217294882977,1211.343949332808,0
2005-09-22,0.003079136169834129,1219.75,1216.0,95.131256632114,10.0,0.0,0.0065523915032071195,0.0065523915032071195,4.2933834411300854e-05,-0.010622176946764497,-0.014114764561457991,1203.151791609959,1198.9570081524162,0
2005-09-23,0.0006146911370681352,1220.5,1219.75,99.9532166483076,10.0,0.0,0.0066140862065983946,0.0066140862065983946,4.374613634831514e-05,-0.010722191125676047,-0.014247663551487906,1206.7414719636859,1202.4946286423587,0
2005-09-26,0.0008190008647801506,1221.5,1220.5,94.04939878854483,10.0,0.0,0.006947940589998501,0.006947940589998501,4.827387844214872e-05,-0.011263407311124237,-0.014966832425508449,1206.8301404923743,1202.3690012876061,0
2005-09-27,0.00020464545246934307,1221.75,1221.5,99.99892923940034,10.0,0.0,0.006362337469955023,0.006362337469955023,4.047933808159368e-05,-0.010314077595609743,-0.013705361684356425,1208.966103122452,1204.873099804349,0
2005-09-28,0.0008181632692023655,1222.75,1221.75,99.98010093461144,10.0,0.0,0.006143015839351809,0.006143015839351809,3.7736643602527215e-05,-0.009958532117690731,-0.013232912323282041,1209.6435446991657,1205.6891893850373,0
2005-09-29,0.0073335020046059185,1231.75,1222.75,99.99323666571676,10.0,0.0,0.006821629632475203,0.006821629632475203,4.653463084266378e-05,-0.011058642785001061,-0.014694741017951218,1209.302536924486,1204.9133786480302,0
2005-09-30,0.002027575714899754,1234.25,1231.75,99.99905982750926,10.0,0.0,0.006494756030421683,0.006494756030421683,4.2181855894698825e-05,-0.01052874324549105,-0.013990609719923176,1218.8492540036898,1214.637055874375,0
2005-10-03,-0.002027575714899754,1231.75,1234.25,99.9999231018972,10.0,0.0,0.006120735789953277,0.006120735789953277,3.7463406610414965e-05,-0.009922413606307821,-0.013184917991514165,1222.063819151398,1218.0833272991504,0
2005-10-04,-0.012252552710508624,1216.75,1231.75,99.9999940121184,10.0,0.0,0.006599995572321423,0.006599995572321423,4.355994155466238e-05,-0.010699348593982255,-0.01421731036132158,1218.6413295389696,1214.3617280844144,1
2005-10-05,-0.013237008168630382,1200.75,1216.75,99.99976763984684,10.0,0.0,0.006887613677457682,0.006887613677457682,4.743922216990213e-05,-0.011165610477808199,-0.014836879847611272,1203.2398085788752,1198.8304899757557,1
2005-10-06,-0.0031279349869608453,1197.0,1200.75,99.99855815213354,10.0,0.0,0.00777441893430093,0.00777441893430093,6.0441589766016805e-05,-0.0126032233479945,-0.016747181972580325,1185.7116445001952,1180.8082712096011,0
2005-10-07,0.0025031302181188764,1200.0,1197.0,99.99792601699347,10.0,0.0,0.00803073944062486,0.00803073944062486,6.449277596320769e-05,-0.013018748240230322,-0.017299332068810864,1181.5175580366188,1176.47078236384,0
2005-10-10,-0.00836824967051708,1190.0,1200.0,95.37236775682044,10.0,0.0,0.008385599231185417,0.008385599231185417,7.031827446605745e-05,-0.013594016596033095,-0.018063749517560526,1183.7975577324803,1178.5181064744365,0
2005-10-11,-0.0012612993053258137,1188.5,1190.0,99.99615592701676,10.0,0.0,0.008115352413753585,0.008115352413753585,6.585894479941613e-05,-0.013155915558777332,-0.017481600206172978,1174.446991839209,1169.377676551645,0
2005-10-12,-0.00844956442406275,1178.5,1188.5,99.70705650195316,10.0,0.0,0.008486154522784891,0.008486154522784891,7.201481858458246e-05,-0.013757028238389984,-0.01828035963092763,1172.2617232527828,1166.9711694843188,0
2005-10-13,-0.0004243581646541372,1178.0,1178.5,99.9092156184916,10.0,0.0,0.007271658012275957,0.007271658012275957,5.2877010247497114e-05,-0.011788190321800349,-0.01566416487239474,1164.6891799241087,1160.183611677961,0
2005-10-14,0.0101352218940427,1190.0,1178.0,99.99839270837798,10.0,0.0,0.007182757681187392,0.007182757681187392,5.159200790665648e-05,-0.011644072705051339,-0.015472661168420918,1164.3628325202114,1159.9134891996066,0
2005-10-17,0.0035650661644970327,1194.25,1190.0,99.31562261006287,10.0,0.0,0.006784864737461871,0.006784864737461871,4.603438950565354e-05,-0.010999042680204256,-0.014615544309850684,1176.982858491139,1172.7339857239292,0
2005-10-18,-0.010733555643109405,1181.5,1194.25,99.99959329004446,10.0,0.0,0.0068489555513722164,0.0068489555513722164,4.69081921446723e-05,-0.011102941228647925,-0.014753604855905354,1181.0636515260653,1176.7598460648483,0
2005-10-19,0.01595331903434527,1200.5,1181.5,99.99785622043429,10.0,0.0,0.008088725240757924,0.008088725240757924,6.542747602047434e-05,-0.013112749862250564,-0.017424241564280626,1166.1084195504227,1161.0915755879116,0
2005-10-20,-0.0176475168135779,1179.5,1200.5,99.9998116947278,10.0,0.0,0.008942752595507194,0.008942752595507194,7.997282398445066e-05,-0.014497225999716371,-0.019263935519599165,1183.2216270408014,1177.594974210698,1
2005-10-21,0.0035967456525582975,1183.75,1179.5,99.99925535941414,10.0,0.0,0.009426085053032641,0.009426085053032641,8.885107942700537e-05,-0.015280763260186375,-0.020305100999339416,1161.6133486228587,1155.7916481785903,0
2005-10-24,0.015715357479628267,1202.5,1183.75,99.99994170864126,10.0,0.0,0.009623050238535697,0.009623050238535697,9.260309589338195e-05,-0.015600066380542005,-0.020729391461656692,1165.426715249115,1159.464167763437,0
2005-10-25,-0.0029148469524020726,1199.0,1202.5,99.9999890026841,10.0,0.0,0.009730149341675423,0.009730149341675423,9.467580621130667e-05,-0.01577368629074321,-0.020960097857149182,1183.6809552835102,1177.557791036538,0
2005-10-26,-0.0025052205169373565,1196.0,1199.0,99.9987620624785,10.0,0.0,0.008507068878166043,0.008507068878166043,7.237022089786125e-05,-0.013790932803383907,-0.018325412067433464,1182.5781680306325,1177.2279312857743,0
2005-10-27,-0.011351814144489047,1182.5,1196.0,78.03615146693188,10.0,0.0,0.00730755223175782,0.00730755223175782,5.340031961986869e-05,-0.011846378961858828,-0.0157414860240469,1181.915321696037,1177.320589276157,0
2005-10-28,0.014482360372267244,1199.75,1182.5,99.9998936121331,10.0,0.0,0.007416631406459225,0.007416631406459225,5.500642141927734e-05,-0.012023208794801236,-0.015976457769662968,1168.3676837387366,1163.757953100667,0
2005-10-31,0.008300524935073383,1209.75,1199.75,99.9998960576988,10.0,0.0,0.007490970366689893,0.007490970366689893,5.611463703462611e-05,-0.012143720761954321,-0.016136594251264517,1185.2686775468053,1180.545485495849,0
2005-11-01,-0.0028973530202325293,1206.25,1209.75,99.99945753792956,10.0,0.0,0.006973952398315617,0.006973952398315617,4.8636012053972146e-05,-0.011305575431041139,-0.015022865486114513,1196.1501023136473,1191.711919550922,0
2005-11-02,0.009693795616646739,1218.0,1206.25,99.99962662904836,10.0,0.0,0.006827062395718626,0.006827062395718626,4.660878095503535e-05,-0.011067449916329108,-0.014706443947188813,1192.9734925967578,1188.6401584487069,0
2005-11-03,0.004709745574877466,1223.75,1218.0,99.99989956894652,10.0,0.0,0.006849118131371908,0.006849118131371908,4.6910419177487415e-05,-0.011103204789444602,-0.01475395507588487,1204.5510976907915,1200.1615997814993,0
2005-11-04,-0.0014310541131790089,1222.0,1223.75,99.9998864962055,10.0,0.0,0.00610721825783046,0.00610721825783046,3.729811484877772e-05,-0.009900500138832343,-0.013155799343266099,1211.6940414416242,1207.7560279761374,0
2005-11-07,0.0006135596879257577,1222.75,1222.0,99.99969183043255,10.0,0.0,0.005584625273696603,0.005584625273696603,3.1188039447610855e-05,-0.009053317068972963,-0.01203006121713173,1210.98677487379,1207.3873370388287,0
2005-11-08,0.0,1222.75,1222.75,99.99997667341918,10.0,0.0,0.0054578412169630965,0.0054578412169630965,2.9788030749581216e-05,-0.008847785594855037,-0.011756950687935775,1211.979089781147,1208.4583661857655,0
2005-11-09,0.0008174944252532512,1223.75,1222.75,99.99955571636448,10.0,0.0,0.005216146954930798,0.005216146954930798,2.720818905543384e-05,-0.00845597151947994,-0.011236307560495746,1212.454053290201,1209.0877055453077,0
2005-11-10,0.008138396902971579,1233.75,1223.75,99.99998927434,10.0,0.0,0.006036807373933246,0.006036807373933246,3.644304326997482e-05,-0.009786356033223234,-0.013004124485576828,1211.832357068063,1207.9392280928787,0
2005-11-11,0.0034388624968499926,1238.0,1233.75,95.14438542463492,10.0,0.0,0.005697902418374605,0.005697902418374605,3.2466091969319175e-05,-0.009236952291960638,-0.01227407597518482,1222.406380997798,1218.699413736036,0
2005-11-14,-0.000605999412545799,1237.25,1238.0,99.99994339356697,10.0,0.0,0.005565829778225692,0.005565829778225692,3.097846112018385e-05,-0.009022847418526037,-0.011989573100196407,1226.8799575607375,1223.2455351152043,0
2005-11-15,-0.003846547915150822,1232.5,1237.25,99.99970262536256,10.0,0.0,0.006147476304972154,0.006147476304972154,3.779146492019409e-05,-0.009965763043233117,-0.013242520787921987,1224.981095713038,1220.9736986409239,0
2005-11-16,0.001823893503889451,1234.75,1232.5,99.99974943277196,10.0,0.0,0.005681015857654215,0.005681015857654215,3.227394117491866e-05,-0.00920957724333809,-0.01223769996976689,1221.2013040136683,1217.508949863626,0
2005-11-17,0.008467792532658613,1245.25,1234.75,99.99999681748685,10.0,0.0,0.004456399097672787,0.004456399097672787,1.9859492917738833e-05,-0.007224333243474949,-0.009599704783323436,1225.8618984877673,1222.953476681045,0
2005-11-18,0.004007218345620345,1250.25,1245.25,99.99966510171018,10.0,0.0,0.004791270430324937,0.004791270430324937,2.295627233650611e-05,-0.007767198020112448,-0.010321064307773905,1235.6153621729654,1232.4637918125832,0
2005-11-21,0.005384398291234049,1257.0,1250.25,96.65894928620676,10.0,0.0,0.004923799083010589,0.004923799083010589,2.424379740985592e-05,-0.007982042142087495,-0.010606549497324869,1240.3101746389293,1237.0592393806091,0
2005-11-22,0.003969834510910708,1262.0,1257.0,99.99994252570131,10.0,0.0,0.004617191170214251,0.004617191170214251,2.1318454302304446e-05,-0.007484995605505125,-0.009946073318561417,1247.6264846471754,1244.5597541904883,0
2005-11-23,0.005137335938178111,1268.5,1262.0,99.99980775922891,10.0,0.0,0.005133737561198435,0.005133737561198435,2.6355261347259657e-05,-0.008322376455468228,-0.011058786240285336,1251.5407442142136,1248.120697334613,0
2005-11-24,-0.0007886435739976605,1267.5,1268.5,99.99634009302343,10.0,0.0,0.004735393006017636,0.004735393006017636,2.2423946921440743e-05,-0.00767661431673772,-0.010200696547695433,1258.7994958914194,1255.6261889800546,0
2005-11-25,0.001970443987298509,1270.0,1267.5,90.5018083597622,10.0,0.0,0.004346591601836761,0.004346591601836761,1.8892858553157863e-05,-0.0070463227185726335,-0.009363164132470968,1258.600178285652,1255.6875765900193,0
2005-11-28,-0.0071118434877170955,1261.0,1270.0,99.999757127795,10.0,0.0,0.004905044757039473,0.004905044757039473,2.405946406856042e-05,-0.00795163923211409,-0.010566150065230253,1259.9414621063368,1256.6516340241615,0
2005-11-29,-0.0013887513391601658,1259.25,1261.0,99.99991165208333,10.0,0.0,0.004797236492560586,0.004797236492560586,2.3013477965554994e-05,-0.007776869690175423,-0.010333916037371254,1251.2314011144294,1248.0360315258533,0
2005-11-30,-0.0065730741588483355,1251.0,1259.25,99.99989496909498,10.0,0.0,0.00473474966180898,0.00473474966180898,2.241785436000025e-05,-0.007675571382105582,-0.010199310694601534,1249.6215359897046,1246.4717932301928,0
2005-12-01,0.010733555643108517,1264.5,1251.0,99.9999637907588,10.0,0.0,0.005672987564096882,0.005672987564096882,3.218278790239788e-05,-0.009196562460154755,-0.012220405906471592,1239.5478413240567,1235.805303982876,0
2005-12-02,0.0011855365941011442,1266.0,1264.5,99.99996009757568,10.0,0.0,0.005743594798844552,0.005743594798844552,3.298888121331418e-05,-0.00931102487297676,-0.012372503731259863,1252.7808523517585,1248.9513552115334,0
2005-12-05,-0.00197667587587258,1263.5,1266.0,99.99955097066264,10.0,0.0,0.005265080870764038,0.005265080870764038,2.7721076575685403e-05,-0.008535299000511002,-0.01134171803554418,1255.2402954346499,1251.722503683707,0
2005-12-06,0.0015816531569301517,1265.5,1263.5,99.9999002049818,10.0,0.0,0.005521990156639721,0.005521990156639721,3.0492375290025973e-05,-0.008951778371821876,-0.0118951364449925,1252.2399021705817,1248.5595307275114,0
2005-12-07,-0.0059441427247932666,1258.0,1265.5,99.99986963370782,10.0,0.0,0.005738028362532418,0.005738028362532418,3.2924969489226467e-05,-0.009302001042297314,-0.012360512851601092,1253.7828984137902,1249.9540468912346,0
2005-12-08,-0.0009941346877004875,1256.75,1258.0,99.99997195758372,10.0,0.0,0.0058484653786907365,0.0058484653786907365,3.420454728574418e-05,-0.009481032091728986,-0.012598409576969475,1246.1292241538206,1242.2506176480788,0
2005-12-09,0.001987282053074857,1259.25,1256.75,99.99918482823053,10.0,0.0,0.006181724729032465,0.006181724729032465,3.8213720625531505e-05,-0.010021283660451791,-0.013316296666847362,1244.2186467552476,1240.1256770287825,0
2005-12-12,0.0013887513391601658,1261.0,1259.25,99.9999799107102,10.0,0.0,0.006408073688451944,0.006408073688451944,4.10634083966301e-05,-0.010388221243087522,-0.013803883873651656,1246.2363438002021,1241.9868823865581,0
2005-12-13,0.012608520067619367,1277.0,1261.0,99.99999144003208,10.0,0.0,0.006547065500501321,0.006547065500501321,4.2864066667854615e-05,-0.010613542886493183,-0.014103291609298579,1247.6870959309213,1243.340570034158,0
2005-12-14,0.003907781448075909,1282.0,1277.0,99.99985900852415,10.0,0.0,0.0064311341249561884,0.0064311341249561884,4.1359486133176e-05,-0.010425604851331599,-0.013853559268014546,1263.7556626824846,1259.4309825151204,0
2005-12-15,-0.003320639832226746,1277.75,1282.0,99.99989060128414,10.0,0.0,0.005761664955108051,0.005761664955108051,3.319678305492026e-05,-0.009340318665509245,-0.012411429366445615,1270.0814596026914,1266.1868822411968,0
2005-12-16,-0.002742948428237746,1274.25,1277.75,99.65516885582696,10.0,0.0,0.005807991299055836,0.005807991299055836,3.37327629299083e-05,-0.009415418973918654,-0.0125112227682129,1265.775907413933,1261.86337290144,0
2005-12-19,-0.005311313754812197,1267.5,1274.25,99.99260706004875,10.0,0.0,0.0058929411741781125,0.0058929411741781125,3.472675568232371e-05,-0.009553132449176155,-0.012694216639426078,1262.1348817788353,1258.1766297116892,0
2005-12-20,0.0003943995318325122,1268.0,1267.5,99.99999297895238,10.0,0.0,0.005307337176073574,0.005307337176073574,2.8167827900532618e-05,-0.008603801310224134,-0.011432744006808144,1256.641461178449,1253.0915181548096,0
2005-12-21,0.001576044455465997,1270.0,1268.0,99.99987012831292,10.0,0.0,0.005194962751491852,0.005194962751491852,2.6987637989387795e-05,-0.008421629499883797,-0.01119067383366236,1257.3662135479967,1253.8893268072677,0
2005-12-22,0.004321358129229402,1275.5,1270.0,99.99997123157134,10.0,0.0,0.004984458366020784,0.004984458366020784,2.4844825202594582e-05,-0.008080377785994422,-0.010737218047538431,1259.7792695049757,1256.4366795511028,0
2005-12-23,0.0007836990996716864,1276.5,1275.5,99.99988392889824,10.0,0.0,0.004432092538418437,0.004432092538418437,1.9643444269104383e-05,-0.007184929527558348,-0.0095473450668739,1266.36846638358,1263.3803088647185,0
2005-12-27,-0.009840661974735099,1264.0,1276.5,99.99995151352614,10.0,0.0,0.005016218815837405,0.005016218815837405,2.5162451208361216e-05,-0.008131865112063973,-0.010805634483172382,1266.161765717628,1262.7808630607535,1
2005-12-28,0.0009884353873843565,1265.25,1264.0,99.99998919555703,10.0,0.0,0.004844678988572108,0.004844678988572108,2.347091450231206e-05,-0.007853779408891697,-0.01043611378625161,1254.111703902615,1250.877346030685,0
2005-12-29,-0.004158010148663571,1260.0,1265.25,94.25013250740832,10.0,0.0,0.004603819919565007,0.004603819919565007,2.1195157851783547e-05,-0.007463319277049126,-0.009917269780995941,1255.842185714357,1252.7641893198559,0
2005-12-30,-0.004175371410481077,1254.75,1260.0,99.99941413107052,10.0,0.0,0.005021082554095191,0.005021082554095191,2.521127001503909e-05,-0.008139749788730754,-0.010816111653280976,1249.7855432243457,1246.4451369195365,0
2006-01-03,0.015813731400222686,1274.75,1254.75,99.99884001442403,10.0,0.0,0.006911736026171211,0.006911736026171211,4.7772094895473e-05,-0.01120471556734402,-0.014888842748880861,1240.7693539900058,1236.206611908777,0
2006-01-04,0.004500545704314796,1280.5,1274.75,99.99986195318426,10.0,0.0,0.006411804006605274,0.006411804006605274,4.111123061911944e-05,-0.010394268515976055,-0.013811919498880675,1261.5685307525025,1257.264289210625,0
2006-01-05,0.0005855372471383902,1281.25,1280.5,99.99999981666038,10.0,0.0,0.006553469207164467,0.006553469207164467,4.294795864925287e-05,-0.010623924028288177,-0.014117086085991052,1266.9680736368769,1262.5500697279797,0
2006-01-06,0.008161724280575378,1291.75,1281.25,99.99979500298689,10.0,0.0,0.006602622358989496,0.006602622358989496,4.359462201542802e-05,-0.010703606915966835,-0.014222968825922618,1267.609137088923,1263.1558028191894,0
2006-01-09,0.002512806966343817,1295.0,1291.75,99.99993189654776,10.0,0.0,0.006395824663174305,0.006395824663174305,4.0906573122068715e-05,-0.010368364170465902,-0.013777497765950887,1278.4258597173352,1274.0749557899303,0
2006-01-10,0.0007719027785819677,1296.0,1295.0,99.99999527228758,10.0,0.0,0.0044954218355453745,0.0044954218355453745,2.0208817479498143e-05,-0.0072875935700941604,-0.009683765199637918,1285.5968710337017,1282.5200480544336,0
2006-01-11,0.002889340351605263,1299.75,1296.0,99.98998983706136,10.0,0.0,0.004050343911755636,0.004050343911755636,1.6405285803495948e-05,-0.006566071289369763,-0.008725005317430047,1287.5182479761995,1284.7415794195144,0
2006-01-12,-0.004820215637741043,1293.5,1299.75,99.99984225679226,10.0,0.0,0.0040549091239461,0.0040549091239461,1.6442288003461326e-05,-0.0065734720210969344,-0.008734839420781466,1291.2341497567488,1288.446332194379,0
2006-01-13,-0.0005799903497534231,1292.75,1293.5,99.99983467656624,10.0,0.0,0.003946905581219728,0.003946905581219728,1.557806366706344e-05,-0.006398385910757612,-0.008502184736359763,1285.2501089631298,1282.549043538658,0
2006-01-16,0.001545894027669803,1294.75,1292.75,99.7889521004418,10.0,0.0,0.0039286746208302675,0.0039286746208302675,1.5434484276355845e-05,-0.006368831436323122,-0.008462912706674028,1284.5428558609965,1281.8557332341159,0
2006-01-17,-0.004063079982601359,1289.5,1294.75,99.99959911657238,10.0,0.0,0.004475057915334838,0.004475057915334838,2.002614334560098e-05,-0.007254581323542617,-0.009639898477208503,1285.391119257701,1282.3287076352792,0
2006-01-18,-0.00446906407863068,1283.75,1289.5,97.10166311465228,10.0,0.0,0.005148905322512307,0.005148905322512307,2.651122602019557e-05,-0.008346965133431593,-0.01109145971221767,1278.7813846468098,1275.2765877171976,0
2006-01-19,0.003499225965565067,1288.25,1283.75,99.98433138764348,10.0,0.0,0.005598124239602515,0.005598124239602515,3.133899500202524e-05,-0.009075200438484806,-0.012059139871160848,1272.1524162330006,1268.3620484002683,0
2006-01-20,-0.018410234036288387,1264.75,1288.25,99.87433467299029,10.0,0.0,0.006343236742590406,0.006343236742590406,4.0236652372548945e-05,-0.01028311312931075,-0.013664216055379248,1275.0706579780733,1270.7667928510236,1
2006-01-23,0.003551700655458845,1269.25,1264.75,17.12501109823725,10.0,0.0,0.00649279592078151,0.00649279592078151,4.2156398868917015e-05,-0.010525565683310464,-0.013986387370560786,1251.507604909164,1247.1838464424454,0
