DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,rs_vol_daily,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2008-12-12,0.01249306424746699,886.0,875.0,6.52192734485048,6.52192734485048,0.0,0.058836514936848,0.058836514936848,0.003461735489913938,-0.09385216317833402,-0.1295640034994588,796.6151773117032,768.6685658116406,0
2008-12-15,-0.01449506691813962,873.25,886.0,6.334996207326293,6.334996207326293,0.0,0.028899983186054228,0.028899983186054228,0.0008352090281542171,-0.046018676333877906,-0.06375206955198173,846.151375347804,831.2785032889461,0
2008-12-16,0.04424013684880457,912.75,873.25,6.197339931981688,6.197339931981688,0.0,0.018586222028355314,0.018586222028355314,0.00034544764928732033,-0.02955408205675568,-0.04105521992905155,847.8195358360144,838.1245052733527,0
2008-12-17,-0.010739467118760615,903.0,912.75,6.54909623979706,6.54909623979706,0.0,0.025031181830487068,0.025031181830487068,0.0006265600638309059,-0.03993772457220139,-0.055107556342511084,877.0151753809183,863.8114054025352,0
2008-12-18,-0.011696039763191557,892.5,903.0,6.439514149297152,6.439514149297152,0.0,0.03023382014644557,0.03023382014644557,0.000914083880647618,-0.048190786099512314,-0.06662866541984885,860.5156196502498,844.794910133467,0
2008-12-19,-0.012685159527315193,881.25,892.5,6.267240812671949,6.267240812671949,0.0,0.020882076067256082,0.020882076067256082,0.00043606110087866925,-0.033228864424304734,-0.04609500085292832,863.3305561706003,852.293978754118,0
2008-12-22,-0.011412392051744824,871.25,881.25,6.212722055857292,6.212722055857292,0.0,0.031082734599125913,0.031082734599125913,0.0009661363901596991,-0.04943289247700402,-0.06864844307368306,838.746454916197,822.7833411624857,0
2008-12-23,-0.014742281737203378,858.5,871.25,6.268523298648944,6.268523298648944,0.0,0.015608922281811476,0.015608922281811476,0.00024363845479963078,-0.0248382173057345,-0.03445463595377898,849.8762450018157,841.7426499382373,0
2008-12-24,0.007542826594348462,865.0,858.5,6.252282693843901,6.252282693843901,0.0,0.0073615860520297016,0.0073615860520297016,5.4192949201438246e-05,-0.011712421905801983,-0.01625229603497608,848.5035414405845,844.6601729699596,0
2008-12-26,0.0046136183335132586,869.0,865.0,6.277821336428431,6.277821336428431,0.0,0.007098718324683372,0.007098718324683372,5.0391801853195495e-05,-0.011297139595892484,-0.015668071363516056,855.2829649450805,851.5527396821872,0
2008-12-29,0.0017246339428513835,870.5,869.0,6.257396344256362,6.257396344256362,0.0,0.019592288554097698,0.019592288554097698,0.00038385777078702766,-0.03117333606747107,-0.04325206800320527,842.3282544811424,832.2151967043974,0
2008-12-30,0.02018547569289275,888.25,870.5,6.143036831750722,6.143036831750722,0.0,0.007502364124349672,0.007502364124349672,5.628546745432902e-05,-0.011922600845496388,-0.016580954078690716,860.1830009068469,856.1852832631774,0
2008-12-31,0.01314152842317462,900.0,888.25,6.342211301327198,6.342211301327198,0.0,0.014921649928261635,0.014921649928261635,0.00022265563658159043,-0.023762062946119537,-0.03291422404320536,867.3921418719189,859.4898459570858,0
2009-01-02,0.02793936868924085,925.5,900.0,6.1841171941571735,6.1841171941571735,0.0,0.023107518946810606,0.023107518946810606,0.0005339574318772111,-0.03673826473896718,-0.05104900948291675,867.5355567467286,855.2088891066509,0
2009-01-05,0.002158662468038308,927.5,925.5,6.394009771934355,6.394009771934355,0.0,0.013454672993592768,0.013454672993592768,0.00018102822536451458,-0.02143669832647977,-0.02966378471270722,905.8714727629948,898.4493629348309,0
2009-01-06,0.003229281600715339,930.5,927.5,6.201664164735358,6.201664164735358,0.0,0.01572973385838064,0.01572973385838064,0.0002474245272554863,-0.025013104225343884,-0.03474402414999706,904.5880894024431,895.8283046441712,0
2009-01-07,-0.02751092743655459,905.25,930.5,6.11639440192401,6.11639440192401,0.0,0.01716774861550388,0.01716774861550388,0.0002947315925251354,-0.027274641426401538,-0.03795252270659726,905.4639231832238,895.8469228768172,1
2009-01-08,0.001655629517260948,906.75,905.25,6.300557571429763,6.300557571429763,0.0,0.016070619983035446,0.016070619983035446,0.0002582648266391382,-0.025581187433377454,-0.03546278582051297,882.3863169702558,873.7098689525999,0
2009-01-09,-0.02371432094012338,885.5,906.75,6.19479838069317,6.19479838069317,0.0,0.0192068372352999,0.0192068372352999,0.00036890259658330267,-0.030540104096979957,-0.04242716478663077,879.4763504648351,869.0838522137551,0
2009-01-12,-0.01996074256253788,868.0,885.5,6.373251520123402,6.373251520123402,0.0,0.016299288658548315,0.016299288658548315,0.0002656668107746817,-0.025963722852143534,-0.03594241552455052,862.8050213861472,854.238169319907,0
2009-01-13,0.0005758710208088047,868.5,868.0,6.341877613409567,6.341877613409567,0.0,0.014748943752496973,0.014748943752496973,0.0002175313418143195,-0.02348695925066712,-0.032533371785478306,847.8508665510858,840.2154464960686,0
2009-01-14,-0.03366335718875746,839.75,868.5,6.223005719547029,6.223005719547029,0.0,0.02577485203304052,0.02577485203304052,0.000664342997325133,-0.04099583676846297,-0.05691985668843871,833.6150698849877,820.4456998453967,0
2009-01-15,-0.0005955926322576133,839.25,839.75,6.108903533273223,6.108903533273223,0.0,0.03399848497548417,0.03399848497548417,0.0011558969806282227,-0.05400937815891605,-0.0751656795918508,795.598650149324,778.9435269073053,0
2009-01-16,0.010961448814136965,848.5,839.25,5.9577219434948425,6.0,0.0,0.02642031892594395,0.02642031892594395,0.0006980332521485922,-0.0419184794654304,-0.0584763235119983,804.797068158568,791.5810798934917,0
2009-01-20,-0.051386342167653254,806.0,848.5,5.903017936810962,6.0,0.0,0.043169444000287854,0.043169444000287854,0.001863600895293989,-0.06849264223238215,-0.09554730888259838,792.3295806533233,771.1807453007833,0
2009-01-21,0.037441597584807695,836.75,806.0,5.462506680722974,6.0,0.0,0.02061779702069815,0.02061779702069815,0.00042509355398670956,-0.03271219789046013,-0.04563355090703107,780.0605497974306,770.0459524700716,0
2009-01-22,-0.013536076731252678,825.5,836.75,5.67321939592878,6.0,0.0,0.031234998436840647,0.031234998436840647,0.0009756251273494377,-0.049557450243030154,-0.06913269588490394,796.2935424990242,780.8574761066092,0
2009-01-23,-0.0024257137424879005,823.5,825.5,5.554930484038281,6.0,0.0,0.033391118475714666,0.033391118475714666,0.0011149667930592134,-0.052978350415654185,-0.0739048552701599,782.904649680911,766.6914264444879,0
2009-01-26,0.008765357617008362,830.75,823.5,5.357303925730111,6.0,0.0,0.03277232407887829,0.03277232407887829,0.0010740252255310259,-0.05199657119149661,-0.07253527220652461,781.7750023973,765.8821275457295,0
2009-01-27,0.01017972862544081,839.25,830.75,5.2716826718114405,6.0,0.0,0.013741688799470101,0.013741688799470101,0.00018883401106148203,-0.021802564207325962,-0.030414600296514296,812.8335418619965,805.8634465006747,0
2009-01-28,0.03770722909993118,871.5,839.25,5.196627592558815,6.0,0.0,0.018228569712375384,0.018228569712375384,0.0003322807537589292,-0.028921449711268903,-0.04034545315859742,815.3253093267825,806.0640313404018,0
2009-01-29,-0.03354551084590529,842.75,871.5,5.2936525344742185,6.0,0.0,0.01087151880842625,0.01087151880842625,0.0001181899212019657,-0.01724875234119734,-0.024062027891875427,856.5966142417459,850.7802223136736,1
2009-01-30,-0.024321871474643153,822.5,842.75,5.453855384651993,6.0,0.0,0.020302540488726515,0.020302540488726515,0.0004121931502963795,-0.0322120118594422,-0.04493579086088941,816.03589441859,805.718610652322,0
2009-02-02,-0.0015209128407063233,821.25,822.5,5.504390344798383,6.0,0.0,0.02074286371552115,0.02074286371552115,0.0004302663951206839,-0.03291062871536584,-0.04591036211917221,795.8715901500857,785.5924295864418,0
2009-02-03,0.012403728834161853,831.5,821.25,5.220447116419102,6.0,0.0,0.018602599285745324,0.018602599285745324,0.00034605670018601244,-0.02951488505301171,-0.04117329609254315,797.3651143524995,788.1230824840354,0
2009-02-04,-0.0021068480328985117,829.75,831.5,5.176654227646386,6.0,0.0,0.022981419724914482,0.022981419724914482,0.0005281456525726884,-0.03646232180336355,-0.050864977760714296,801.7276621582193,790.2634104796975,0
2009-02-05,0.012872502248586493,840.5,829.75,5.076842857939532,6.0,0.0,0.026461746416970734,0.026461746416970734,0.0007002240234360635,-0.04198420832497892,-0.05856801534109252,795.6347647364532,782.548917829945,0
2009-02-06,0.03190670189322553,867.75,840.5,5.099033846708376,6.0,0.0,0.01586397251850933,0.01586397251850933,0.00025166562406801925,-0.02516977967303347,-0.03511186945842888,819.6088163296249,811.5005651576826,0
2009-02-09,-0.003174147810017125,865.0,867.75,5.357251959260223,6.0,0.0,0.01748414881837444,0.01748414881837444,0.0003056954599030643,-0.027740351479779594,-0.03869781986739048,844.0091225635394,834.811403171616,0
2009-02-10,-0.044924811908187756,827.0,865.0,5.272211737528763,6.0,0.0,0.024033014376858786,0.024033014376858786,0.0005775857800383011,-0.038130781936151624,-0.053192481423442524,832.637792767243,820.1908241052295,1
2009-02-11,0.005426603609291369,831.5,827.0,5.47759601011007,6.0,0.0,0.013800307919888543,0.013800307919888543,0.00019044849868373844,-0.0218955693070157,-0.030544342509664174,809.0891637176874,802.1217084413738,0
2009-02-12,0.0047990494024654495,835.5,831.5,5.398350160124425,6.0,0.0,0.03391138593346426,0.03391138593346426,0.0011499820959283576,-0.05380380679282124,-0.07505636779570536,787.9443707257196,771.3752269355084,0
2009-02-13,-0.01872600777714961,820.0,835.5,5.365470971258848,6.0,0.0,0.013859806490761165,0.013859806490761165,0.00019209423596134532,-0.021989969742844555,-0.03067603121821464,817.3279143533334,810.2592975064597,0
2009-02-17,-0.04298388256262253,785.5,820.0,5.516979417878551,6.0,0.0,0.015531323554500764,0.015531323554500764,0.00024122201135459026,-0.02464199880838626,-0.0343756145899763,800.0404920503075,792.2909818527569,1
2009-02-18,-0.0076677691978446205,779.5,785.5,5.836417503860795,6.0,0.0,0.017485730785349884,0.017485730785349884,0.00030575078109773264,-0.027742861428670107,-0.038701321248766705,764.0074926615114,755.6808541449083,0
2009-02-19,0.0,779.5,779.5,5.7674176975971285,6.0,0.0,0.02229651044814745,0.02229651044814745,0.0004971343781643485,-0.035375644707060644,-0.04934906205368365,752.406731274305,741.966153163358,0
2009-02-20,-0.012911735218897213,769.5,779.5,5.685611369449067,6.0,0.0,0.027846333454270872,0.027846333454270872,0.0007754182868464452,-0.04418099419474272,-0.06163253396975209,745.8106102427043,732.9079795627488,0
2009-02-23,-0.032356734899374295,745.0,769.5,5.681213158471281,6.0,0.0,0.03785195154930027,0.03785195154930027,0.001432770236090575,-0.06005590841629554,-0.08377805622110919,724.6472935779681,707.6593947374118,0
2009-02-24,0.03138160074116758,768.75,745.0,5.997346998089619,6.0,0.0,0.01958967551439172,0.01958967551439172,0.00038375538675915855,-0.031080980251836043,-0.043358000563337794,722.2008155696298,713.3885463774914,0
2009-02-25,-0.009475646785510605,761.5,768.75,6.350978984381764,6.350978984381764,0.0,0.0251654806495276,0.0251654806495276,0.000633301416321748,-0.040078342249123794,-0.05550546028753535,738.549019490589,727.242772231161,0
2009-02-26,-0.012553848385376654,752.0,761.5,6.278476144267271,6.278476144267271,0.0,0.029288014228548997,0.029288014228548997,0.0008577877774516885,-0.046610242379569226,-0.06464318855110904,726.8207820046761,713.8315311896845,0
2009-02-27,-0.0238867538711105,734.25,752.0,6.081100370187231,6.081100370187231,0.0,0.01855992506705627,0.01855992506705627,0.00034447081849474376,-0.029474778509659086,-0.04104480275724416,730.1584354378713,721.7591681955437,0
2009-03-02,-0.03994279878586049,705.5,734.25,6.389627437146571,6.389627437146571,0.0,0.023896914418865392,0.023896914418865392,0.0005710625187425767,-0.038072238104319756,-0.05268817957195271,706.8209156020649,696.5651935612599,1
2009-03-03,-0.022940074059512483,689.5,705.5,6.802796792372087,6.802796792372087,0.0,0.02355037915065322,0.02355037915065322,0.0005546203581395219,-0.037654017629790724,-0.05173151660336279,679.4290095974428,669.9313568605801,0
2009-03-04,0.02718336189737869,708.5,689.5,7.033378099054641,7.033378099054641,0.0,0.038875465262701546,0.038875465262701546,0.0015113017993915146,-0.06226242548461556,-0.08523107691586079,647.8792081165494,633.1678927051466,0
2009-03-05,-0.032272431404850366,686.0,708.5,7.135727798172215,7.135727798172215,0.0,0.028350477656037938,0.028350477656037938,0.0008037495833255064,-0.04543740310340263,-0.0621049739109192,677.0280169486042,665.8371260955932,0
2009-03-06,0.002547772078798971,687.75,686.0,7.486760324711478,7.486760324711478,0.0,0.03601655610125559,0.03601655610125559,0.0012971923133948914,-0.05784882777766227,-0.0786880041181653,647.4417317494332,634.0891905271249,0
2009-03-09,-0.01723232376171957,676.0,687.75,7.364570707309606,7.364570707309606,0.0,0.021065899518843332,0.021065899518843332,0.0004437721225380037,-0.033811283175957434,-0.046065876918706714,664.8850154640412,656.7868409781505,0
2009-03-10,0.05748709091768145,716.0,676.0,7.002908754276439,7.002908754276439,0.0,0.02599254517192489,0.02599254517192489,0.0006756124045145559,-0.041620410027985826,-0.05700053564761446,648.4420670624615,638.5452488564389,0
2009-03-11,0.0062652484789307294,720.5,716.0,7.2344361796192675,7.2344361796192675,0.0,0.021081736002138144,0.021081736002138144,0.00044443959286384757,-0.033809475553097594,-0.04614627655116742,692.1970652210252,683.7100268688527,0
2009-03-12,0.04212579375345271,751.5,720.5,7.154516072869077,7.154516072869077,0.0,0.02923116925786582,0.02923116925786582,0.0008544612561819998,-0.04685472142981201,-0.06402472090138855,687.5198446088646,675.8158951772841,0
2009-03-13,0.008282306744883172,757.75,751.5,7.505482564641289,7.505482564641289,0.0,0.017301345070889363,0.017301345070889363,0.0002993365412619877,-0.02779191302988084,-0.037794358020254624,730.9019329968309,723.6275679858571,0
2009-03-16,-0.0006600660305657868,757.25,757.75,7.381500389091565,7.381500389091565,0.0,0.025656796317147,0.025656796317147,0.0006582711972595678,-0.04118396023111727,-0.056097905523854255,727.1767393118358,716.4121360817758,0
2009-03-17,0.02349210807321178,775.25,757.25,6.897071075368543,6.897071075368543,0.0,0.02130677607936992,0.02130677607936992,0.00045397870689641023,-0.034091193320174934,-0.046765782642864205,731.8695272313417,722.6519196280639,0
2009-03-18,0.02074432134050852,791.5,775.25,6.822332814628131,6.822332814628131,0.0,0.032581048026972134,0.032581048026972134,0.0010615246905358647,-0.052100762569897596,-0.07155662516552565,735.89304980916,721.713995873861,0
2009-03-19,-0.014635959637429252,780.0,791.5,6.811494604944751,6.811494604944751,0.0,0.020687723945581053,0.020687723945581053,0.00042798192204856767,-0.03307923201356148,-0.045439934503782135,765.7460959060331,756.3391939603391,0
2009-03-20,-0.020726130517116914,764.0,780.0,6.685418960388169,6.685418960388169,0.0,0.016543284639972948,0.016543284639972948,0.00027368026667916486,-0.026425767352935284,-0.036376572950167545,759.6578635127993,752.1361414552706,0
2009-03-23,0.06737725643779946,817.25,764.0,6.923840713343924,6.923840713343924,0.0,0.020486548783800143,0.020486548783800143,0.0004196986810710231,-0.03278529371477515,-0.04495543178286996,739.3581873353348,730.4146286728441,0
2009-03-24,-0.016967860426753134,803.5,817.25,6.849484627541312,6.849484627541312,0.0,0.010375718027345299,0.010375718027345299,0.00010765552458297821,-0.016595386292713534,-0.022782571331052288,803.7993387112034,798.8414370127243,1
2009-03-25,0.005894231427975072,808.25,803.5,6.8653299041836,6.8653299041836,0.0,0.0317791558415107,0.0317791558415107,0.0010099147459990236,-0.050835096139277385,-0.0697700031022081,763.6748343184785,749.350762826964,0
2009-03-26,0.023235530196179077,827.25,808.25,6.745504143955351,6.745504143955351,0.0,0.010848889895149157,0.010848889895149157,0.00011769841195706947,-0.01733814771215393,-0.023842795914229165,794.3572276069563,789.2069817225016,0
2009-03-27,-0.013692591837614287,816.0,827.25,6.882369024381796,6.882369024381796,0.0,0.015341938834805289,0.015341938834805289,0.00023537508721090664,-0.024544665346438444,-0.033677845262620125,807.19258381617,799.8539124370484,0
2009-03-30,-0.03968650789331907,784.25,816.0,6.52890657773673,6.52890657773673,0.0,0.025571945560834922,0.025571945560834922,0.0006539243997663049,-0.04079323336337621,-0.05630843782057964,783.382530663855,771.321993318776,0
2009-03-31,0.013299752720124403,794.75,784.25,6.940239240319643,6.940239240319643,0.0,0.021005021981195096,0.021005021981195096,0.0004412109484304892,-0.03361905130649675,-0.04608688281196057,758.3225294712014,748.9265871734582,0
2009-04-01,0.018080293015441562,809.25,794.75,6.916226697172111,6.916226697172111,0.0,0.024264573650719545,0.024264573650719545,0.0005887695344511932,-0.0388292179221878,-0.05324926160761901,764.4819247576316,753.5371636244154,0
2009-04-02,0.031922455229094204,835.5,809.25,6.978323023895362,6.978323023895362,0.0,0.01996458995585651,0.01996458995585651,0.00039858485210548665,-0.031962594780620635,-0.04379031143044661,783.7932689584486,774.5773930830057,0
2009-04-03,0.005966604813222531,840.5,835.5,7.303597044727442,7.303597044727442,0.0,0.019342662704073522,0.019342662704073522,0.0003741386004835568,-0.031033916958347365,-0.04231709967429297,809.9693691417804,800.8817020719703,0
2009-04-06,-0.011969023795320943,830.5,840.5,7.173254714570208,7.173254714570208,0.0,0.023722662806363377,0.023722662806363377,0.0005627647306244163,-0.038029801854714905,-0.05195183559880457,809.136112702857,797.949344408276,0
2009-04-07,-0.02006756305080959,814.0,830.5,7.0985008243317465,7.0985008243317465,0.0,0.013337853367846446,0.013337853367846446,0.0001778983324621728,-0.021371283089167987,-0.029226753444577834,812.9394633604252,806.578458558175,0
2009-04-08,0.010388116636987021,822.5,814.0,7.225834362654259,7.225834362654259,0.0,0.020851415479525216,0.020851415479525216,0.0004347815274997838,-0.03343826875682605,-0.04564516531749329,787.2312930088062,777.6800561269046,0
2009-04-09,0.035824726518145056,852.5,822.5,7.0098283406917306,7.0098283406917306,0.0,0.011454922943775245,0.011454922943775245,0.00013121525964782853,-0.018343023774129608,-0.02511873493894298,807.5503926154612,802.0971600317799,0
2009-04-13,0.0017579846308981573,854.0,852.5,7.390442508652873,7.390442508652873,0.0,0.015814146403335852,0.015814146403335852,0.00025008722646614024,-0.02538601681180181,-0.034574901496469815,831.1308076086652,823.5286237462778,0
2009-04-14,-0.01623172718335475,840.25,854.0,7.21972587209657,7.21972587209657,0.0,0.014197200065140659,0.014197200065140659,0.00020156048968962993,-0.02276637957678121,-0.031080109301662048,834.7771593569714,827.8658169979711,0
2009-04-15,0.009770618069065762,848.5,840.25,7.046565130601767,7.046565130601767,0.0,0.013679110440396406,0.013679110440396406,0.00018711806244056198,-0.021910288192611045,-0.029987056299919327,822.0401008971008,815.4274141437124,0
2009-04-16,0.015204971293703018,861.5,848.5,6.998261805861555,6.998261805861555,0.0,0.019526639907887042,0.019526639907887042,0.00038128966609228684,-0.03126588905463491,-0.04282271006365519,822.3813324874448,812.9319263461801,0
2009-04-17,0.0060755285971483275,866.75,861.5,7.021102298960433,7.021102298960433,0.0,0.014481715082396115,0.014481715082396115,0.00020972007172769913,-0.02319173113000355,-0.03175306812085598,841.7502245762337,834.5744780632401,0
2009-04-20,-0.03971694239828949,833.0,866.75,6.937294445046058,6.937294445046058,0.0,0.01489759206056533,0.01489759206056533,0.00022193824920301914,-0.023843448953348733,-0.032687437975814186,846.3281221155344,838.8762063961615,1
2009-04-21,0.01755213883890505,847.75,833.0,7.155044391921908,7.155044391921908,0.0,0.018128805764311542,0.018128805764311542,0.00032865359844013543,-0.02905881376887086,-0.03970716610569071,809.1423247915448,800.57200310938,0
2009-04-22,-0.012761710516272728,837.0,847.75,7.230962261371696,7.230962261371696,0.0,0.0190215870326651,0.0190215870326651,0.00036182077324125304,-0.030504871698477872,-0.041637891263689296,822.2799503752373,813.176261402224,0
2009-04-23,0.013940608383430586,848.75,837.0,7.195800271784653,7.195800271784653,0.0,0.011964705790732411,0.011964705790732411,0.00014315418465878568,-0.019183434851283734,-0.026197677948373608,821.0964946687259,815.3572759172953,0
2009-04-24,0.020697430282754503,866.5,848.75,7.186833926551123,7.186833926551123,0.0,0.017426667948666208,0.017426667948666208,0.0003036887557930701,-0.02793916606987239,-0.038159755278274386,825.3648349820488,816.9720825531816,0
2009-04-27,-0.01131594840094241,856.75,866.5,7.381663816530471,7.381663816530471,0.0,0.016025018369058477,0.016025018369058477,0.0002568012137286616,-0.025723178944097397,-0.03503823533784609,844.4950968165859,836.6651024027416,0
2009-04-28,-0.005853104213642268,851.75,856.75,7.3407186578646675,7.3407186578646675,0.0,0.01979210069394999,0.01979210069394999,0.00039172724987945575,-0.03176222695866901,-0.04328817176113724,829.9653341184365,820.4541176621661,0
2009-04-29,0.02005006872431636,869.0,851.75,7.214943935900331,7.214943935900331,0.0,0.020502094463358236,0.020502094463358236,0.00042033587738446443,-0.03287578879252896,-0.04488427415522452,824.2033370638403,814.3650927866911,0
2009-04-30,0.0011500863832374364,870.0,869.0,7.299877917231604,7.299877917231604,0.0,0.020908394617359133,0.020908394617359133,0.00043716096547521233,-0.033545250876926676,-0.045743841522661956,840.3326912085387,830.1440863553374,0
2009-05-01,0.006872879287762146,876.0,870.0,7.155091013571572,7.155091013571572,0.0,0.009946273976578308,0.009946273976578308,9.892836601715887e-05,-0.015942970309101655,-0.021785119927497633,856.2395981353304,851.2519019137446,0
2009-05-04,0.030079569221175717,902.75,876.0,7.080418361832524,7.080418361832524,0.0,0.008453610741927041,0.008453610741927041,7.146353457602425e-05,-0.013543582398000532,-0.018526772610635647,864.2158020765207,859.9199627318831,0
2009-05-05,0.0008304498747158107,903.5,902.75,7.344806511470123,7.344806511470123,0.0,0.010897636804333042,0.010897636804333042,0.00011875848791915407,-0.0174888863671886,-0.023833964074202053,887.0991645862434,881.4882710553869,0
2009-05-06,0.015103953203108311,917.25,903.5,7.055234615450386,7.055234615450386,0.0,0.020047636464115844,0.020047636464115844,0.0004019077277973472,-0.03211289402655494,-0.04394492554452214,874.9469150524571,864.6555196975103,0
2009-05-07,-0.011237613120255396,907.0,917.25,7.198299892975317,7.198299892975317,0.0,0.023335184776353504,0.023335184776353504,0.0005445308485465604,-0.03741473012385771,-0.05109325155618682,883.565417956087,871.561832259093,0
2009-05-08,0.01938098059742721,924.75,907.0,7.307979639929825,7.307979639929825,0.0,0.0135693390126774,0.0135693390126774,0.00018412696124096888,-0.02177162103619028,-0.029685463677133754,887.4665487402516,880.4709954885125,0
2009-05-11,-0.017178336535084604,909.0,924.75,7.575089755357464,7.575089755357464,0.0,0.009641472880999721,0.009641472880999721,9.295799931505305e-05,-0.015493535631156399,-0.021050986706261408,910.5327748693413,905.486568530923,1
2009-05-12,-0.002478316014467019,906.75,909.0,7.898552009599603,7.898552009599603,0.0,0.017269470587130936,0.017269470587130936,0.00029823461435978053,-0.027797710272297046,-0.03762176144077593,884.0798476064181,875.4371247327983,0
2009-05-13,-0.023996687170998676,885.25,906.75,7.867534791930285,7.867534791930285,0.0,0.017389810447402836,0.017389810447402836,0.0003024055073966008,-0.027987207016667143,-0.03789176355917009,881.7244314108344,873.0344481808179,0
2009-05-14,0.004789416113876399,889.5,885.25,8.2553775910654,8.2553775910654,0.0,0.01390110488281932,0.01390110488281932,0.00019324071696314314,-0.0224117750552451,-0.030214755307185415,865.6306495728577,858.9024349099253,0
2009-05-15,-0.007334306501929788,883.0,889.5,8.255059435993777,8.255059435993777,0.0,0.013897789769949981,0.013897789769949981,0.00019314856048972636,-0.022406400405593743,-0.030207608770306885,869.791133770861,863.032110455977,0
2009-05-18,0.026817249511176477,907.0,883.0,8.320472845645476,8.320472845645476,0.0,0.018463314821904588,0.018463314821904588,0.00034089399421276164,-0.029775142538718623,-0.040115022188162805,857.096108912315,848.2794981958172,0
2009-05-19,-0.0005514199202307779,906.5,907.0,8.829291026262432,8.829291026262432,0.0,0.01022924582767838,0.01022924582767838,0.00010463747020307555,-0.01652778372028405,-0.02216020286464181,892.1325020031105,887.1217623592522,0
2009-05-20,-0.007196266870594492,900.0,906.5,8.520201193194248,8.520201193194248,0.0,0.022500044951863658,0.022500044951863658,0.0005062520228358853,-0.03631367531581018,-0.048827755986994785,874.1721767984608,863.3008796741706,0
2009-05-21,-0.012578782206860595,888.75,900.0,8.613323336079723,8.613323336079723,0.0,0.018082211101423284,0.018082211101423284,0.00032696635831643543,-0.029193746601607652,-0.03921956162158625,874.105446653175,865.3856119030022,0
2009-05-22,-0.004228336109521003,885.0,888.75,8.708897581890689,8.708897581890689,0.0,0.011235966262427816,0.011235966262427816,0.00012624693785041609,-0.018146758840263254,-0.024357240481540633,872.767521759765,867.3640116567275,0
2009-05-26,0.026482383839799617,908.75,885.0,8.74345718055384,8.74345718055384,0.0,0.02018285061374777,0.02018285061374777,0.00040734745889685873,-0.03260050138095623,-0.04374383692801312,856.6137729073121,847.1212257477083,0
2009-05-27,-0.0180435151939351,892.5,908.75,9.295498423444132,9.295498423444132,0.0,0.014157604113707797,0.014157604113707797,0.00020043775424047593,-0.02290871458210377,-0.030596513877685253,888.1683552479835,881.3664744399026,0
2009-05-28,0.013908430046131848,905.0,892.5,9.735231761898172,9.735231761898172,0.0,0.014731943686197076,0.014731943686197076,0.00021703016477328188,-0.023866692649161626,-0.03177170079607086,871.4511590614638,864.5894870675918,0
2009-05-29,0.014262446920564997,918.0,905.0,9.997783949380546,9.997783949380546,0.0,0.017747263184791803,0.017747263184791803,0.0003149653505502665,-0.02877019582381556,-0.038230442401324255,879.3339517396313,871.0544604950907,0
2009-06-01,0.022618088587772256,939.0,918.0,10.284286077542406,10.0,0.0,0.01876149000080145,0.01876149000080145,0.00035199350705017283,-0.030414523685882138,-0.04041486441306895,890.4997900244811,881.6388686690239,0
2009-06-02,0.003720440113903045,942.5,939.0,10.793883918852243,10.0,0.0,0.010665648006159364,0.010665648006159364,0.00011375604739129122,-0.01729023675063965,-0.022975292368998215,922.9040203329012,917.6721454877566,0
2009-06-03,-0.011471380962798428,931.75,942.5,10.670151696743767,10.0,0.0,0.016248831265110432,0.016248831265110432,0.0002640245174820303,-0.026341216148583736,-0.035002247285381975,917.9975329270532,910.0810596085967,0
2009-06-04,0.009347110381717094,940.5,931.75,10.817159256282428,10.0,0.0,0.00786784587963612,0.00786784587963612,6.190299878570706e-05,-0.012754679124783836,-0.016948436634554805,919.9412959291751,916.0913636945223,0
2009-06-05,0.0,940.5,940.5,10.57692350333368,10.0,0.0,0.01937500041282158,0.01937500041282158,0.00037539064099683636,-0.03140909431737912,-0.041736451350819645,911.4188439311063,902.0547326100303,0
2009-06-08,-0.0018624456627405195,938.75,940.5,9.730547850768216,9.730547850768216,0.0,0.01656659452285581,0.01656659452285581,0.00027445205408471615,-0.02683862412289769,-0.03572916404451866,915.5939905155402,907.4899436467058,0
2009-06-09,0.000798615775176259,939.5,938.75,9.686431342642248,9.686431342642248,0.0,0.009823418580996217,0.009823418580996217,9.649955261746173e-05,-0.015912574610598435,-0.021190407785424307,923.9302931367678,919.0667888561591,0
2009-06-10,0.0010638298875642604,940.5,939.5,9.62041146837264,9.62041146837264,0.0,0.02107690787958099,0.02107690787958099,0.00044423604576434325,-0.034135778641457996,-0.045479454696661016,907.9706372173531,897.7291105437749,0
2009-06-11,0.001593625835278445,942.0,940.5,9.378441364910922,9.378441364910922,0.0,0.016962932508770824,0.016962932508770824,0.00028774107929711406,-0.027454644244950564,-0.036644341129740354,915.0301398832505,906.6598095629965,0
2009-06-12,0.002915067653235681,944.75,942.0,9.35040207914051,9.35040207914051,0.0,0.008650317245777701,0.008650317245777701,7.482798845259912e-05,-0.01399948620668398,-0.018689481559400194,928.9043639603467,924.5580069741779,0
2009-06-15,-0.022749542590304372,923.5,944.75,9.22753392248029,9.22753392248029,0.0,0.010790641369308027,0.010790641369308027,0.00011643794116102181,-0.017457054081651387,-0.023327921210751033,928.4005698035071,922.9660217796958,1
2009-06-16,-0.01720178934484906,907.75,923.5,9.663657939205866,9.663657939205866,0.0,0.010981309270180543,0.010981309270180543,0.00012058915328735313,-0.017787145829952365,-0.023690597794088657,907.2187981370432,901.878853104189,0
