DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,sma_vol_10,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-08-01,0.0006062443350272062,1237.5,,99.9928642204798,10.0,0.0,0.004613461525145699,0.004613461525145699,2.1284027243999677e-05,-0.007478949423764092,-0.00993803914325082,,,0
2005-08-02,0.006042314455962483,1245.0,1237.5,99.99992686928144,10.0,0.0,0.004671270644796038,0.004671270644796038,2.182076943693319e-05,-0.007572664626490001,-0.010062568044335304,1228.1642205018097,1225.11001412886,0
2005-08-03,0.002206399450910723,1247.75,1245.0,99.98301189888332,10.0,0.0,0.004657660800970468,0.004657660800970468,2.169380413689686e-05,-0.007550601511173666,-0.010033250543813228,1235.6349016745876,1232.5710586783528,0
2005-08-04,-0.007844755105177015,1238.0,1247.75,99.99829269435428,10.0,0.0,0.005046769287268875,0.005046769287268875,2.5469880238920388e-05,-0.008181390924615515,-0.01087144445671955,1237.5833149950195,1234.2586234312826,0
2005-08-05,-0.006686277569092347,1229.75,1238.0,99.99835838968072,10.0,0.0,0.005176369026446047,0.005176369026446047,2.6794796297949994e-05,-0.008391486942400874,-0.011150620358345208,1227.654805653383,1224.2722109168678,0
2005-08-08,-0.0020350027372870727,1227.25,1229.75,99.99806019734608,10.0,0.0,0.0051637192237458055,0.0051637192237458055,2.6663996221681983e-05,-0.008370980163683844,-0.011123370920216332,1219.4987534957734,1216.1468314148083,0
2005-08-09,0.00568760420081027,1234.25,1227.25,99.99984465149473,10.0,0.0,0.005489119113162418,0.005489119113162418,3.0130428638484964e-05,-0.00889849064625331,-0.011824327635820383,1216.3777723039432,1212.824050564849,0
2005-08-10,-0.0004051863912808429,1233.75,1234.25,99.99999321547676,10.0,0.0,0.005333062153070157,0.005333062153070157,2.8441551928509295e-05,-0.008645504443725147,-0.011488159192771616,1223.6252803492255,1220.1518753195965,0
2005-08-11,0.0038426581817230243,1238.5,1233.75,99.99895206553008,10.0,0.0,0.005126962123329033,0.005126962123329033,2.628574061405055e-05,-0.008311392694820629,-0.01104419100276319,1223.5383147105845,1220.1991959216252,0
2005-08-12,-0.006074122744960775,1231.0,1238.5,99.99962232828804,10.0,0.0,0.004838753479238577,0.004838753479238577,2.3413535232843436e-05,-0.007844173479726801,-0.010423349413257631,1228.8229948187077,1225.657727768853,0
2005-08-15,0.005266368258391552,1237.5,1231.0,99.99994261441516,10.0,0.0,0.00513492093674077,0.00513492093674077,2.636741302657871e-05,-0.00832429484273172,-0.011061335396140824,1220.795325335665,1217.4585275812997,0
2005-08-16,-0.01301360374505034,1221.5,1237.5,99.9995455235726,10.0,0.0,0.006001713479214689,0.006001713479214689,3.602056468658729e-05,-0.009729464811251962,-0.012928527345013024,1225.5181702107302,1221.6039252433754,1
2005-08-17,0.0,1221.5,1221.5,99.9997491039291,10.0,0.0,0.00588592928078594,0.00588592928078594,3.46441634984133e-05,-0.009541765367049416,-0.01267911204375103,1209.9001630743421,1206.1102350862395,0
2005-08-18,-0.0004094165870904831,1221.0,1221.5,99.99999831459697,10.0,0.0,0.005578164162715997,0.005578164162715997,3.111591542620906e-05,-0.009042842868205947,-0.012016143083538511,1210.5039600984894,1206.910113852796,0
2005-08-19,0.002249719734015443,1223.75,1221.0,99.45683865522396,10.0,0.0,0.00536880294183597,0.00536880294183597,2.8824045028266567e-05,-0.008703444355023425,-0.011565149833276436,1210.4192059099425,1206.9602941912362,0
2005-08-22,0.00020426922755145682,1224.0,1223.75,99.99675722449626,10.0,0.0,0.005346306705238584,0.005346306705238584,2.8582995386479043e-05,-0.008666975379435388,-0.011516689804150347,1213.1896182684418,1209.7372957163577,0
2005-08-23,-0.0020445723744764166,1221.5,1224.0,99.95099396405736,10.0,0.0,0.004975761602741307,0.004975761602741307,2.4758203527314738e-05,-0.008066279336844442,-0.010718484007291224,1214.1665869374156,1210.9506352110682,0
2005-08-24,-0.009459252107008709,1210.0,1221.5,99.9999150791108,10.0,0.0,0.005566816155059639,0.005566816155059639,3.098944210423299e-05,-0.009024446448324737,-0.011991697893376611,1210.526229242443,1206.9396173606453,1
2005-08-25,0.0028883865758695393,1213.5,1210.0,99.83265051801952,10.0,0.0,0.005474214971653944,0.005474214971653944,2.9967029555880187e-05,-0.00887432932618183,-0.011792222037691853,1199.3095668865542,1195.815210799844,0
2005-08-26,-0.006199647879524761,1206.0,1213.5,93.77486480088828,10.0,0.0,0.005483588599500617,0.005483588599500617,3.0069743928573135e-05,-0.008889525050303587,-0.011812414138557279,1202.7603671925535,1199.2499647971267,0
2005-08-29,0.007023371155096214,1214.5,1206.0,99.99763513514154,10.0,0.0,0.005737523768720815,0.005737523768720815,3.29191789966363e-05,-0.009301183037947228,-0.01235942588620129,1194.8347786337213,1191.1862655802613,0
2005-08-30,-0.004952548298689408,1208.5,1214.5,99.92426425138989,10.0,0.0,0.004561949840126597,0.004561949840126597,2.0811386343831084e-05,-0.00739544308370015,-0.009827075794090024,1205.5513647215762,1202.6234678166888,0
2005-08-31,0.010699690554257124,1221.5,1208.5,99.99866645522394,10.0,0.0,0.005779667630503123,0.005779667630503123,3.3404557919085586e-05,-0.009369503063826718,-0.01245020963843538,1197.2298359140875,1193.5471975639418,0
