DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,rs_vol_5,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-08-26,-0.006199647879524761,1206.0,1213.5,93.77486480088828,10.0,0.0,0.00600742998868094,0.00600742998868094,3.6089215068903075e-05,-0.009738731927699239,-0.01294084150316276,1201.7394083808526,1197.8974615641941,0
2005-08-29,0.007023371155096214,1214.5,1206.0,99.99763513514154,10.0,0.0,0.007229768221661474,0.007229768221661474,5.2269548538946115e-05,-0.011720282174377816,-0.015573928424868246,1191.9478481459455,1187.363341996175,0
2005-08-30,-0.004952548298689408,1208.5,1214.5,99.92426425138989,10.0,0.0,0.007624765510190681,0.007624765510190681,5.813704908539335e-05,-0.01236061801056767,-0.016424807638553078,1199.5804269544255,1194.7149983346428,0
2005-08-31,0.010699690554257124,1221.5,1208.5,99.99866645522394,10.0,0.0,0.007801747829988196,0.007801747829988196,6.086726920272552e-05,-0.012647526617359238,-0.016806052222955566,1193.3117136699648,1188.3596002350153,0
2005-09-01,0.00020464545246934307,1221.75,1221.5,99.99953237382074,10.0,0.0,0.008324948726779323,0.008324948726779323,6.930477130350467e-05,-0.013495695183248661,-0.017933099877683746,1205.1257478164507,1199.789964436193,0
2005-09-02,-0.0016383374543176288,1219.75,1221.75,99.75948293425334,10.0,0.0,0.008430213202400968,0.008430213202400968,7.106849463793558e-05,-0.01366634095215826,-0.018159854229794364,1205.1667224070834,1199.763438693507,0
2005-09-06,0.011817578443025667,1234.25,1219.75,99.50481470233744,10.0,0.0,0.006686054012145971,0.006686054012145971,4.470331825333324e-05,-0.010838859179564848,-0.014402692235413713,1206.600691997027,1202.3082219322193,0
2005-09-07,0.0010122482896921525,1235.5,1234.25,99.99418938073124,10.0,0.0,0.005887452974487625,0.005887452974487625,3.4662102526803184e-05,-0.00954423544901934,-0.012682394292354847,1222.5260643946317,1218.695596865768,0
2005-09-08,-0.00283688133519977,1232.0,1235.5,95.94728388409116,10.0,0.0,0.004765387387695409,0.004765387387695409,2.2708916954806474e-05,-0.007725238644120196,-0.010265308626406093,1225.9922397981234,1222.8820853884397,0
2005-09-09,0.008084118399959372,1242.0,1232.0,99.99790352318426,10.0,0.0,0.004039659789846269,0.004039659789846269,1.6318851217700803e-05,-0.006548751104306562,-0.008701990229698673,1223.9582989286534,1221.3256593999427,0
2005-09-12,-0.001410011312265702,1240.25,1242.0,99.99930241291628,10.0,0.0,0.003590334693329385,0.003590334693329385,1.2890503210124608e-05,-0.005820343670244007,-0.007734081345471286,1234.7921296508853,1232.431321135915,0
2005-09-13,-0.0010083695520162195,1239.0,1240.25,99.99874316846768,10.0,0.0,0.0036419116644338676,0.0036419116644338676,1.3263520571539463e-05,-0.005903955846528318,-0.007845185329959481,1232.9491917928174,1230.5580760731875,0
2005-09-14,-0.0036385728439078946,1234.5,1239.0,99.99910977297796,10.0,0.0,0.004013304277597714,0.004013304277597714,1.6106611224584104e-05,-0.006506025800958959,-0.008645216782919294,1230.9651996833425,1228.3347445551278,0
2005-09-15,-0.0008103728158230794,1233.5,1234.5,99.99905338990904,10.0,0.0,0.004198695788310489,0.004198695788310489,1.7629046322776236e-05,-0.00680656666916795,-0.009044575936615016,1226.125825466357,1223.3848128557918,0
2005-09-16,0.007068594513018667,1242.25,1233.5,99.997920015283,10.0,0.0,0.004299035337080221,0.004299035337080221,1.848170482946445e-05,-0.0069692285676929274,-0.009260721309856909,1224.9333427316549,1222.129630437181,0
2005-09-19,-0.0034270772378883763,1238.0,1242.25,99.99887353863464,10.0,0.0,0.0047733465079142145,0.0047733465079142145,2.2784836884616827e-05,-0.0077381412894006775,-0.010282453680688914,1232.6743904742739,1229.542068241066,0
2005-09-20,-0.008517593575866123,1227.5,1238.0,99.99949763914312,10.0,0.0,0.005813870783464417,0.005813870783464417,3.380109348682115e-05,-0.00942495029140985,-0.012523887997103645,1226.3867247769242,1222.592111385779,0
2005-09-21,-0.009412797142562823,1216.0,1227.5,99.99109375434656,10.0,0.0,0.00589706079796028,0.00589706079796028,3.477532605483994e-05,-0.00955981083106876,-0.01270309088324051,1215.8212444948524,1212.0055778261196,0
2005-09-22,0.003079136169834129,1219.75,1216.0,95.131256632114,10.0,0.0,0.0063188958760060174,0.0063188958760060174,3.9928445091805854e-05,-0.010243653797283595,-0.013611782436159098,1203.607298619958,1199.560213784627,0
2005-09-23,0.0006146911370681352,1220.5,1219.75,99.9532166483076,10.0,0.0,0.006455228312525535,0.006455228312525535,4.166997256683127e-05,-0.010464664288427943,-0.013905461506254505,1207.0522802973626,1202.9061951791014,0
2005-09-26,0.0008190008647801506,1221.5,1220.5,94.04939878854483,10.0,0.0,0.006724628560286037,0.006724628560286037,4.522062927381466e-05,-0.010901392939305046,-0.014485787188576259,1207.2671094373238,1202.947534307831,0
2005-09-27,0.00020464545246934307,1221.75,1221.5,99.99892923940034,10.0,0.0,0.006213470214416975,0.006213470214416975,3.860721210544693e-05,-0.0100727467274633,-0.013384680867008822,1209.2578991699588,1205.2595414536947,0
2005-09-28,0.0008181632692023655,1222.75,1221.75,99.98010093461144,10.0,0.0,0.0061531025135272656,0.0061531025135272656,3.7860670541975555e-05,-0.009974883771563003,-0.013254640425323108,1209.6237651883282,1205.6629923319076,0
2005-09-29,0.0073335020046059185,1231.75,1222.75,99.99323666571676,10.0,0.0,0.006787538371145972,0.006787538371145972,4.607067713977891e-05,-0.01100337694656631,-0.014621303689453718,1209.3693718899385,1205.0018675167823,0
2005-09-30,0.002027575714899754,1234.25,1231.75,99.99905982750926,10.0,0.0,0.006451285669603264,0.006451285669603264,4.161908679082843e-05,-0.010458272812775461,-0.013896968503879644,1218.9351498645583,1214.750801290885,0
2005-10-03,-0.002027575714899754,1231.75,1234.25,99.9999231018972,10.0,0.0,0.00608334562794965,0.00608334562794965,3.700709402909412e-05,-0.00986179987211988,-0.013104374371167663,1222.1378952478847,1218.1814400913413,0
2005-10-04,-0.012252552710508624,1216.75,1231.75,99.9999940121184,10.0,0.0,0.006373152251115171,0.006373152251115171,4.0617069615894376e-05,-0.010331609594280367,-0.013728658230325094,1219.089553892226,1214.955273537458,1
2005-10-05,-0.013237008168630382,1200.75,1216.75,99.99976763984684,10.0,0.0,0.006371254939365508,0.006371254939365508,4.059288950238938e-05,-0.01032853383467134,-0.013724571156371549,1204.2474341898244,1200.1647014390214,1
2005-10-06,-0.0031279349869608453,1197.0,1200.75,99.99855815213354,10.0,0.0,0.007458817666248354,0.007458817666248354,5.563396097833854e-05,-0.012091597552704815,-0.016067332853113125,1186.318440376272,1181.6113156166289,0
2005-10-07,0.0025031302181188764,1200.0,1197.0,99.99792601699347,10.0,0.0,0.00776181055102427,0.00776181055102427,6.0245703029991675e-05,-0.012582783714906069,-0.016720021757662826,1182.0327700768964,1177.1525214690082,0
2005-10-10,-0.00836824967051708,1190.0,1200.0,95.37236775682044,10.0,0.0,0.00812509021945442,0.00812509021945442,6.601709107427387e-05,-0.01317170165690301,-0.017502576796894893,1184.2975987059713,1179.1796442877271,0
2005-10-11,-0.0012612993053258137,1188.5,1190.0,99.99615592701676,10.0,0.0,0.008162121745317602,0.008162121745317602,6.662023138538646e-05,-0.013231734000839554,-0.017582347865008653,1174.3579504735346,1169.259870422883,0
2005-10-12,-0.00844956442406275,1178.5,1188.5,99.70705650195316,10.0,0.0,0.008731266123936194,0.008731266123936194,7.623500812699577e-05,-0.01415438221179947,-0.01880836418313414,1171.7960129312232,1166.3551660351613,0
2005-10-13,-0.0004243581646541372,1178.0,1178.5,99.9092156184916,10.0,0.0,0.007452531184677186,0.007452531184677186,5.554022105858594e-05,-0.012081406446207464,-0.01605379089560745,1164.3477243392206,1159.731662002541,0
2005-10-14,0.0101352218940427,1190.0,1178.0,99.99839270837798,10.0,0.0,0.007198476488309957,0.007198476488309957,5.181806375275125e-05,-0.01166955469137133,-0.015506521669829203,1164.3331626204672,1159.8742146122045,0
2005-10-17,0.0035650661644970327,1194.25,1190.0,99.31562261006287,10.0,0.0,0.00680159674271734,0.00680159674271734,4.626171825054313e-05,-0.011026167176719887,-0.014651587381255443,1176.9509338566668,1172.6917175508852,0
2005-10-18,-0.010733555643109405,1181.5,1194.25,99.99959329004446,10.0,0.0,0.006484166251936605,0.006484166251936605,4.2044411982753596e-05,-0.010511576001921966,-0.013967797861077177,1181.7622980573994,1177.6849155985724,1
2005-10-19,0.01595331903434527,1200.5,1181.5,99.99785622043429,10.0,0.0,0.007765945625340072,0.007765945625340072,6.03099114557386e-05,-0.01258948714388295,-0.016728929284080183,1166.7187602822971,1161.8991775541006,0
2005-10-20,-0.0176475168135779,1179.5,1200.5,99.9998116947278,10.0,0.0,0.008312067861042646,0.008312067861042646,6.909047212657807e-05,-0.013474813824890339,-0.017905352697569134,1184.4319858751746,1179.195921777656,1
2005-10-21,0.0035967456525582975,1183.75,1179.5,99.99925535941414,10.0,0.0,0.00894670647632857,0.00894670647632857,8.004355677357959e-05,-0.014503635693290164,-0.019272452729975024,1162.5164212340094,1156.9857908824104,0
2005-10-24,0.015715357479628267,1202.5,1183.75,99.99994170864126,10.0,0.0,0.008844284760968242,0.008844284760968242,7.822137293309509e-05,-0.014337598364291118,-0.0190518220796874,1166.898958336765,1161.4108817681292,0
2005-10-25,-0.0029148469524020726,1199.0,1202.5,99.9999890026841,10.0,0.0,0.009164535605467898,0.009164535605467898,8.398871286388885e-05,-0.014856761655428572,-0.01974168703487334,1184.766799254229,1178.9934146050368,0
2005-10-26,-0.0025052205169373565,1196.0,1199.0,99.9987620624785,10.0,0.0,0.008059944636772726,0.008059944636772726,6.496270754784144e-05,-0.013066093207498495,-0.01736224413189448,1183.4356582459382,1178.3623457101103,0
2005-10-27,-0.011351814144489047,1182.5,1196.0,78.03615146693188,10.0,0.0,0.007008854613132733,0.007008854613132733,4.912404298803199e-05,-0.011362155917942743,-0.015098049721454527,1182.4877709161262,1178.078363846777,0
2005-10-28,0.014482360372267244,1199.75,1182.5,99.9998936121331,10.0,0.0,0.006731840267993553,0.006731840267993553,4.531767339377951e-05,-0.010913083943317869,-0.014501322212136406,1169.665437941444,1165.4759206436165,0
2005-10-31,0.008300524935073383,1209.75,1199.75,99.9998960576988,10.0,0.0,0.007200563241610178,0.007200563241610178,5.1848110996427675e-05,-0.011672937557426929,-0.015511016827286759,1185.826813503255,1181.2842391492657,0
2005-11-01,-0.0028973530202325293,1206.25,1209.75,99.99945753792956,10.0,0.0,0.006583230503951863,0.006583230503951863,4.3338923868162295e-05,-0.010672170498372598,-0.014181196067360778,1196.9079896881267,1192.7153692568002,0
2005-11-02,0.009693795616646739,1218.0,1206.25,99.99962662904836,10.0,0.0,0.006110599153247875,0.006110599153247875,3.733942201167364e-05,-0.009905980957453256,-0.013163082263219885,1194.3598992554635,1190.4760765036494,0
2005-11-03,0.004709745574877466,1223.75,1218.0,99.99989956894652,10.0,0.0,0.006324923768655391,0.006324923768655391,4.000466067930191e-05,-0.010253425701527473,-0.013624767357085451,1205.575135065086,1201.5175729505927,0
2005-11-04,-0.0014310541131790089,1222.0,1223.75,99.9998864962055,10.0,0.0,0.0060329472929709655,0.0060329472929709655,3.63964530397657e-05,-0.009780098399962139,-0.012995809333171161,1211.839940294254,1207.9492723334165,0
2005-11-07,0.0006135596879257577,1222.75,1222.0,99.99969183043255,10.0,0.0,0.0055263764528714725,0.0055263764528714725,3.054083669885228e-05,-0.008958889060292151,-0.011904585138431784,1211.101131342622,1207.5388447724517,0
2005-11-08,0.0,1222.75,1222.75,99.99997667341918,10.0,0.0,0.005406010822287826,0.005406010822287826,2.9224953010693093e-05,-0.008763762589942724,-0.011645300793754264,1212.0809281844854,1208.5932979668924,0
2005-11-09,0.0008174944252532512,1223.75,1222.75,99.99955571636448,10.0,0.0,0.005318699758733416,0.005318699758733416,2.8288567123550897e-05,-0.00862222135785499,-0.011457220593558994,1212.25249975439,1208.8206318141563,0
2005-11-10,0.008138396902971579,1233.75,1223.75,99.99998927434,10.0,0.0,0.006128178298650713,0.006128178298650713,3.755456926005355e-05,-0.009934478765154528,-0.013200950192575334,1211.652870442044,1207.7014979967626,0
2005-11-11,0.0034388624968499926,1238.0,1233.75,95.14438542463492,10.0,0.0,0.005713554398750545,0.005713554398750545,3.2644703867481696e-05,-0.009262325944471959,-0.012307792522466651,1222.3753644765618,1218.6583240923346,0
2005-11-14,-0.000605999412545799,1237.25,1238.0,99.99994339356697,10.0,0.0,0.005581287011060393,0.005581287011060393,3.115076469983146e-05,-0.0090479053629723,-0.012022870134130758,1226.8492148560947,1223.2048053452056,0
2005-11-15,-0.003846547915150822,1232.5,1237.25,99.99970262536256,10.0,0.0,0.006109133664845601,0.006109133664845601,3.732151413494985e-05,-0.009903605232938815,-0.013159925396943576,1225.057240222063,1221.0745496057928,0
2005-11-16,0.001823893503889451,1234.75,1232.5,99.99974943277196,10.0,0.0,0.005656048273012899,0.005656048273012899,3.19908820666522e-05,-0.009169101929574623,-0.012183916312500995,1221.2507335199473,1217.5744337086683,0
2005-11-17,0.008467792532658613,1245.25,1234.75,99.99999681748685,10.0,0.0,0.004252243260585516,0.004252243260585516,1.8081572747194942e-05,-0.006893373253493522,-0.009159924655270376,1226.2676768739111,1223.4914255985746,0
2005-11-18,0.004007218345620345,1250.25,1245.25,99.99966510171018,10.0,0.0,0.004587471528160863,0.004587471528160863,2.1044895021686566e-05,-0.007436816662514451,-0.009882053067294522,1236.0236538960623,1233.0049760549637,0
2005-11-21,0.005384398291234049,1257.0,1250.25,96.65894928620676,10.0,0.0,0.004650986885108137,0.004650986885108137,2.1631679005447893e-05,-0.007539782329324902,-0.010018873998844314,1240.8588353008706,1237.7864424445447,0
2005-11-22,0.003969834510910708,1262.0,1257.0,99.99994252570131,10.0,0.0,0.004337105414024523,0.004337105414024523,1.881048337236083e-05,-0.007030944521857355,-0.00934272956175126,1248.1930994308107,1245.3108781183369,0
2005-11-23,0.005137335938178111,1268.5,1262.0,99.99980775922891,10.0,0.0,0.004850891537846294,0.004850891537846294,2.3531148711948784e-05,-0.007863850662669588,-0.010449496483285001,1252.114739511942,1248.8813962104825,0
2005-11-24,-0.0007886435739976605,1267.5,1268.5,99.99634009302343,10.0,0.0,0.004634901637071603,0.004634901637071603,2.1482313185329028e-05,-0.007513706300321899,-0.009984224132633297,1259.004581124921,1255.8980268352352,0
2005-11-25,0.001970443987298509,1270.0,1267.5,90.5018083597622,10.0,0.0,0.004286971052891166,0.004286971052891166,1.837812080832679e-05,-0.0069496709815307645,-0.009234733160209915,1258.7218300579573,1255.8488561227587,0
2005-11-28,-0.0071118434877170955,1261.0,1270.0,99.999757127795,10.0,0.0,0.004812424278121921,0.004812424278121921,2.3159427432657295e-05,-0.007801490829736919,-0.010366632644323576,1260.1306545070736,1256.9023829307157,0
2005-11-29,-0.0013887513391601658,1259.25,1261.0,99.99991165208333,10.0,0.0,0.005012718946400215,0.005012718946400215,2.5127351235599685e-05,-0.008126191422933186,-0.010798095276597561,1250.7943951255995,1247.45685354181,0
2005-11-30,-0.0065730741588483355,1251.0,1259.25,99.99989496909498,10.0,0.0,0.004909546919237123,0.004909546919237123,2.4103650952190727e-05,-0.007958937752583002,-0.01057584835010933,1249.26748543596,1246.002538015187,0
2005-12-01,0.010733555643108517,1264.5,1251.0,99.9999637907588,10.0,0.0,0.005666174611220862,0.005666174611220862,3.210553472484388e-05,-0.00918551788338555,-0.0122057298563964,1239.5615316809512,1235.823440856489,0
2005-12-02,0.0011855365941011442,1266.0,1264.5,99.99996009757568,10.0,0.0,0.005732396820316449,0.005732396820316449,3.2860373305574136e-05,-0.009292871667492417,-0.012348381724751086,1252.8035945464196,1248.9814827876203,0
2005-12-05,-0.00197667587587258,1263.5,1266.0,99.99955097066264,10.0,0.0,0.005413286911074689,0.005413286911074689,2.9303675181612545e-05,-0.008775557963057502,-0.011660974503132675,1254.9387489295978,1251.3229469627072,0
2005-12-06,0.0015816531569301517,1265.5,1263.5,99.9999002049818,10.0,0.0,0.0058033404900407065,0.0058033404900407065,3.3678760843345905e-05,-0.009407879479936933,-0.012501204277370783,1251.6688843943948,1247.8030482221402,0
2005-12-07,-0.0059441427247932666,1258.0,1265.5,99.99986963370782,10.0,0.0,0.006012424969494291,0.006012424969494291,3.614925401379843e-05,-0.00974682936357729,-0.012951601388028451,1253.225304297861,1249.215431698048,0
2005-12-08,-0.0009941346877004875,1256.75,1258.0,99.99997195758372,10.0,0.0,0.006255898096899837,0.006255898096899837,3.9136260998795004e-05,-0.010141527183421846,-0.013476076439418328,1245.3064336721015,1241.160813758449,0
2005-12-09,0.001987282053074857,1259.25,1256.75,99.99918482823053,10.0,0.0,0.006622585501573745,0.006622585501573745,4.3858638725654764e-05,-0.01073596945609277,-0.014265972217485158,1243.3297390444334,1238.9485190411417,0
2005-12-12,0.0013887513391601658,1261.0,1259.25,99.9999799107102,10.0,0.0,0.006785605152185204,0.006785605152185204,4.604443728136238e-05,-0.011000242977256316,-0.014617139266362756,1245.4738534260266,1240.9772404607982,0
2005-12-13,0.012608520067619367,1277.0,1261.0,99.99999144003208,10.0,0.0,0.0065528821808013525,0.0065528821808013525,4.294026487546389e-05,-0.010622972391332667,-0.014115821549385954,1247.6753309148812,1243.3249911489086,0
2005-12-14,0.003907781448075909,1282.0,1277.0,99.99985900852415,10.0,0.0,0.006444820348024044,0.006444820348024044,4.153570931830476e-05,-0.010447791786145933,-0.013883041300070143,1263.7276241290215,1259.3938524778591,0
2005-12-15,-0.003320639832226746,1277.75,1282.0,99.99989060128414,10.0,0.0,0.005746041329052907,0.005746041329052907,3.30169909551841e-05,-0.00931499097859881,-0.012377773898322763,1270.1136282356279,1266.2294970705566,0
2005-12-16,-0.002742948428237746,1274.25,1277.75,99.65516885582696,10.0,0.0,0.005939263731544275,0.005939263731544275,3.527485367283723e-05,-0.009628226619103149,-0.01279400188436878,1265.5065692833682,1261.5065947392256,0
2005-12-19,-0.005311313754812197,1267.5,1274.25,99.99260706004875,10.0,0.0,0.006021919283105772,0.006021919283105772,3.6263511852241135e-05,-0.009762220733143633,-0.012972053462852294,1261.8710117492958,1257.827110470487,0
2005-12-20,0.0003943995318325122,1268.0,1267.5,99.99999297895238,10.0,0.0,0.00549996280253268,0.00549996280253268,3.024959082924313e-05,-0.008916069508442832,-0.011847686454102826,1256.2491132756343,1252.571665155579,0
2005-12-21,0.001576044455465997,1270.0,1268.0,99.99987012831292,10.0,0.0,0.005588331797836072,0.005588331797836072,3.122945228270574e-05,-0.009059325769040354,-0.012038045586738514,1256.5646514084099,1252.8272664537692,0
2005-12-22,0.004321358129229402,1275.5,1270.0,99.99997123157134,10.0,0.0,0.005364384409595189,0.005364384409595189,2.8776620093907927e-05,-0.008696281408291137,-0.01155563169898069,1259.003605781162,1255.4088152868303,0
2005-12-23,0.0007836990996716864,1276.5,1275.5,99.99988392889824,10.0,0.0,0.004613180626902636,0.004613180626902636,2.12814354964298e-05,-0.007478494055546184,-0.009937434049284044,1265.996760085049,1262.8875742370594,0
2005-12-27,-0.009840661974735099,1264.0,1276.5,99.99995151352614,10.0,0.0,0.004978152659886378,0.004978152659886378,2.478200390513382e-05,-0.00807015551427864,-0.010723634677644048,1266.2399024617903,1262.8844150915147,1
2005-12-28,0.0009884353873843565,1265.25,1264.0,99.99998919555703,10.0,0.0,0.0048348674768357615,0.0048348674768357615,2.3375943518564204e-05,-0.007837873824842313,-0.010414978422456159,1254.1316514403672,1250.9037840578444,0
2005-12-29,-0.004158010148663571,1260.0,1265.25,94.25013250740832,10.0,0.0,0.0043347911748877555,0.0043347911748877555,1.8790414529884768e-05,-0.0070271928752111135,-0.00933774436809511,1256.390011099963,1253.490408414824,0
2005-12-30,-0.004175371410481077,1254.75,1260.0,99.99941413107052,10.0,0.0,0.004820902026097559,0.004820902026097559,2.324109634523155e-05,-0.007815234229999742,-0.010384894895080255,1250.1911838929932,1246.9827408543365,0
2006-01-03,0.015813731400222686,1274.75,1254.75,99.99884001442403,10.0,0.0,0.006351122703500646,0.006351122703500646,4.033675959492135e-05,-0.01029589717497451,-0.013681203514314571,1241.897500562128,1237.7004053155667,0
2006-01-04,0.004500545704314796,1280.5,1274.75,99.99986195318426,10.0,0.0,0.005952210193324786,0.005952210193324786,3.5428806185519486e-05,-0.009649214316159987,-0.012821890367504502,1262.5088179236518,1258.5096338447963,0
2006-01-05,0.0005855372471383902,1281.25,1280.5,99.99999981666038,10.0,0.0,0.006113701471393546,0.006113701471393546,3.7377345681319606e-05,-0.009911010170416543,-0.013169765088902606,1267.871634776413,1263.746676614835,0
2006-01-06,0.008161724280575378,1291.75,1281.25,99.99979500298689,10.0,0.0,0.006069968193337287,0.006069968193337287,3.6844513868126336e-05,-0.009840113518751536,-0.013075557512483717,1268.7041819230003,1264.605993901703,0
2006-01-09,0.002512806966343817,1295.0,1291.75,99.99993189654776,10.0,0.0,0.005848821004413688,0.005848821004413688,3.420870714167074e-05,-0.009481608601748903,-0.01259917564434335,1279.5600137520157,1275.5771113326718,0
2006-01-10,0.0007719027785819677,1296.0,1295.0,99.99999527228758,10.0,0.0,0.004459512835848626,0.004459512835848626,1.9887254733098657e-05,-0.007229380969614858,-0.009606412209342849,1285.6717111490304,1282.6192586523327,0
2006-01-11,0.002889340351605263,1299.75,1296.0,99.98998983706136,10.0,0.0,0.004022400206842288,0.004022400206842288,1.617970342400488e-05,-0.006520771343847205,-0.00866481068229054,1287.5765738037605,1284.8189162977453,0
2006-01-12,-0.004820215637741043,1293.5,1299.75,99.99984225679226,10.0,0.0,0.0039655868574276784,0.0039655868574276784,1.572587912380313e-05,-0.006428670398699931,-0.008542426809082938,1291.4211360941638,1288.6942693705448,0
2006-01-13,-0.0005799903497534231,1292.75,1293.5,99.99983467656624,10.0,0.0,0.004101486627403752,0.004101486627403752,1.6822192554771802e-05,-0.006648979487832332,-0.008835173855139284,1284.9280738925343,1282.12203976061,0
2006-01-16,0.001545894027669803,1294.75,1292.75,99.7889521004418,10.0,0.0,0.004173527871308986,0.004173527871308986,1.7418334892592913e-05,-0.0067657665937083875,-0.008990360735523223,1284.0330768216422,1281.179799230052,0
2006-01-17,-0.004063079982601359,1289.5,1294.75,99.99959911657238,10.0,0.0,0.0046443365938177595,0.0046443365938177595,2.156986239667475e-05,-0.007529001445612544,-0.01000454834449615,1285.0384304645106,1281.861191887179,0
2006-01-18,-0.00446906407863068,1283.75,1289.5,97.10166311465228,10.0,0.0,0.0056149999057159795,0.0056149999057159795,3.152822394119046e-05,-0.009102557825701976,-0.012095492408076986,1277.8155117267722,1273.996810903258,0
2006-01-19,0.003499225965565067,1288.25,1283.75,99.98433138764348,10.0,0.0,0.006025345382142691,0.006025345382142691,3.630478697410825e-05,-0.009767774832008068,-0.012979433757702911,1271.2716610742991,1267.1953195102817,0
2006-01-20,-0.018410234036288387,1264.75,1288.25,99.87433467299029,10.0,0.0,0.0061024726500605204,0.0061024726500605204,3.724017244473667e-05,-0.009892806965213585,-0.013145576642693195,1275.5684230496104,1271.4260335334516,1
2006-01-23,0.003551700655458845,1269.25,1264.75,17.12501109823725,10.0,0.0,0.00620462959782248,0.00620462959782248,3.8497428446174746e-05,-0.010058415075616906,-0.01336563694667098,1252.092384026656,1247.9582766828755,0
