DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-04-01,0.0018743115,0.009408665,0.008467863,13.431808,-0.015252522969096152,-0.023258130401041594,0,0
2022-04-04,0.0084458105,0.009772,0.0060674055,12.653802,-0.01584153047771556,-0.024156290887042468,0,0
2022-04-05,-0.012640309,0.009314774,0.010001368,13.093156,-0.015100313899175363,-0.023026031199905386,0,0
2022-04-06,-0.009893366,0.00955397,0.011299956,13.816504,-0.01548807972172863,-0.02361732406891363,0,0
2022-04-07,0.0045697805,0.010228127,0.010945088,14.122792,-0.01658096454308275,-0.025283832471482484,0,0
2022-04-08,-0.0028397245,0.010542649,0.007871593,13.769099,-0.017090840957916766,-0.02606132824504419,0,0
2022-04-11,-0.016756086,0.010181483,0.008397994,13.738436,-0.01650534952405055,-0.025168529319571715,1,0
2022-04-12,-0.0036355413,0.010131521,0.0143719,14.3961735,-0.01642435658175206,-0.025045025528273777,0,0
2022-04-13,0.01114864,0.011085557,0.008307946,14.266978,-0.017970956837088773,-0.027403391451720546,0,0
2022-04-14,-0.012401416,0.010717219,0.008746325,14.140034,-0.017373838555934995,-0.026492863083655848,0,0
2022-04-18,-0.00017095478,0.010477888,0.008178588,14.688544,-0.01698585667117894,-0.025901240747654018,0,0
2022-04-19,0.016391957,0.010118465,0.012680531,14.378241,-0.016403190925808567,-0.025012750632707005,0,0
2022-04-20,-0.0008413024,0.009905804,0.007912603,14.741446,-0.01605844173744176,-0.024487052582952577,0,0
2022-04-21,-0.014696172,0.009410194,0.017406939,14.098761,-0.015255002620470344,-0.023261911549585148,0,0
2022-04-22,-0.028473524,0.010438275,0.016713012,14.255811,-0.01692163893334384,-0.025803316979654795,1,1
2022-04-25,0.0059579615,0.012550916,0.016133567,12.147371,-0.020346471293494456,-0.03102574462624698,0,0
2022-04-26,-0.028891621,0.014351949,0.021257052,12.421977,-0.0232661519115111,-0.03547788101580122,1,0
2022-04-27,0.0023351207,0.016981376,0.0139818955,12.499032,-0.027528755335059066,-0.04197780148624912,0,0
2022-04-28,0.02439938,0.017575989,0.01732893,12.6753025,-0.028492689845025405,-0.043447677294748875,0,0
2022-04-29,-0.037098534,0.016672827,0.020877821,12.905866,-0.027028561207687516,-0.04121506995233739,1,0
2022-05-02,0.005677372,0.017695196,0.018849924,12.490656,-0.028685937229588367,-0.0437423546329789,0,0
2022-05-03,0.0043868944,0.018417686,0.010769565,12.681667,-0.029857176671186612,-0.045528343725978734,0,0
2022-05-04,0.029773597,0.016599918,0.019715654,12.605179,-0.026910366742832315,-0.04103483863704263,0,0
2022-05-05,-0.036029257,0.0151529135,0.026170203,13.151691,-0.024564608102916934,-0.03745785924503881,1,0
2022-05-06,-0.0057487073,0.017320853,0.015175061,13.204259,-0.02807908602139334,-0.042816984806437614,0,0
2022-05-09,-0.03256733,0.01814319,0.016596306,13.12734,-0.02941218981259949,-0.04484979615684943,1,0
2022-05-10,0.0023170628,0.019488672,0.019835325,13.243034,-0.03159336813349847,-0.04817581178837348,0,0
2022-05-11,-0.016778493,0.020424573,0.020395428,13.04337,-0.033110570425368246,-0.05048934960900575,0,0
2022-05-12,-0.0007636017,0.020749765,0.019213255,12.893827,-0.03363774532031303,-0.051293223333741256,0,0
2022-05-13,0.023280276,0.020173477,0.014018995,12.29461,-0.032703515987258215,-0.04986864408893749,0,0
2022-05-16,-0.0037385551,0.017450253,0.010837225,11.800811,-0.02828885710051176,-0.04313685864779413,0,0
2022-05-17,0.019779371,0.0150154,0.009546988,11.8272505,-0.024341682549217796,-0.03711792652648699,0,0
2022-05-18,-0.04046759,0.012704041,0.020956647,11.854224,-0.020594704820681178,-0.031404268740383184,1,1
2022-05-19,-0.006393475,0.014176447,0.015583385,11.705635,-0.022981643566059314,-0.035044042482195364,0,0
2022-05-20,0.0004488762,0.015577209,0.02589106,11.248099,-0.025252438749522776,-0.03850671227119094,0,0
2022-05-23,0.018358463,0.018168071,0.009545333,11.085713,-0.029452522549110682,-0.044911298378292316,0,0
2022-05-24,-0.007899185,0.016490435,0.0148022575,11.062409,-0.02673288345914313,-0.04076419951953978,0,0
2022-05-25,0.009157284,0.015553197,0.014465104,11.093057,-0.025213512105315666,-0.03844735415916723,0,0
2022-05-26,0.019670725,0.014469515,0.015117522,11.444395,-0.023456739030202227,-0.03576850179167274,0,0
2022-05-27,0.024357291,0.013405961,0.014477967,12.138999,-0.021732598099653715,-0.03313940923605296,0,0
2022-05-31,-0.005912893,0.012321168,0.016195074,13.034358,-0.019974023943521716,-0.030457810452291647,0,0
2022-06-01,-0.007836984,0.012351792,0.014907192,13.3861065,-0.020023669298570294,-0.030533513215950176,0,0
2022-06-02,0.018431196,0.012644873,0.014113293,13.772037,-0.02049878670653068,-0.031258005986919093,0,0
2022-06-03,-0.016481401,0.012395872,0.011629327,14.566279,-0.02009512680818477,-0.030642476702195345,0,0
2022-06-06,0.0032816802,0.01223858,0.010793032,14.665897,-0.019840139649174943,-0.030253654170548757,0,0
2022-06-07,0.009240033,0.011900503,0.014060282,15.050697,-0.01929207761596995,-0.0294179302537929,0,0
2022-06-08,-0.010818757,0.011689743,0.0075636297,15.663469,-0.018950412377950757,-0.028896934830579698,0,0
2022-06-09,-0.02404716,0.011118677,0.016475022,16.342035,-0.018024648294481763,-0.02748526399962611,1,0
2022-06-10,-0.02962852,0.01225403,0.01348316,16.99052,-0.019865185984838836,-0.0302918466021956,1,0
2022-06-13,-0.038830947,0.013852654,0.018213686,17.542004,-0.02245673901222977,-0.03424363073485338,1,1
2022-06-14,-0.0027367102,0.017180888,0.018316574,17.45139,-0.02785218694874604,-0.042470992983956915,0,0
2022-06-15,0.014136622,0.019515524,0.02075899,17.390429,-0.03163689791541655,-0.04824218909173705,0,0
2022-06-16,-0.032756872,0.01964546,0.029286897,17.571667,-0.031847538307304,-0.04856338852295057,1,0
2022-06-17,0.00122499,0.02164024,0.014307666,18.296658,-0.03508130416075105,-0.05349446438877922,0,0
2022-06-21,0.024720812,0.020004459,0.018550638,16.908731,-0.032429518730374904,-0.04945083360977731,0,0
2022-06-22,-0.0013279333,0.0179532,0.021163285,16.964392,-0.02910419314252423,-0.04438014095749577,0,0
2022-06-23,0.009785202,0.01711236,0.011662077,16.513199,-0.027741093840821556,-0.042301590322115334,0,0
2022-06-24,0.030199287,0.014976785,0.014138101,16.53292,-0.024279081901931693,-0.03702246861301787,0,0
2022-06-27,-0.0031969338,0.013307206,0.009849791,17.672802,-0.0215725044473171,-0.032895287063611826,0,0
2022-06-28,-0.020248452,0.012146108,0.018838942,17.272072,-0.019690231304116665,-0.030025063278102036,1,0
2022-06-29,-0.0011115834,0.013189325,0.00708098,17.99659,-0.02138140586888031,-0.03260388637759143,0,0
2022-06-30,-0.00834351,0.012849757,0.014682637,18.167225,-0.020830928327767576,-0.031764479122805736,0,0
2022-07-01,0.009912445,0.013452294,0.014874444,18.500435,-0.02180770841088409,-0.0332539427736584,0,0
2022-07-05,0.001762115,0.0136122955,0.021144573,18.757608,-0.02206708939734594,-0.03364946532549482,0,0
2022-07-06,0.0037098548,0.01452511,0.012080581,18.338274,-0.023546865664526413,-0.03590593328533226,0,0
2022-07-07,0.0146392835,0.013752232,0.012462714,18.450838,-0.022293942894372337,-0.03399538765103156,0,0
2022-07-08,-0.00096076867,0.012601315,0.009779999,19.463577,-0.020428174877881802,-0.031150332055078504,0,0
2022-07-11,-0.011472154,0.01143598,0.00614076,18.78856,-0.01853903331981303,-0.02826963482271799,0,0
2022-07-12,-0.008593244,0.010452475,0.01167238,18.70096,-0.01694465968585659,-0.02583842065823679,0,0
2022-07-13,-0.00504704,0.010598388,0.022193914,19.250885,-0.017181198846317376,-0.026199112371345274,0,0
2022-07-14,-0.0029614053,0.012475593,0.01548958,19.339592,-0.020224364077185628,-0.030839546869615295,0,0
2022-07-15,0.01873851,0.013432172,0.012073054,19.190947,-0.021775088082220877,-0.033204200979509914,0,0
2022-07-18,-0.008118246,0.012652567,0.014650349,20.548943,-0.02051125923478385,-0.031277024983915894,0,0
2022-07-19,0.026702568,0.0124221705,0.013370607,20.428194,-0.02013776026955847,-0.03070748723232773,0,0
2022-07-20,0.006329135,0.011657908,0.0095404945,17.914616,-0.01889880220724557,-0.028818235976448264,0,0
2022-07-21,0.009731673,0.010856702,0.011036206,16.25741,-0.01759995609108314,-0.02683766316224569,0,0
2022-07-22,-0.009100957,0.010312724,0.012788957,16.144676,-0.016718106650330945,-0.025492956497738,0,0
2022-07-25,0.0012602396,0.010506607,0.0076112715,16.69692,-0.017032413011922022,-0.025972233162888655,0,0
2022-07-26,-0.011845702,0.010211471,0.0072707445,15.729743,-0.016553963519678003,-0.025242659393128062,0,0
2022-07-27,0.025480287,0.010059303,0.012748684,16.829159,-0.016307281251587865,-0.02486650074904735,0,0
2022-07-28,0.012101901,0.010066549,0.018726626,17.238516,-0.0163190296338645,-0.02488441551682347,0,0
2022-07-29,0.014621925,0.010923535,0.00994239,18.383987,-0.01770829946987995,-0.027002872841801737,0,0
2022-08-01,-0.0031499905,0.010576966,0.008231369,19.757627,-0.01714647359916293,-0.026146160847970234,0,0
2022-08-02,-0.006513095,0.010210891,0.010002302,19.82257,-0.01655302331149868,-0.025241225696913797,0,0
2022-08-03,0.015151805,0.010226052,0.011616935,20.545116,-0.01657760207505185,-0.025278705141394835,0,0
2022-08-04,-0.00096286944,0.010151706,0.006332824,21.82187,-0.016457076501586874,-0.02509491918611462,0,0
2022-08-05,-0.0013254611,0.009631601,0.010659064,21.887022,-0.015613927514923239,-0.023809225722871735,0,0
2022-08-08,-0.001206491,0.009583257,0.009917393,21.57468,-0.015535557702805482,-0.023689721866792773,0,0
2022-08-09,-0.0041736034,0.009607171,0.006213384,21.758415,-0.015574323988346458,-0.023748835452532185,0,0
2022-08-10,0.020517847,0.009304401,0.011844878,22.316422,-0.015083499871034911,-0.02300039197550626,0,0
2022-08-11,-5.9384187e-05,0.009344034,0.0096490765,25.947887,-0.015147747992617276,-0.023098362074801457,0,0
2022-08-12,0.016783364,0.009492588,0.008510442,26.277916,-0.015388572949428688,-0.023465589074602982,0,0
2022-08-15,0.004021336,0.009291969,0.008687475,32.92611,-0.015063345318681028,-0.022969658882511026,0,0
2022-08-16,0.002207763,0.009159146,0.007778706,33.777542,-0.014848024141728478,-0.02264132185775682,0,0
2022-08-17,-0.0072223507,0.009033716,0.008711854,34.118473,-0.014644687665086859,-0.022331259955302964,0,0
2022-08-18,0.0022771738,0.009151379,0.0061164154,34.85969,-0.0148354317664722,-0.022622120109537017,0,0
2022-08-19,-0.012914009,0.008944367,0.0077037634,28.433924,-0.01449984327790644,-0.022110390945518362,0,0
2022-08-22,-0.021558866,0.009094092,0.009573628,39.707916,-0.014742563842950132,-0.022480508503396408,1,0
2022-08-23,-0.0025992095,0.009942029,0.0070499727,57.555298,-0.016117166768965338,-0.02457660068222429,0,0
2022-08-24,0.0029613534,0.010382434,0.007870198,49.484394,-0.01683111562231922,-0.025665280605186747,0,0
2022-08-25,0.013962774,0.010251079,0.0064812987,55.9006,-0.016618172817583304,-0.02534057029132285,0,0
2022-08-26,-0.03426278,0.009405635,0.021367176,61.41357,-0.015247610929954627,-0.02325064017485934,1,1
2022-08-29,-0.006983312,0.011267578,0.009969335,28.432312,-0.018266033662631655,-0.027853345554442244,0,0
2022-08-30,-0.010912034,0.012261143,0.017520374,27.124529,-0.019876716616926724,-0.030309429329017246,0,0
2022-08-31,-0.0078046722,0.0137847625,0.010529127,29.473711,-0.022346678951712367,-0.03407580333707487,0,0
2022-09-01,0.0030913877,0.013542784,0.012050064,30.398487,-0.021954404518661846,-0.033477635418536454,0,0
2022-09-02,-0.011212229,0.012818033,0.019041494,31.869473,-0.02077949877156003,-0.03168605568248925,0,0
2022-09-06,-0.0035737115,0.013232243,0.013466471,36.264065,-0.021450981274150183,-0.03270997989744717,0,0
2022-09-07,0.017616576,0.013068934,0.015066054,37.17002,-0.02118623755629568,-0.03230627987187157,0,0
2022-09-08,0.006386597,0.012480009,0.011561145,49.062218,-0.02023152451362492,-0.030850465611699532,0,0
2022-09-09,0.015298679,0.011519056,0.008919386,49.49952,-0.018673707591588748,-0.02847499571815617,0,0
2022-09-12,0.010638398,0.010295472,0.0085389055,62.110764,-0.016690138410971528,-0.025450308539795116,0,0
2022-09-13,-0.039826624,0.009453039,0.029525071,69.95056,-0.015324458178737108,-0.02336782231821789,1,1
2022-09-14,0.0038530824,0.012658315,0.009240076,21.759584,-0.02052057691727911,-0.031291233248014194,0,0
2022-09-15,-0.011731641,0.01391681,0.010007692,20.930033,-0.02256074257912525,-0.034402222760967986,0,0
2022-09-16,-0.0074911513,0.0142813595,0.00921255,21.145624,-0.02315171827937319,-0.035303384485363534,0,0
2022-09-19,0.0069807195,0.013839076,0.0140114445,21.6661,-0.022434727675320672,-0.034210066284882025,0,0
2022-09-20,-0.011425028,0.013504547,0.014887761,21.043982,-0.021892416610278968,-0.03338311185286945,0,0
2022-09-21,-0.017320396,0.013617116,0.021420904,19.24123,-0.022074904772337436,-0.03366138276440336,0,0
2022-09-22,-0.009039088,0.015255378,0.012423824,21.658754,-0.024730714361240528,-0.03771114986616077,0,0
2022-09-23,-0.016843066,0.015321734,0.020439738,21.513819,-0.02483828633045394,-0.03787518324559128,0,0
2022-09-26,-0.010570636,0.016686026,0.012648266,22.01341,-0.027049958117707433,-0.04124769748054573,0,0
2022-09-27,-0.002455328,0.016462298,0.018724993,23.80313,-0.026687270702551287,-0.04069464594844119,0,0
2022-09-28,0.019207949,0.016849691,0.024315776,24.080046,-0.027315279126760014,-0.04165227780074481,0,0
2022-09-29,-0.02105341,0.017157584,0.017790016,22.280428,-0.02781440813499125,-0.04241338516533662,0,0
2022-09-30,-0.014540449,0.01710856,0.016629532,26.74186,-0.02773493438005612,-0.04229219793883731,0,0
2022-10-03,0.024343781,0.01713737,0.021564472,26.70704,-0.02778163757557766,-0.04236341428866915,0,0
2022-10-04,0.030161757,0.016938938,0.014874999,29.279436,-0.027459958091316423,-0.041872894562362456,0,0
2022-10-05,-0.0024350928,0.015181468,0.016060276,30.491238,-0.02461089774187845,-0.03752844497445324,0,0
2022-10-06,-0.009866649,0.014537545,0.011287558,28.46793,-0.023567025280838174,-0.035936674100210154,0,0
2022-10-07,-0.02793704,0.013913228,0.021298291,31.721169,-0.022554935907425303,-0.03439336833551542,1,0
2022-10-10,-0.007693931,0.015819468,0.0129307415,38.71044,-0.025645168938782305,-0.03910557515916895,0,0
2022-10-11,-0.007197761,0.016651638,0.013840668,44.744797,-0.026994210693416034,-0.041162689848279345,0,0
2022-10-12,-0.0029912025,0.01690647,0.009204856,49.395622,-0.02740732331313395,-0.041792633313972385,0,0
2022-10-13,0.025653895,0.01575298,0.035579257,51.895897,-0.02553738428333802,-0.03894121746066663,0,0
2022-10-14,-0.023149023,0.01819772,0.023607602,82.40203,-0.029500589637287328,-0.04498459448852116,0,0
2022-10-17,0.025184026,0.019616993,0.013795264,85.31011,-0.03180139214714903,-0.048493021580211564,0,0
2022-10-18,0.011722042,0.017920287,0.014474801,99.26679,-0.02905083590635118,-0.044298778053845904,0,0
