DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2007-10-04,0.0009668064,0.006728318,0.0030173603,3.0251954,-0.010675150047133292,-0.01726471655250614,0,0
2007-10-05,0.011847721,0.0067515946,0.0074600945,3.0024455,-0.010712081159527471,-0.01732444453615406,0,0
2007-10-08,-0.0051061227,0.006540596,0.0038383855,3.0991323,-0.010377310497738625,-0.016783026330287117,0,0
2007-10-09,0.008601518,0.006509125,0.00558316,3.1261644,-0.010327379206685965,-0.016702273405661355,0,0
2007-10-10,-0.0019050649,0.0065534157,0.0048314743,3.1963196,-0.0103976500269295,-0.016815921062889604,0,0
2007-10-11,-0.0050979876,0.0065547144,0.013376386,3.0672083,-0.01039971040187245,-0.01681925326798507,0,0
2007-10-12,0.005892206,0.0067393202,0.006162842,3.0875347,-0.010692606680158931,-0.0172929488321292,0,0
2007-10-15,-0.009091697,0.006742665,0.010316585,3.1246061,-0.010697912801663306,-0.01730153032122881,0,0
2007-10-16,-0.008205339,0.00691446,0.005513393,3.17439,-0.010970483123716375,-0.01774235310405567,0,0
2007-10-17,0.0032258092,0.0071505513,0.012371519,3.25326,-0.011345065079473143,-0.018348157356292916,0,0
2007-10-18,-0.0037105794,0.0071905386,0.006297111,3.2637122,-0.0114085096069764,-0.018450764980477603,0,0
2007-10-19,-0.026864842,0.0072300863,0.011932792,3.2999527,-0.011471255579602204,-0.018552242845183288,1,1
2007-10-22,0.0051337364,0.0075435485,0.010388986,3.232763,-0.011968594982113617,-0.019356580374570807,0,0
2007-10-23,0.007897376,0.0076082554,0.00635614,3.2290895,-0.012071259022639388,-0.019522616969090474,0,0
2007-10-24,-0.0022969658,0.0075107417,0.013689323,3.251711,-0.011916543595105168,-0.01927239865919464,0,0
2007-10-25,0.0019691507,0.0075835963,0.011243214,3.2294905,-0.012032134520319118,-0.019459341657751993,0,0
2007-10-26,0.011410067,0.007557487,0.007997234,3.146275,-0.011990709854140708,-0.019392346335279267,0,0
2007-10-29,0.0029130948,0.007366396,0.004234838,3.234901,-0.01168752436923311,-0.01890201023352401,0,0
2007-10-30,-0.007135937,0.0072218226,0.004046762,3.2440605,-0.011458145007556356,-0.018531039367085705,0,0
2007-10-31,0.012293911,0.0072972225,0.008594251,3.197929,-0.011577774340047593,-0.01872451360470369,0,0
2007-11-01,-0.025565179,0.0069692344,0.01347527,3.2884183,-0.011057388055763267,-0.01788290279302302,1,1
2007-11-02,0.0011538779,0.0074650855,0.013202244,3.3283818,-0.011844105625986638,-0.019155246113427244,0,0
2007-11-05,-0.007939175,0.007764148,0.009435322,3.1904774,-0.012318598121631762,-0.019922633776123768,0,0
2007-11-06,0.012869341,0.008104651,0.006807769,3.194122,-0.012858840737821264,-0.02079635785465331,0,0
2007-11-07,-0.028095938,0.007917497,0.013147269,3.2721462,-0.01256190243280217,-0.020316125197772487,1,1
2007-11-08,-0.0049015563,0.00850479,0.017557362,3.2659235,-0.013493701345352214,-0.021823105805827737,0,0
2007-11-09,-0.013991015,0.008728076,0.010289033,3.2771158,-0.01384796639351388,-0.022396051910937853,1,0
2007-11-12,-0.010189191,0.0092651425,0.013251578,3.3523285,-0.014700075758204595,-0.023774152133245442,0,0
2007-11-13,0.029418917,0.009655838,0.015470952,3.3083684,-0.015319952725559742,-0.024776667328962776,0,0
2007-11-14,-0.0035458037,0.009133757,0.012577798,3.3895373,-0.014491620467753475,-0.023437021368092836,0,0
2007-11-15,-0.0136241885,0.009079749,0.01476645,3.3767102,-0.014405930767831476,-0.023298437050861633,0,0
2007-11-16,0.0015420204,0.009452312,0.009280781,3.4738736,-0.014997039399410954,-0.024254425765858668,0,0
2007-11-19,-0.01570216,0.009528293,0.012495581,3.4695342,-0.015117590788145873,-0.02444939122745218,1,0
2007-11-20,0.00589563,0.009694101,0.01663975,3.580688,-0.015380661849702201,-0.024874851037467362,0,0
2007-11-21,-0.019730017,0.009587913,0.008705828,3.5919528,-0.015212183443300055,-0.024602374124364668,1,0
2007-11-23,0.016959932,0.009737513,0.008200354,3.711585,-0.015449540084509987,-0.024986246492832667,0,0
2007-11-26,-0.02297339,0.00956954,0.01864178,3.7948813,-0.015183032350123917,-0.024555228617401337,1,0
2007-11-27,0.012166244,0.009896625,0.010896984,3.808032,-0.015701986234963935,-0.025394522836782434,0,0
2007-11-28,0.030378588,0.009862583,0.01876782,3.830377,-0.015647974912897766,-0.025307171355821383,0,0
2007-11-29,0.00067980966,0.009354984,0.0078198705,3.8224902,-0.014842618957485605,-0.024004684530561482,0,0
2007-11-30,0.008290378,0.009276883,0.0098800445,3.7883666,-0.014718703285027415,-0.023804278077072954,0,0
2007-12-03,-0.0055757514,0.009074078,0.0058019115,3.787868,-0.014396932801897048,-0.023283884812183853,0,0
2007-12-04,-0.008336926,0.009016783,0.0039197514,3.6955445,-0.01430602927658143,-0.023136868274592496,0,0
2007-12-05,0.016100679,0.00902773,0.0075583896,3.6771035,-0.014323397232951642,-0.023164957139152162,0,0
2007-12-06,0.013691982,0.008688947,0.010673873,3.7642632,-0.013785884590939951,-0.022295648195788637,0,0
2007-12-07,-0.00016585123,0.008245772,0.0067983745,3.8001935,-0.013082742053865776,-0.0211584691823793,0,0
2007-12-10,0.00760083,0.008127104,0.007752675,3.7626727,-0.012894463417115969,-0.020853969734406612,0,0
2007-12-11,-0.027197806,0.007899941,0.017499201,3.7570252,-0.012534047104631876,-0.020271075306837572,1,1
2007-12-12,0.008254069,0.008351959,0.022197608,3.7805183,-0.01325121955540409,-0.02143094463206298,0,0
2007-12-13,-0.0015109547,0.008455694,0.010710396,3.789872,-0.013415804332741891,-0.021697124453147323,0,0
2007-12-14,-0.013532006,0.00854302,0.009361857,3.6701984,-0.01355435708252865,-0.02192120317261048,0,0
2007-12-17,-0.014754085,0.008742359,0.0065836958,3.7430952,-0.013870626898431002,-0.02243270031331191,1,0
2007-12-18,0.013731764,0.009007447,0.012134639,3.811043,-0.014291216655669665,-0.023112912105329095,0,0
2007-12-19,-0.0010233669,0.008895209,0.009507495,3.8771935,-0.014113139453749377,-0.022824911243323153,0,0
2007-12-20,0.0066332417,0.008837267,0.007241202,3.8381321,-0.01402120890798569,-0.022676233725150614,0,0
2007-12-21,0.0156424,0.008762192,0.008591415,3.815694,-0.013902094443014233,-0.02248359217295174,0,0
2007-12-24,0.0056581944,0.008488101,0.0057215863,3.8450751,-0.013467222315068712,-0.02178028177521351,0,0
2007-12-26,0.0021549945,0.008184297,0.0053552156,3.7887125,-0.012985206781533521,-0.021000727246832444,0,0
2007-12-27,-0.013335753,0.008028889,0.009051613,3.7099802,-0.012738635911933577,-0.020601952882542254,1,0
2007-12-28,-0.0028569046,0.008102327,0.010274391,3.7854125,-0.012855152512846534,-0.020790392958751194,0,0
2007-12-31,-0.0055691646,0.008128303,0.007917891,3.7411785,-0.012896366345752343,-0.020857047304593597,0,0
2008-01-02,-0.012773741,0.008199141,0.013842912,3.737266,-0.013008758577324076,-0.02103881711693555,0,0
2008-01-03,0.00017139429,0.008384575,0.0066683013,3.8152668,-0.013302967813029188,-0.02151463610206937,0,0
2008-01-04,-0.024812585,0.008355966,0.016330564,3.710857,-0.013257576223816132,-0.02144122515063814,1,1
2008-01-07,-0.001054667,0.008642456,0.01106249,3.747687,-0.01371212099630916,-0.02217635174116535,0,0
2008-01-08,-0.017385572,0.008624322,0.019513277,3.7188232,-0.013683349945941998,-0.02212982087018801,1,0
2008-01-09,0.010325888,0.009055309,0.014598021,3.8030589,-0.0143671546380861,-0.023235725155843642,0,0
2008-01-10,0.00670788,0.009193799,0.016912576,3.8195906,-0.01458688362700635,-0.023591088658494887,0,0
2008-01-11,-0.0093681635,0.009059669,0.010348877,3.768738,-0.014374072322073298,-0.023246912994207645,0,0
2008-01-14,0.0088402275,0.00932996,0.012233167,3.8154008,-0.014802915342313561,-0.023940472631053877,0,0
2008-01-15,-0.02296905,0.009173303,0.011780646,3.860207,-0.014554363725787786,-0.023538494842541474,1,0
2008-01-16,-0.008683123,0.009166752,0.014599527,3.9288676,-0.014543969554962287,-0.023521684548324696,0,0
2008-01-17,-0.02669771,0.009106189,0.023001458,3.948537,-0.014447880255031804,-0.023366281156362627,1,1
2008-01-18,-0.010881908,0.009574982,0.022518152,4.0123343,-0.015191668370525987,-0.024569195488473413,0,0
2008-01-22,-0.012146667,0.00981293,0.040632922,4.0334473,-0.01556919565805232,-0.02517976316960207,0,0
2008-01-23,0.024333937,0.010036035,0.043141883,4.015699,-0.01592317476924342,-0.025752246834303678,0,0
2008-01-24,0.007981481,0.009806696,0.011741737,4.004531,-0.015559305496380628,-0.02516376799977623,0,0
2008-01-25,-0.013587925,0.009781785,0.019815005,4.009293,-0.015519781044247102,-0.025099845857233447,0,0
2008-01-28,0.015250435,0.009862845,0.023962287,4.072772,-0.01564839115025998,-0.025307844528567942,0,0
2008-01-29,0.005521825,0.009751245,0.007857477,4.1095557,-0.015471327395830296,-0.02502148269585797,0,0
2008-01-30,-0.008479314,0.009755671,0.020196034,4.043458,-0.015478349139158047,-0.02503283882740861,0,0
2008-01-31,0.02124622,0.009728461,0.025643626,4.0266404,-0.015435176276058346,-0.02496301617940034,0,0
2008-02-01,0.012605965,0.00959705,0.008755881,4.1687465,-0.015226681171598668,-0.024625821023811105,0,0
2008-02-04,-0.013149789,0.009393254,0.0077747665,4.2598715,-0.014903338035130205,-0.024102884336675224,0,0
2008-02-05,-0.02608524,0.009526638,0.015741136,4.3673515,-0.015114965778172444,-0.02444514584889182,1,1
2008-02-06,-0.009913108,0.009961555,0.013732148,4.543511,-0.015805003172383758,-0.02556113016471766,0,0
2008-02-07,0.0076772217,0.010320699,0.018582962,4.61819,-0.01637482126288609,-0.02648268609372822,0,0
2008-02-08,-0.007489269,0.0103144925,0.011091503,4.5615573,-0.01636497453467828,-0.026466761168015066,0,0
2008-02-11,0.0059958957,0.010346714,0.0110918805,4.6041408,-0.01641609753139623,-0.026549441415482607,0,0
2008-02-12,0.0085566,0.010203418,0.015144346,4.5222764,-0.016188745064700683,-0.026181748607636238,0,0
2008-02-13,0.010318868,0.0101021845,0.012463256,4.54031,-0.0160281263055337,-0.025921982952091388,0,0
2008-02-14,-0.009393199,0.00984249,0.011121961,4.7092404,-0.015616094750407648,-0.02525561217711105,0,0
2008-02-15,0.000185031,0.009842789,0.010619475,4.87381,-0.015616570708782699,-0.02525638193551255,0,0
2008-02-19,0.0031403,0.009765137,0.012509442,5.0009794,-0.015493368069023255,-0.02505712865620726,0,0
2008-02-20,0.0025787451,0.009646716,0.016677042,5.178758,-0.015305480333448395,-0.024753261405248736,0,0
2008-02-21,-0.008869238,0.009553659,0.014787293,5.357057,-0.015157836416752625,-0.024514479714949328,0,0
2008-02-22,0.0062904926,0.009506289,0.015525692,5.674795,-0.015082679331822254,-0.024392929595044084,0,0
2008-02-25,0.011807552,0.009343386,0.013046238,5.8905516,-0.014824216741756678,-0.023974922978068518,0,0
2008-02-26,0.008096328,0.009107797,0.011559037,6.319114,-0.01450045931479751,-0.023268822665698602,0,0
2008-02-27,-0.0016285175,0.008902307,0.009715885,8.091945,-0.0143424105255324,-0.022312413902675337,0,0
2008-02-28,-0.0107420245,0.008848951,0.0066619543,7.7505083,-0.01423320697273495,-0.02224783670509242,0,0
2008-02-29,-0.025585378,0.0089751305,0.014984558,8.042225,-0.014456494395117715,-0.022504810545541695,1,1
2008-03-03,0.00056322163,0.009372677,0.008305458,7.47335,-0.015052987743046543,-0.023628468886236258,0,0
2008-03-04,-0.0037608168,0.0095301755,0.016107526,7.1305866,-0.015273521324377823,-0.024112025562518083,0,0
2008-03-05,0.006384998,0.009481701,0.012657985,6.6677938,-0.015143591767085822,-0.02411751147837673,0,0
2008-03-06,-0.0208065,0.009256171,0.017448442,6.7194858,-0.014789651289888052,-0.02352917385051774,1,0
2008-03-07,-0.011727521,0.0096521415,0.018498022,6.853373,-0.015438520540955812,-0.024496961547485676,0,0
2008-03-10,-0.013433474,0.009822493,0.012514036,7.05181,-0.0157335874065547,-0.024873161859360473,0,0
2008-03-11,0.0373192,0.010109712,0.01670883,7.298219,-0.016219771165353447,-0.025532474846989155,0,0
2008-03-12,-0.011012073,0.009799831,0.012520925,6.7175026,-0.01565806905444674,-0.024911750933169913,0,0
2008-03-13,0.002859596,0.009922307,0.02193882,6.6450686,-0.015844294787415655,-0.025245211314513315,0,0
2008-03-14,-0.016700648,0.009990275,0.03063449,6.545749,-0.015939202274540213,-0.02544932994182741,1,0
2008-03-17,-0.009334957,0.010403831,0.033262394,6.7227745,-0.016623841355828475,-0.02644548024831084,0,0
2008-03-18,0.04171257,0.010563313,0.016964195,6.4939423,-0.016845666445585945,-0.026926614978082034,0,0
2008-03-19,-0.026202373,0.010049744,0.019584108,6.3352556,-0.016002674713783662,-0.02566988357827866,1,1
2008-03-20,0.019244187,0.010198674,0.02196593,6.2970877,-0.016233667982322054,-0.026063394241152366,0,0
2008-03-24,0.019991325,0.010145292,0.015057215,6.436191,-0.01617044923372747,-0.02588006431702067,0,0
2008-03-25,0.0,0.0099734,0.009161238,6.5842695,-0.015917634983027774,-0.025394178611721784,0,0
2008-03-26,-0.011909333,0.009917102,0.005853124,6.4635634,-0.015810748082738302,-0.025289122252656213,0,0
2008-03-27,-0.004314799,0.010061628,0.0111020375,6.4506216,-0.01603924983357484,-0.025661906442059106,0,0
2008-03-28,-0.008117081,0.010031427,0.013239679,6.2176895,-0.01595446066960956,-0.025663168165621374,0,0
2008-03-31,0.0037835839,0.010014478,0.011001133,6.1760693,-0.01592048462004464,-0.02563424514192371,0,0
2008-04-01,0.03451818,0.00985993,0.019750759,6.0714073,-0.015656708884918914,-0.025275018599220923,0,0
2008-04-02,0.0003647638,0.009305706,0.008758233,6.30513,-0.014813485459841581,-0.023778827269439938,0,0
2008-04-03,0.001821826,0.009260263,0.009294781,5.990712,-0.014692334648131281,-0.023761632583578468,0,0
2008-04-04,-0.0010926973,0.009128355,0.01218507,5.8742323,-0.01448304959754723,-0.023423159863189786,0,0
2008-04-07,0.00018219915,0.008980296,0.009867607,5.7316704,-0.014248137898408378,-0.02304324165289831,0,0
2008-04-08,-0.0009113279,0.008686201,0.005170526,5.608697,-0.013781526766730357,-0.02228860036981597,0,0
2008-04-09,-0.007871894,0.008802932,0.012737777,5.6058717,-0.013966732485910441,-0.022588130046816236,0,0
2008-04-10,0.0018362106,0.008955953,0.009219662,5.718887,-0.014209515595514255,-0.02298077853911274,0,0
2008-04-11,-0.020198964,0.0089191245,0.015025152,5.656753,-0.014151084013634161,-0.022886278256267042,1,0
2008-04-14,-0.003187403,0.009053134,0.0058155986,5.801963,-0.014363704392298894,-0.023230145139142278,0,0
2008-04-15,0.0035617247,0.009072295,0.0069181183,5.786046,-0.0143941051024255,-0.0232793116277643,0,0
2008-04-16,0.025860326,0.008963582,0.01234211,5.5263,-0.014221619958980148,-0.02300035469526647,0,0
2008-04-17,0.0009113279,0.008587079,0.00826003,5.6141376,-0.013624260528056842,-0.022034256681718944,0,0
2008-04-18,0.011412133,0.008461655,0.013091859,5.6440053,-0.013425262874366245,-0.02171242157210336,0,0
2008-04-21,0.00018009906,0.008209825,0.0067448625,5.8584175,-0.013025708486604415,-0.021066229881910627,0,0
2008-04-22,-0.0054171314,0.00804291,0.009817784,5.6243625,-0.01276088198921615,-0.020637931039007785,0,0
2008-04-23,-0.0016308783,0.007994609,0.008656188,5.6826997,-0.012684247261649927,-0.02051399115585226,0,0
2008-04-24,0.005425949,0.0079026725,0.015722139,5.7226257,-0.012538381402381867,-0.02027808508391587,0,0
2008-04-25,0.00790518,0.0077193663,0.009167284,5.5853972,-0.012247547308765995,-0.019807724651705227,0,0
2008-04-28,0.00035784577,0.007534653,0.0056584734,5.7677374,-0.011954480916079304,-0.019333753964786413,0,0
2008-04-29,-0.0044823023,0.0074225855,0.0054727877,5.789133,-0.011776675173308285,-0.019046192128484747,0,0
2008-04-30,-0.0037807229,0.0074145715,0.011876214,5.5919514,-0.011763960026756538,-0.0190256281644964,0,0
2008-05-01,0.018231068,0.0074733137,0.008353847,5.6325226,-0.01185716009647497,-0.01917635885954594,0,0
2008-05-02,0.0030064574,0.007221764,0.010294815,5.8475637,-0.011458051806581774,-0.018530888634927235,0,0
2008-05-05,-0.0053116274,0.0070912433,0.00795109,5.8126984,-0.011250967384834462,-0.01819597494958123,0,0
2008-05-06,0.008837102,0.007035992,0.011567057,5.8715906,-0.01116330598662494,-0.01805420184231796,0,0
2008-05-07,-0.01811129,0.0068479693,0.012316234,6.127211,-0.010880763411060125,-0.01754058860576164,1,1
2008-05-08,-0.0023320487,0.006917109,0.0069067227,6.5394397,-0.011035437152623668,-0.017622104368470778,0,0
2008-05-09,-0.0021574982,0.0069188215,0.0057737567,6.560563,-0.011040222238459853,-0.017621823053769383,0,0
2008-05-12,0.011275287,0.0069391727,0.005592531,6.1982427,-0.011034132288796301,-0.017756986708267856,0,0
2008-05-13,0.0,0.0067873583,0.007157456,6.2568455,-0.010799320928265589,-0.017354827959588044,0,0
2008-05-14,0.002133334,0.0070523894,0.011287127,6.266702,-0.011222140725605562,-0.01803012387606596,0,0
2008-05-15,0.01182819,0.007048805,0.007016568,6.3155384,-0.011221953813537426,-0.018009306665047294,0,0
2008-05-16,0.0008771161,0.006976908,0.007304799,6.5504723,-0.011131923534133515,-0.017772000187679885,0,0
2008-05-19,0.0028016127,0.0070024654,0.009305723,6.5644474,-0.011174070664634614,-0.01783399712809168,0,0
2008-05-20,-0.008604847,0.0069413953,0.008813085,6.341339,-0.011053767970715327,-0.0177288719960804,0,0
2008-05-21,-0.017435063,0.0071116136,0.012780142,6.6376944,-0.011355375088084112,-0.018095626643431617,1,0
2008-05-22,0.00017945268,0.0074224975,0.0048141493,7.148725,-0.011897086813516406,-0.018775742727744814,0,0
2008-05-23,-0.014276921,0.007456862,0.0068199164,7.179994,-0.011954622026681192,-0.018856289591872962,1,0
2008-05-26,0.00090966985,0.0075909123,0.002561341,7.359094,-0.012183198013222197,-0.019158990876513706,0,0
2008-05-27,0.0072477213,0.007653806,0.00747304,7.3409777,-0.012282794191200182,-0.019321358780262116,0,0
2008-05-28,0.004862684,0.0075374953,0.007355985,7.5251665,-0.012109153899530656,-0.018992122192659774,0,0
2008-05-29,0.004481499,0.0074789464,0.009650806,7.429929,-0.01200854169627779,-0.01886267775914532,0,0
2008-05-30,0.0019655148,0.0072035813,0.0049008233,7.552581,-0.011574484032487349,-0.01814582320455148,0,0
2008-06-02,-0.01076823,0.007007501,0.009837972,7.521621,-0.011257481653457505,-0.01765732601604913,0,0
2008-06-03,-0.005065134,0.007152998,0.01197778,7.9512696,-0.011516678912235548,-0.017950510013371574,0,0
2008-06-04,-0.00072568946,0.0072689797,0.008962296,8.001411,-0.011706156483703963,-0.01823333241255797,0,0
2008-06-05,0.01994496,0.007353043,0.008627624,7.6077733,-0.011818211312936137,-0.018512263413629996,0,0
2008-06-06,-0.03309824,0.0071268794,0.01758487,7.461374,-0.011445335962790492,-0.017968996650607083,1,1
2008-06-09,0.0029379383,0.007652526,0.010692993,6.2046003,-0.012169268435821865,-0.019580737654038467,0,0
2008-06-10,-0.005331385,0.0077775177,0.010082655,6.344599,-0.012385639685084437,-0.01986354717510178,0,0
2008-06-11,-0.015230606,0.008008077,0.01155399,6.5242996,-0.012774231065132433,-0.020405337763050008,1,0
2008-06-12,0.0039226725,0.008240142,0.011548642,6.388749,-0.013127971534515911,-0.02103298418083844,0,0
2008-06-13,0.012229169,0.008307311,0.010262725,6.40375,-0.013236874328867538,-0.02120032067265359,0,0
2008-06-16,0.0001841451,0.008160688,0.008199172,6.6909704,-0.01303624271393049,-0.02075157752958981,0,0
2008-06-17,-0.0035045687,0.008073303,0.010251229,6.8098536,-0.012908877044687442,-0.02050032376616279,0,0
2008-06-18,-0.010588006,0.008033801,0.008949099,6.9461956,-0.012858850947678503,-0.020367883093823053,0,0
2008-06-19,0.002052048,0.008166755,0.009139285,6.7360377,-0.013050704688188124,-0.020755764037956016,0,0
2008-06-20,-0.016914517,0.008120663,0.010263499,6.729989,-0.012976420132228085,-0.020640118379006037,1,0
2008-06-23,-0.0005687743,0.008238882,0.006037348,6.885103,-0.013181171969910291,-0.020902450529093935,0,0
2008-06-24,-0.0020882778,0.00828676,0.012172169,6.912668,-0.013260483483751372,-0.0210172531372649,0,0
2008-06-25,0.0053070635,0.00833729,0.011882924,6.6613884,-0.013315098669748303,-0.021208253579502165,0,0
2008-06-26,-0.029154347,0.008140123,0.01139846,6.157471,-0.012938143566686227,-0.0208417056114565,1,1
2008-06-27,-0.0035094596,0.008558984,0.010193858,6.4659505,-0.013645812519711382,-0.021825189046652895,0,0
2008-06-30,0.000780945,0.008670016,0.009219981,6.37603,-0.013811150503459189,-0.02213389126392681,0,0
2008-07-01,0.004089985,0.008643501,0.014231849,6.9196844,-0.013832055172600215,-0.021920273101566554,0,0
2008-07-02,-0.018439125,0.008650428,0.014746908,7.077911,-0.013858667107141526,-0.02189885096909318,1,0
2008-07-03,0.0017802399,0.008983408,0.012297643,6.6797733,-0.014349170800821036,-0.022846742415164756,0,0
2008-07-04,0.0,0.009079106,0.0071347924,7.5279374,-0.014586012626877259,-0.02287586627541031,0,0
2008-07-07,-0.01052955,0.009131525,0.018962272,7.641198,-0.014679324072055923,-0.022982342464208064,0,0
2008-07-08,0.017422734,0.009273783,0.019330699,7.4839745,-0.014895066220858256,-0.023376659444490494,0,0
2008-07-09,-0.020423036,0.008783995,0.013876636,7.7665486,-0.014129882554602926,-0.02208117822723121,1,0
2008-07-10,0.0051948167,0.008897363,0.012306379,6.6902695,-0.014212959363240211,-0.022625040637910446,0,0
2008-07-11,-0.01182734,0.0089703165,0.019209607,7.8126087,-0.0144329413888477,-0.022539804235569696,0,0
2008-07-14,-0.009319355,0.009088398,0.019465066,8.225511,-0.014650738579865989,-0.02275251942855361,0,0
2008-07-15,-0.01373113,0.009294697,0.018256571,8.570255,-0.015003897622276262,-0.02320315322238865,0,0
2008-07-16,0.024058245,0.009456248,0.020825766,9.067796,-0.015290780307767288,-0.023518268738306074,0,0
2008-07-17,0.010022133,0.009164503,0.012432214,9.540125,-0.014839480147697552,-0.022719444109455787,0,0
2008-07-18,0.005568829,0.008971637,0.01134199,9.618135,-0.014530213282921856,-0.0222301262042231,0,0
2008-07-21,0.00079302146,0.008855367,0.007765506,9.83042,-0.01434969021569433,-0.021912837181125504,0,0
2008-07-22,0.010056281,0.00866154,0.015262875,9.158576,-0.014009682786577762,-0.02152794759872286,0,0
2008-07-23,0.0064535276,0.008364,0.009530793,9.576739,-0.013544612615553907,-0.020730026101401424,0,0
2008-07-24,-0.022672238,0.008245325,0.013329725,9.032683,-0.013331230387014389,-0.02051179019786227,1,1
2008-07-25,0.0,0.00843115,0.0075963004,8.746498,-0.013618623183500074,-0.021018587585182474,0,0
2008-07-28,-0.0150680905,0.008440351,0.011507876,8.241565,-0.013606993427257007,-0.021127265850572355,1,0
2008-07-29,0.021428676,0.008627716,0.011967656,8.263499,-0.013910334669433094,-0.021592251138803777,0,0
2008-07-30,0.0180645,0.0083345035,0.0082511725,8.677945,-0.013459230239537132,-0.02078860271484066,0,0
2008-07-31,-0.013912246,0.0079955775,0.010899723,9.059308,-0.012928525888375704,-0.019886698536448984,1,0
2008-08-01,-0.0053417874,0.00811626,0.011851286,8.696064,-0.013107646132654496,-0.020241409052820392,0,0
2008-08-04,-0.009167063,0.008174601,0.0073117074,8.097475,-0.013170335942114714,-0.020487523949771536,0,0
2008-08-05,0.027058035,0.008143243,0.012589752,8.074684,-0.013118477248945834,-0.02041302442838907,0,0
2008-08-06,0.0036954237,0.0078459745,0.0087628495,7.7777557,-0.01262170474034765,-0.019721102256114814,0,0
2008-08-07,-0.015455654,0.0077362405,0.01013169,7.448701,-0.012423023352067296,-0.019507881585300008,1,0
2008-08-08,0.018944029,0.007693625,0.016028976,7.9508095,-0.012387086980576409,-0.019307296813061772,0,0
2008-08-11,0.009818155,0.0075553614,0.0122638075,8.644078,-0.012199512850365515,-0.018850163010352593,0,0
2008-08-12,-0.010398707,0.007361379,0.010778149,8.317689,-0.011871303185530063,-0.01841464646661593,0,0
2008-08-13,-0.005434796,0.007706012,0.01051712,8.055817,-0.012413055843212813,-0.01932021550956797,0,0
2008-08-14,0.0071754404,0.007911349,0.01331056,8.066148,-0.012744412087833832,-0.019833215390660325,0,0
2008-08-15,0.00462696,0.007821499,0.0058188615,7.4701324,-0.012561487087898499,-0.019718598355682654,0,0
2008-08-18,-0.01375058,0.0077581354,0.015384886,7.6935573,-0.012474996015254172,-0.01951592006840014,1,0
2008-08-19,-0.010586258,0.0077945446,0.009124681,8.29583,-0.012568714766540253,-0.01950179042679293,0,0
2008-08-20,0.0041302056,0.007962763,0.008609973,8.12593,-0.012830657142197166,-0.019951646037687332,0,0
2008-08-21,0.0013729531,0.007919066,0.010244843,8.328254,-0.012771206895445633,-0.01980796425780945,0,0
2008-08-22,0.013046627,0.007854543,0.0092788935,7.9181213,-0.012644209578461078,-0.019716980433459947,0,0
2008-08-25,-0.020127695,0.007710476,0.009905701,8.100437,-0.012422734284001596,-0.019323812364756388,1,1
2008-08-26,0.004136714,0.007876038,0.006964616,7.7889304,-0.012670780943437066,-0.019794587595744356,0,0
2008-08-27,0.008027454,0.007878814,0.009684023,7.044242,-0.012619556191982972,-0.019952926587563747,0,0
2008-08-28,0.01240326,0.007757041,0.010939974,7.3440375,-0.01244869747300437,-0.019581345819962737,0,0
2008-08-29,-0.01201332,0.007578677,0.005745326,7.3895698,-0.012165780001450853,-0.01912210105187813,0,0
2008-09-02,-0.0046893405,0.0076302025,0.01737127,7.5491605,-0.01225973226763421,-0.019221132769110614,0,0
2008-09-03,-0.0009797199,0.007710842,0.008734248,7.394923,-0.012378332564390134,-0.01945450189115016,0,0
2008-09-04,-0.03085743,0.007651,0.013663596,7.52124,-0.012291230471563636,-0.01927887243364917,1,1
2008-09-05,0.0036326982,0.008086058,0.016361857,6.9366155,-0.01294159209953473,-0.020502607811165474,0,0
2008-09-08,0.020734396,0.00808516,0.01963987,7.075907,-0.01295288520424818,-0.02046830755857611,0,0
2008-09-09,-0.032487318,0.007870212,0.021030338,7.1342545,-0.012613491888810788,-0.01991140371497775,1,1
2008-09-10,0.0054883766,0.008408489,0.013804196,7.442012,-0.013502009498699095,-0.02120447633705835,0,0
2008-09-11,0.01429027,0.008507186,0.021894133,7.1933756,-0.013639656111921219,-0.021509161198761437,0,0
2008-09-12,0.0049835644,0.008601716,0.013413508,8.145925,-0.013861438566995152,-0.021548870041063272,0,0
2008-09-15,-0.05078061,0.008679488,0.017494382,7.9269547,-0.013972791532456997,-0.021786057152417146,1,1
2008-09-16,0.017626168,0.008999183,0.032708842,6.589081,-0.014363371871223954,-0.022912270539904942,0,0
2008-09-17,-0.04476948,0.008982794,0.032085188,6.82141,-0.014364397652662592,-0.022806678805035615,1,1
2008-09-18,0.034023356,0.009355322,0.045771163,6.73829,-0.014950340334093988,-0.02377586425418489,0,0
2008-09-19,0.03491219,0.009185486,0.045436237,7.254874,-0.014732973249316798,-0.02320890570818758,0,0
2008-09-22,-0.02622368,0.0090177115,0.020922529,7.8105726,-0.014509051187272056,-0.022659325249185028,1,1
2008-09-23,-0.022285625,0.00942065,0.017239943,8.303034,-0.015191264755488761,-0.023568849086564498,1,0
2008-09-24,0.0050420277,0.010193732,0.017555848,8.665112,-0.016460900492173837,-0.025428572809724773,0,0
2008-09-25,0.017037602,0.010389297,0.019906314,8.64526,-0.016775493070496434,-0.02592042065670507,0,0
2008-09-26,0.00082372327,0.010270554,0.021424865,8.97439,-0.016602551297714634,-0.025560707322778757,0,0
