DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-05-10,0.0023170628,0.012730654,0.019835325,13.243034,-0.02063784805381458,-0.03147005660670356,0,0
2022-05-11,-0.016778493,0.012646653,0.020395428,13.04337,-0.0205016714745351,-0.031262404886075616,0,0
2022-05-12,-0.0007636017,0.012540785,0.019213255,12.893827,-0.020330047190110598,-0.03100069998681284,0,0
2022-05-13,0.023280276,0.012426959,0.014018995,12.29461,-0.020145523316985228,-0.030719324878448757,0,0
2022-05-16,-0.0037385551,0.011927117,0.010837225,11.800811,-0.019335220849103354,-0.029483718120113266,0,0
2022-05-17,0.019779371,0.011421553,0.009546988,11.8272505,-0.018515644586361155,-0.02823397002066255,0,0
2022-05-18,-0.04046759,0.011097133,0.020956647,11.854224,-0.01798972386498412,-0.027432008748866362,1,1
2022-05-19,-0.006393475,0.012084449,0.015583385,11.705635,-0.019590275527551552,-0.02987264361019535,0,0
2022-05-20,0.0004488762,0.0118119065,0.02589106,11.248099,-0.019148451954652132,-0.02919891964376898,0,0
2022-05-23,0.018358463,0.011781732,0.009545333,11.085713,-0.01909953580953797,-0.029124328831213794,0,0
2022-05-24,-0.007899185,0.011702591,0.0148022575,11.062409,-0.018971238748716434,-0.02892869236000811,0,0
2022-05-25,0.009157284,0.0116810175,0.014465104,11.093057,-0.018936267055611935,-0.028875365038343512,0,0
2022-05-26,0.019670725,0.011469463,0.015117522,11.444395,-0.01859331219631985,-0.02835240310901236,0,0
2022-05-27,0.024357291,0.011255508,0.014477967,12.138999,-0.018246468217377566,-0.027823510773796703,0,0
2022-05-31,-0.005912893,0.01083258,0.016195074,13.034358,-0.01756085220835031,-0.026778034784328806,0,0
2022-06-01,-0.007836984,0.010544149,0.014907192,13.3861065,-0.0170932733456841,-0.026065037322682894,0,0
2022-06-02,0.018431196,0.0103675565,0.014113293,13.772037,-0.016806995990946975,-0.02562850127806707,0,0
2022-06-03,-0.016481401,0.010133578,0.011629327,14.566279,-0.016427690354021654,-0.02505010910102634,1,0
2022-06-06,0.0032816802,0.010095588,0.010793032,14.665897,-0.016366104186297085,-0.02495619813805053,0,0
2022-06-07,0.009240033,0.009911739,0.014060282,15.050697,-0.016068064945395654,-0.024501726733971493,0,0
2022-06-08,-0.010818757,0.009555994,0.0075636297,15.663469,-0.015491359478447524,-0.023622325274917796,0,0
2022-06-09,-0.02404716,0.009783161,0.016475022,16.342035,-0.015859623999213153,-0.02418388117379422,1,0
2022-06-10,-0.02962852,0.010136362,0.01348316,16.99052,-0.016432204028476786,-0.025056991872439177,1,1
2022-06-13,-0.038830947,0.010661594,0.018213686,17.542004,-0.017283664658003947,-0.026355359519091487,1,1
2022-06-14,-0.0027367102,0.0118688075,0.018316574,17.45139,-0.019240695323369264,-0.029339578884381257,0,0
2022-06-15,0.014136622,0.012018326,0.02075899,17.390429,-0.01948308166719302,-0.029709186798003606,0,0
2022-06-16,-0.032756872,0.011652042,0.029286897,17.571667,-0.01888929378233691,-0.028803736854769692,1,1
2022-06-17,0.00122499,0.012098449,0.014307666,18.296658,-0.019612972186760117,-0.02990725308828697,0,0
2022-06-21,0.024720812,0.012030967,0.018550638,16.908731,-0.019503573816738756,-0.029740434683176314,0,0
2022-06-22,-0.0013279333,0.011894981,0.021163285,16.964392,-0.019283126226427853,-0.029404280539207156,0,0
2022-06-23,0.009785202,0.011542998,0.011662077,16.513199,-0.018712521140736585,-0.02853418137480043,0,0
2022-06-24,0.030199287,0.011427154,0.014138101,16.53292,-0.01852472426283616,-0.02824781535627573,0,0
