https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1752930000,2025-07-19 13:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752926400,2025-07-19 12:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752922800,2025-07-19 11:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752919200,2025-07-19 10:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752915600,2025-07-19 09:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752912000,2025-07-19 08:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752908400,2025-07-19 07:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752904800,2025-07-19 06:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752901200,2025-07-19 05:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752897600,2025-07-19 04:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752894000,2025-07-19 03:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752890400,2025-07-19 02:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752886800,2025-07-19 01:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752883200,2025-07-19 00:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752879600,2025-07-18 23:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752876000,2025-07-18 22:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752872400,2025-07-18 21:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752868800,2025-07-18 20:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752865200,2025-07-18 19:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752861600,2025-07-18 18:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752858000,2025-07-18 17:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752854400,2025-07-18 16:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752850800,2025-07-18 15:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752847200,2025-07-18 14:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752843600,2025-07-18 13:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752840000,2025-07-18 12:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752836400,2025-07-18 11:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1752832800,2025-07-18 10:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
