DATE,open,high,low,close,Volume
2000/5/29,98.65625,98.65625,98.65625,98.65625,63
2000/6/5,98.88281,98.88281,98.82031,98.86719,13
2000/6/12,98.80469,99.0625,98.80469,99.05469,87
2000/6/19,99.21094,99.21094,98.92188,98.96094,142
2000/6/26,98.86719,99.17969,98.85938,99.17969,121
2000/7/3,99.16406,99.42188,99.15625,99.25,369
2000/7/10,99.3125,99.40625,99.17188,99.17188,206
2000/7/17,99.17188,99.3125,99.04688,99.3125,33
2000/7/24,99.3125,99.40625,99.28906,99.40625,80
2000/7/31,99.33594,99.53125,99.3125,99.52344,468
2000/8/7,99.6875,99.6875,99.49219,99.49219,245
2000/8/14,99.47656,99.5,99.39844,99.46094,17
2000/8/21,99.45313,99.60938,99.44531,99.58594,29
2000/8/28,99.546875,99.6625,99.453125,99.6625,4
2000/9/4,99.9125,99.9125,99.8125,99.875,10
2000/9/11,99.7875,99.96875,99.7875,99.96875,36
2000/9/18,99.9375,100.0625,99.90625,100,274
2000/9/25,100.021875,100.021875,99.975,100.00625,19
2000/10/2,100.0625,100.0625,99.9125,99.96875,310
2000/10/9,99.96875,100.3125,99.96875,100.296875,2973
2000/10/16,100.28125,100.34375,100.15625,100.271875,715
2000/10/23,100.28125,100.31875,100.0625,100.06875,201
2000/10/30,100.0625,100.240625,100.03125,100.0375,137
2000/11/6,99.984375,100.084375,99.9375,100.084375,556
2000/11/13,100.125,100.178125,100.09375,100.140625,1654
2000/11/20,100.171875,100.2875,100.171875,100.203125,100
2000/11/27,100.1875,100.734375,100.15625,100.734375,1187
2000/12/4,100.8125,101.25,100.8125,101.09375,466
2000/12/11,101.0375,101.271875,100.9375,101.271875,203
2000/12/18,101.28125,101.771875,101.28125,101.771875,607
2000/12/25,101.46875,101.75,101.46875,101.578125,4
2001/1/1,102.0625,102.490625,101.88125,102.490625,1913
2001/1/8,102.578125,102.615625,101.875,101.875,4376
2001/1/15,101.953125,102.234375,101.84375,102.115625,614
2001/1/22,102.125,102.15625,101.9375,102.021875,276
2001/1/29,102.0625,102.46875,102,102.178125,736
2001/2/5,102.178125,102.225,102.046875,102.19375,1306
2001/2/12,102.171875,102.1797,101.78125,102.046875,1857
2001/2/19,102.046875,102.328125,102.046875,102.328125,167
2001/2/26,102.459375,102.646875,102.21875,102.5,689
2001/3/5,102.5,102.646875,102.40625,102.5625,178
2001/3/12,102.5625,103.09375,102.5,102.975,483
2001/3/19,102.921875,103.115625,102.8125,102.984375,1872
2001/3/26,102.953125,103.046875,102.609375,102.990625,902
2001/4/2,103.146875,103.234375,102.921875,103.234375,530
2001/4/9,103.28125,103.28125,102.725,102.725,321
2001/4/16,102.5,103.0625,102.428125,102.859375,484
2001/4/23,102.84375,103.06875,102.75625,102.75625,1066
2001/4/30,102.8125,102.953125,102.65625,102.953125,144
2001/5/7,102.959375,103.1875,102.63125,102.63125,943
2001/5/14,102.6,102.8125,102.59375,102.63125,547
