https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1750204800,2025-06-18 00:00:00,DAI/USD,0.97016,0.97016,0.97016,0.97016,0.00000,0.0
1750118400,2025-06-17 00:00:00,DAI/USD,0.97016,0.97016,0.97016,0.97016,0.00000,0.0
1750032000,2025-06-16 00:00:00,DAI/USD,0.97016,0.97016,0.97016,0.97016,4.97522,4.8267594352000005
1749945600,2025-06-15 00:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1749859200,2025-06-14 00:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1749772800,2025-06-13 00:00:00,DAI/USD,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1749686400,2025-06-12 00:00:00,DAI/USD,0.99997,0.99997,0.97000,0.97000,15964.21966,15485.2930702
1749600000,2025-06-11 00:00:00,DAI/USD,0.97296,0.99998,0.97295,0.99998,2504.97522,2504.9251204956
1749513600,2025-06-10 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1749427200,2025-06-09 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1749340800,2025-06-08 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1749254400,2025-06-07 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,248.69930,248.75401384600002
1749168000,2025-06-06 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1749081600,2025-06-05 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748995200,2025-06-04 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748908800,2025-06-03 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748822400,2025-06-02 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748736000,2025-06-01 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748649600,2025-05-31 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748563200,2025-05-30 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748476800,2025-05-29 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748390400,2025-05-28 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748304000,2025-05-27 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748217600,2025-05-26 00:00:00,DAI/USD,1.00022,1.00022,1.00022,1.00022,0.00000,0.0
1748131200,2025-05-25 00:00:00,DAI/USD,1.00020,1.00022,1.00020,1.00022,968.02927,968.2422364394001
1748044800,2025-05-24 00:00:00,DAI/USD,0.97296,0.97296,0.97295,0.97295,14000.04736,13621.346078912
1747958400,2025-05-23 00:00:00,DAI/USD,0.97500,0.97500,0.97500,0.97500,3512.36361,3424.5545197499996
1747872000,2025-05-22 00:00:00,DAI/USD,0.97295,0.97295,0.97295,0.97295,0.00000,0.0
1747785600,2025-05-21 00:00:00,DAI/USD,0.97295,0.97295,0.97295,0.97295,0.00000,0.0
1747699200,2025-05-20 00:00:00,DAI/USD,0.97401,0.97401,0.97295,0.97295,2482.80900,2415.64901655
1747612800,2025-05-19 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1747526400,2025-05-18 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1747440000,2025-05-17 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1747353600,2025-05-16 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1747267200,2025-05-15 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1747180800,2025-05-14 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1747094400,2025-05-13 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1747008000,2025-05-12 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1746921600,2025-05-11 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1746835200,2025-05-10 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1746748800,2025-05-09 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,0.00000,0.0
1746662400,2025-05-08 00:00:00,DAI/USD,0.97823,0.97823,0.97823,0.97823,189.47737,185.3524476551
1746576000,2025-05-07 00:00:00,DAI/USD,0.99870,0.99870,0.99870,0.99870,0.00000,0.0
1746489600,2025-05-06 00:00:00,DAI/USD,0.99870,0.99870,0.99870,0.99870,0.00000,0.0
1746403200,2025-05-05 00:00:00,DAI/USD,0.99949,0.99949,0.99869,0.99870,1028.80866,1027.471208742
1746316800,2025-05-04 00:00:00,DAI/USD,0.97295,0.97295,0.97295,0.97295,0.00000,0.0
1746230400,2025-05-03 00:00:00,DAI/USD,0.97295,0.97295,0.97295,0.97295,0.00000,0.0
1746144000,2025-05-02 00:00:00,DAI/USD,0.97345,0.97345,0.97295,0.97295,5000.00000,4864.75
1746057600,2025-05-01 00:00:00,DAI/USD,0.97339,0.97339,0.97339,0.97339,0.00000,0.0
1745971200,2025-04-30 00:00:00,DAI/USD,0.97339,0.97339,0.97339,0.97339,0.00000,0.0
1745884800,2025-04-29 00:00:00,DAI/USD,0.97339,0.97339,0.97339,0.97339,0.00000,0.0
1745798400,2025-04-28 00:00:00,DAI/USD,0.97354,0.97354,0.97339,0.97339,2025.00000,1971.11475
1745712000,2025-04-27 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745625600,2025-04-26 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745539200,2025-04-25 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745452800,2025-04-24 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745366400,2025-04-23 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745280000,2025-04-22 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745193600,2025-04-21 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745107200,2025-04-20 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,0.00000,0.0
1745020800,2025-04-19 00:00:00,DAI/USD,1.01913,1.01913,1.01913,1.01913,11.71611,11.940239184300001
1744934400,2025-04-18 00:00:00,DAI/USD,0.97302,0.97302,0.97302,0.97302,20.65796,20.1006082392
1744848000,2025-04-17 00:00:00,DAI/USD,0.97299,0.97299,0.97299,0.97299,9.32573,9.0738420327
1744761600,2025-04-16 00:00:00,DAI/USD,0.97311,0.97311,0.97311,0.97311,0.00000,0.0
1744675200,2025-04-15 00:00:00,DAI/USD,0.97311,0.97311,0.97311,0.97311,0.00000,0.0
1744588800,2025-04-14 00:00:00,DAI/USD,0.97870,0.97870,0.97311,0.97311,20.65604,20.100599084400002
1744502400,2025-04-13 00:00:00,DAI/USD,0.97886,0.97886,0.97870,0.97870,44.44531,43.498624897
1744416000,2025-04-12 00:00:00,DAI/USD,0.98090,0.98090,0.98090,0.98090,0.00000,0.0
1744329600,2025-04-11 00:00:00,DAI/USD,0.98093,0.98093,0.98090,0.98090,442.01460,433.57212114
1744243200,2025-04-10 00:00:00,DAI/USD,1.00031,1.00031,1.00031,1.00031,0.00000,0.0
1744156800,2025-04-09 00:00:00,DAI/USD,1.00031,1.00031,1.00031,1.00031,0.00000,0.0
1744070400,2025-04-08 00:00:00,DAI/USD,1.00031,1.00031,1.00031,1.00031,14.60998,14.6145090938
1743984000,2025-04-07 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743897600,2025-04-06 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743811200,2025-04-05 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743724800,2025-04-04 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743638400,2025-04-03 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743552000,2025-04-02 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743465600,2025-04-01 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743379200,2025-03-31 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743292800,2025-03-30 00:00:00,DAI/USD,0.97021,0.97021,0.97021,0.97021,0.00000,0.0
1743206400,2025-03-29 00:00:00,DAI/USD,1.02051,1.03500,0.97004,0.97021,366.97265,356.0405347565
1743120000,2025-03-28 00:00:00,DAI/USD,0.99870,0.99870,0.99870,0.99870,0.00000,0.0
1743033600,2025-03-27 00:00:00,DAI/USD,0.99870,0.99870,0.99870,0.99870,0.00000,0.0
1742947200,2025-03-26 00:00:00,DAI/USD,0.99869,0.99870,0.99869,0.99870,358.90141,358.434838167
1742860800,2025-03-25 00:00:00,DAI/USD,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1742774400,2025-03-24 00:00:00,DAI/USD,0.97569,0.97569,0.97001,0.97001,884.95032,858.4106599032001
1742688000,2025-03-23 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1742601600,2025-03-22 00:00:00,DAI/USD,0.99999,1.00000,0.99999,1.00000,4560.85300,4560.853
1742515200,2025-03-21 00:00:00,DAI/USD,0.97002,0.99977,0.97002,0.99977,293.02750,292.96010367499997
1742428800,2025-03-20 00:00:00,DAI/USD,0.99699,0.99699,0.99699,0.99699,0.00000,0.0
1742342400,2025-03-19 00:00:00,DAI/USD,0.99700,0.99700,0.99699,0.99699,2371.87494,2364.7355964306003
1742256000,2025-03-18 00:00:00,DAI/USD,0.97003,0.99844,0.97000,0.99843,10247.80185,10231.7128010955
1742169600,2025-03-17 00:00:00,DAI/USD,0.97570,0.97570,0.97000,0.97000,2492.49998,2417.7249806
1742083200,2025-03-16 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,55.15045,55.15045
1741996800,2025-03-15 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1741910400,2025-03-14 00:00:00,DAI/USD,0.99999,1.00000,0.99999,1.00000,5028.35477,5028.35477
1741824000,2025-03-13 00:00:00,DAI/USD,0.99999,1.00000,0.99999,1.00000,351.12039,351.12039
1741737600,2025-03-12 00:00:00,DAI/USD,0.99870,0.99870,0.99849,0.99849,833.81008,832.5510267792
1741651200,2025-03-11 00:00:00,DAI/USD,0.98132,0.98132,0.97000,0.97000,2991.00000,2901.27
1741564800,2025-03-10 00:00:00,DAI/USD,1.03000,1.03000,1.03000,1.03000,23.18504,23.8805912
1741478400,2025-03-09 00:00:00,DAI/USD,1.04000,1.04000,1.04000,1.04000,0.00000,0.0
1741392000,2025-03-08 00:00:00,DAI/USD,1.04000,1.04000,1.04000,1.04000,0.00000,0.0
1741305600,2025-03-07 00:00:00,DAI/USD,1.04000,1.04000,1.04000,1.04000,0.00000,0.0
1741219200,2025-03-06 00:00:00,DAI/USD,1.04000,1.04000,1.04000,1.04000,0.00000,0.0
1741132800,2025-03-05 00:00:00,DAI/USD,1.04000,1.04000,1.04000,1.04000,0.00000,0.0
1741046400,2025-03-04 00:00:00,DAI/USD,1.03997,1.04000,1.03997,1.04000,1919.72828,1996.5174112000002
1740960000,2025-03-03 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1740873600,2025-03-02 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1740787200,2025-03-01 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1740700800,2025-02-28 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,4640.94447,4640.94447
1740614400,2025-02-27 00:00:00,DAI/USD,1.00000,1.00000,0.98012,0.98012,297.59163,291.6755083956
1740528000,2025-02-26 00:00:00,DAI/USD,0.98016,1.00000,0.98016,1.00000,2741.63874,2741.63874
1740441600,2025-02-25 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1740355200,2025-02-24 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,109.83704,109.83704
1740268800,2025-02-23 00:00:00,DAI/USD,0.99900,1.00000,0.99900,1.00000,2037.97791,2037.97791
1740182400,2025-02-22 00:00:00,DAI/USD,0.99899,0.99900,0.99899,0.99900,8100.32677,8092.22644323
1740096000,2025-02-21 00:00:00,DAI/USD,0.99441,0.99441,0.99441,0.99441,9171.78481,9120.514532912099
1740009600,2025-02-20 00:00:00,DAI/USD,0.99441,0.99441,0.99441,0.99441,0.00000,0.0
1739923200,2025-02-19 00:00:00,DAI/USD,0.99441,0.99441,0.99441,0.99441,0.00000,0.0
1739836800,2025-02-18 00:00:00,DAI/USD,0.98104,1.01999,0.98104,0.99441,3653.03778,3632.6172988098
1739750400,2025-02-17 00:00:00,DAI/USD,1.01999,1.01999,1.01999,1.01999,0.00000,0.0
1739664000,2025-02-16 00:00:00,DAI/USD,1.01998,1.01999,1.01998,1.01999,1280.46109,1306.0575071890999
1739577600,2025-02-15 00:00:00,DAI/USD,1.01999,1.01999,1.01999,1.01999,10.00000,10.1999
1739491200,2025-02-14 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1739404800,2025-02-13 00:00:00,DAI/USD,0.99990,1.00000,0.99990,1.00000,8506.45352,8506.45352
1739318400,2025-02-12 00:00:00,DAI/USD,0.98025,0.98025,0.98025,0.98025,0.00000,0.0
1739232000,2025-02-11 00:00:00,DAI/USD,0.98025,0.98025,0.98025,0.98025,1778.07778,1742.960743845
1739145600,2025-02-10 00:00:00,DAI/USD,0.99992,0.99992,0.99992,0.99992,23.83506,23.833153195199998
1739059200,2025-02-09 00:00:00,DAI/USD,0.98084,0.98084,0.98084,0.98084,2451.65346,2404.6797797064
1738972800,2025-02-08 00:00:00,DAI/USD,0.98017,0.98017,0.98017,0.98017,23.87386,23.4004413562
1738886400,2025-02-07 00:00:00,DAI/USD,0.99996,0.99996,0.99996,0.99996,0.00000,0.0
1738800000,2025-02-06 00:00:00,DAI/USD,0.99996,0.99996,0.99996,0.99996,11.00000,10.999559999999999
1738713600,2025-02-05 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1738627200,2025-02-04 00:00:00,DAI/USD,1.00000,1.00000,1.00000,1.00000,1992.55213,1992.55213
1738540800,2025-02-03 00:00:00,DAI/USD,0.98338,0.98338,0.98338,0.98338,0.00000,0.0
1738454400,2025-02-02 00:00:00,DAI/USD,0.98338,0.98338,0.98338,0.98338,0.00000,0.0
1738368000,2025-02-01 00:00:00,DAI/USD,0.98338,0.98338,0.98338,0.98338,0.00000,0.0
1738281600,2025-01-31 00:00:00,DAI/USD,1.03989,1.03989,0.98338,0.98338,33.64763,33.0884063894
1738195200,2025-01-30 00:00:00,DAI/USD,0.99400,1.02970,0.99008,0.99008,17785.20454,17608.7753109632
1738108800,2025-01-29 00:00:00,DAI/USD,0.99699,0.99700,0.98700,0.99700,23440.75127,23370.42901619
1738022400,2025-01-28 00:00:00,DAI/USD,0.99799,0.99800,0.98055,0.99698,21184.69976,21120.7219667248
1737936000,2025-01-27 00:00:00,DAI/USD,0.99900,0.99900,0.97250,0.99900,25891.68563,25865.79394437
1737849600,2025-01-26 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,20.58536,20.564774640000003
1737763200,2025-01-25 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,271.39109,271.11969891
1737676800,2025-01-24 00:00:00,DAI/USD,0.98284,0.98284,0.98284,0.98284,224.32500,220.475583
1737590400,2025-01-23 00:00:00,DAI/USD,0.98112,0.99900,0.95457,0.99900,44118.68908,44074.570390919995
1737504000,2025-01-22 00:00:00,DAI/USD,0.99879,0.99900,0.98077,0.99900,12286.51534,12274.22882466
1737417600,2025-01-21 00:00:00,DAI/USD,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1737331200,2025-01-20 00:00:00,DAI/USD,0.98392,0.99890,0.98389,0.99888,6542.78392,6535.4560020096
1737244800,2025-01-19 00:00:00,DAI/USD,0.99878,0.99886,0.99878,0.99886,713.17300,712.35998278
1737158400,2025-01-18 00:00:00,DAI/USD,0.98681,0.99870,0.98681,0.98924,408.74830,404.350168292
1737072000,2025-01-17 00:00:00,DAI/USD,1.00614,1.00614,0.98980,0.98980,549.86991,544.261236918
1736985600,2025-01-16 00:00:00,DAI/USD,1.01258,1.01259,1.01258,1.01259,97.77656,99.00756689040001
1736899200,2025-01-15 00:00:00,DAI/USD,0.98894,0.98894,0.98894,0.98894,49.65440,49.105222336000004
1736812800,2025-01-14 00:00:00,DAI/USD,0.99790,0.99900,0.99207,0.99207,957.53008,949.9368664656
1736726400,2025-01-13 00:00:00,DAI/USD,1.02716,1.02716,0.97000,0.99630,6760.37453,6735.361144239
1736640000,2025-01-12 00:00:00,DAI/USD,1.00359,1.00359,0.99992,1.00221,580.63729,581.9204984109
1736553600,2025-01-11 00:00:00,DAI/USD,0.99125,0.99125,0.98279,0.98279,62.97932,61.895445902800006
1736467200,2025-01-10 00:00:00,DAI/USD,0.99852,0.99852,0.99838,0.99839,501.81906,501.01113131339997
1736380800,2025-01-09 00:00:00,DAI/USD,0.99823,1.03506,0.98772,0.99868,4496.97133,4491.0353278444
1736294400,2025-01-08 00:00:00,DAI/USD,0.99101,0.99824,0.99101,0.99824,758.56379,757.2287177296
1736208000,2025-01-07 00:00:00,DAI/USD,0.98943,1.03559,0.98000,0.98365,4274.88333,4204.9889875544995
1736121600,2025-01-06 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,127.60759,127.47998241
1736035200,2025-01-05 00:00:00,DAI/USD,0.99916,0.99916,0.99916,0.99916,0.00000,0.0
1735948800,2025-01-04 00:00:00,DAI/USD,0.99613,1.03762,0.99613,0.99916,1084.05286,1083.1422555976
1735862400,2025-01-03 00:00:00,DAI/USD,1.00933,1.00933,1.00933,1.00933,23.59765,23.8178160745
1735776000,2025-01-02 00:00:00,DAI/USD,0.99635,0.99826,0.99635,0.99815,1211.74845,1209.5067153675
1735689600,2025-01-01 00:00:00,DAI/USD,0.99996,0.99996,0.99500,0.99500,2276.49424,2265.1117688
1735603200,2024-12-31 00:00:00,DAI/USD,1.00996,1.00996,1.00996,1.00996,0.00000,0.0
1735516800,2024-12-30 00:00:00,DAI/USD,1.00996,1.00996,1.00996,1.00996,228.05471,230.32613491159998
1735430400,2024-12-29 00:00:00,DAI/USD,0.99447,1.00993,0.99413,1.00001,358.49251,358.4960949251
1735344000,2024-12-28 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,0.00000,0.0
1735257600,2024-12-27 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,34.74469,34.70994531
1735171200,2024-12-26 00:00:00,DAI/USD,0.99995,0.99999,0.99995,0.99999,199.23211,199.2301176789
1735084800,2024-12-25 00:00:00,DAI/USD,0.99997,0.99997,0.99997,0.99997,12.28292,12.282551512400001
1734998400,2024-12-24 00:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,0.00000,0.0
1734912000,2024-12-23 00:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,0.00000,0.0
1734825600,2024-12-22 00:00:00,DAI/USD,0.99999,0.99999,0.99999,0.99999,24.68375,24.6835031625
1734739200,2024-12-21 00:00:00,DAI/USD,0.98824,1.04000,0.98824,0.99900,2607.23660,2604.6293634000003
1734652800,2024-12-20 00:00:00,DAI/USD,0.99297,1.04000,0.98000,0.98145,49793.71927,48870.045777541505
1734566400,2024-12-19 00:00:00,DAI/USD,1.03031,1.04000,0.99429,1.03809,1837.62733,1907.6225549997
1734480000,2024-12-18 00:00:00,DAI/USD,0.99400,1.00299,0.99324,1.00299,3274.47153,3284.2621998747
1734393600,2024-12-17 00:00:00,DAI/USD,0.99558,0.99558,0.99558,0.99558,0.00000,0.0
1734307200,2024-12-16 00:00:00,DAI/USD,0.99558,0.99558,0.99558,0.99558,743.00000,739.71594
1734220800,2024-12-15 00:00:00,DAI/USD,0.99245,0.99245,0.99245,0.99245,4.88608,4.849190096
1734134400,2024-12-14 00:00:00,DAI/USD,0.99361,0.99361,0.99358,0.99358,2003.97088,1991.1053869504
1734048000,2024-12-13 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,0.00000,0.0
1733961600,2024-12-12 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,98.57946,98.48088054
1733875200,2024-12-11 00:00:00,DAI/USD,1.00734,1.00735,1.00734,1.00735,98.57946,99.304019031
1733788800,2024-12-10 00:00:00,DAI/USD,0.99942,0.99942,0.99416,0.99416,1855.23565,1844.4010738040001
1733702400,2024-12-09 00:00:00,DAI/USD,0.99521,1.04000,0.99521,1.04000,2336.81027,2430.2826808
1733616000,2024-12-08 00:00:00,DAI/USD,1.03221,1.03766,0.99655,0.99655,902.00375,898.8918370625
1733529600,2024-12-07 00:00:00,DAI/USD,1.01150,1.03999,0.99101,1.03528,915.12726,947.4129497327999
1733443200,2024-12-06 00:00:00,DAI/USD,0.99246,1.03856,0.99100,1.03856,7484.62273,7773.229782468799
1733356800,2024-12-05 00:00:00,DAI/USD,0.99209,1.03999,0.99209,1.03934,514.40581,534.6425345654
1733270400,2024-12-04 00:00:00,DAI/USD,0.99409,1.04000,0.99101,0.99900,1766.34616,1764.57981384
1733184000,2024-12-03 00:00:00,DAI/USD,1.04000,1.04000,1.04000,1.04000,0.00000,0.0
1733097600,2024-12-02 00:00:00,DAI/USD,1.03999,1.04000,1.00000,1.04000,171.46239,178.3208856
1733011200,2024-12-01 00:00:00,DAI/USD,1.03279,1.03279,0.98260,0.98260,280.98543,276.096283518
1732924800,2024-11-30 00:00:00,DAI/USD,0.99541,0.99541,0.99369,0.99369,2235.95298,2221.8441166961998
1732838400,2024-11-29 00:00:00,DAI/USD,1.04000,1.04000,1.04000,1.04000,0.00000,0.0
1732752000,2024-11-28 00:00:00,DAI/USD,0.98995,1.04000,0.98995,1.04000,864.57982,899.1630128
1732665600,2024-11-27 00:00:00,DAI/USD,1.03999,1.04000,0.99641,1.04000,442.65100,460.35704000000004
1732579200,2024-11-26 00:00:00,DAI/USD,0.99445,0.99445,0.98041,0.98041,3965.66180,3887.974485338
1732492800,2024-11-25 00:00:00,DAI/USD,0.99696,0.99696,0.99696,0.99696,0.00000,0.0
1732406400,2024-11-24 00:00:00,DAI/USD,0.99696,0.99696,0.99696,0.99696,5.05061,5.0352561456
1732320000,2024-11-23 00:00:00,DAI/USD,0.99328,0.99328,0.99328,0.99328,102.06856,101.38265927680001
1732233600,2024-11-22 00:00:00,DAI/USD,1.00371,1.00371,0.98128,0.98128,3586.35715,3519.220544152
1732147200,2024-11-21 00:00:00,DAI/USD,0.99900,0.99900,0.99900,0.99900,103.95555,103.85159445000001
1732060800,2024-11-20 00:00:00,DAI/USD,1.03576,1.04000,0.99900,0.99900,1541.54360,1540.0020564
1731974400,2024-11-19 00:00:00,DAI/USD,0.98903,0.98903,0.98903,0.98903,1.30785,1.2935028855
1731888000,2024-11-18 00:00:00,DAI/USD,1.00998,1.04000,0.99184,0.99184,10412.13186,10327.1688640224
