DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,garch_vol,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-09-02,-0.0016383374543176288,1219.75,1221.75,99.75948293425334,10.0,0.0,0.0062084022570831,0.0062084022570831,3.854425858575452e-05,-0.010064530988288875,-0.01337376378054655,1209.5153306449936,1205.519378265057,0
2005-09-06,0.011817578443025667,1234.25,1219.75,99.50481470233744,10.0,0.0,0.0061716935955732,0.0061716935955732,3.8089801837639255e-05,-0.010005022044440481,-0.01329468820725016,1207.6072200431934,1203.6411225784932,0
2005-09-07,0.0010122482896921525,1235.5,1234.25,99.99418938073124,10.0,0.0,0.0062484742985068,0.0062484742985068,3.9043431059100055e-05,-0.010129492356121105,-0.013460084542960653,1221.8107819037589,1217.7481976209565,0
2005-09-08,-0.00283688133519977,1232.0,1235.5,95.94728388409116,10.0,0.0,0.0062089533952244,0.0062089533952244,3.85511022640686e-05,-0.01006542444632723,-0.013374951008919805,1223.1265446023615,1219.0852658619222,0
2005-09-09,0.008084118399959372,1242.0,1232.0,99.99790352318426,10.0,0.0,0.0061797435612474,0.0061797435612474,3.818923048277869e-05,-0.01001807196060695,-0.013312028955305819,1219.7193522597106,1215.7082589788968,0
2005-09-12,-0.001410011312265702,1240.25,1242.0,99.99930241291628,10.0,0.0,0.0061971906658043,0.0061971906658043,3.840517214833194e-05,-0.010046355714976843,-0.013349612450275442,1229.5848939084663,1225.5299602566085,0
2005-09-13,-0.0010083695520162195,1239.0,1240.25,99.99874316846768,10.0,0.0,0.00615821567467,0.00615821567467,3.792362029575129e-05,-0.009983172791287917,-0.01326565488709011,1227.9299687674277,1223.9059186793895,0
2005-09-14,-0.0036385728439078946,1234.5,1239.0,99.99910977297796,10.0,0.0,0.006129257524769,0.006129257524769,3.756779780493741e-05,-0.009936228314275394,-0.013203274996055215,1226.7499734345502,1222.7486637961847,0
2005-09-15,-0.0008103728158230794,1233.5,1234.5,99.99905338990904,10.0,0.0,0.0061010690978053,0.0061010690978053,3.722304413619478e-05,-0.00989053164628588,-0.013142553195510217,1222.350321117022,1218.3816681021988,0
2005-09-16,0.007068594513018667,1242.25,1233.5,99.997920015283,10.0,0.0,0.0060614728507874,0.0060614728507874,3.6741453120832725e-05,-0.009826341595669084,-0.013057257360561795,1221.4385645851703,1217.49856779728,0
2005-09-19,-0.0034270772378883763,1238.0,1242.25,99.99887353863464,10.0,0.0,0.006070595674202,0.006070595674202,3.685213183964003e-05,-0.009841130737086616,-0.01307690919372375,1230.0848131199798,1226.1109638969722,0
2005-09-20,-0.008517593575866123,1227.5,1238.0,99.99949763914312,10.0,0.0,0.0060413013579598,0.0060413013579598,3.649732209768692e-05,-0.009793641295940307,-0.013013805153535497,1225.9346503664287,1221.9932892336933,0
2005-09-21,-0.009412797142562823,1216.0,1227.5,99.99109375434656,10.0,0.0,0.0060937206287752,0.0060937206287752,3.713343110156042e-05,-0.009878618936508491,-0.013126723568999613,1215.4336926079657,1211.4922413887539,0
2005-09-22,0.003079136169834129,1219.75,1216.0,95.131256632114,10.0,0.0,0.0061339969001849,0.0061339969001849,3.762591797147796e-05,-0.009943911384534581,-0.013213484271268859,1203.9681248504096,1200.0380915790595,0
2005-09-23,0.0006146911370681352,1220.5,1219.75,99.9532166483076,10.0,0.0,0.0061032244197305,0.0061032244197305,3.72493483175947e-05,-0.009894025669934423,-0.013147196059342982,1207.7412675056992,1203.8186632855798,0
2005-09-26,0.0008190008647801506,1221.5,1220.5,94.04939878854483,10.0,0.0,0.0060840400973558,0.0060840400973558,3.7015543906233173e-05,-0.009862925686551548,-0.013105870355062724,1208.5214679882138,1204.6086476958324,0
2005-09-27,0.00020464545246934307,1221.75,1221.5,99.99892923940034,10.0,0.0,0.0060279116005107,0.0060279116005107,3.633571826357147e-05,-0.009771934965842513,-0.01298496174974368,1209.621712885841,1205.7414030319067,0
2005-09-28,0.0008181632692023655,1222.75,1221.75,99.98010093461144,10.0,0.0,0.0059889203970857,0.0059889203970857,3.5867167522629145e-05,-0.009708725760173878,-0.012900969263024533,1209.9457590929276,1206.0894759767837,0
2005-09-29,0.0073335020046059185,1231.75,1222.75,99.99323666571676,10.0,0.0,0.0059452507757292,0.0059452507757292,3.534600678630865e-05,-0.009637932303308562,-0.012806898812009308,1211.0218267315697,1207.1902134549582,0
2005-09-30,0.002027575714899754,1234.25,1231.75,99.99905982750926,10.0,0.0,0.0060030781529175,0.0060030781529175,3.6036947310035386e-05,-0.009731677103594193,-0.01293146704237527,1219.8211447552835,1215.924211338299,0
2005-10-03,-0.002027575714899754,1231.75,1234.25,99.9999231018972,10.0,0.0,0.005775041599202,0.005775041599202,3.3351105472513596e-05,-0.00936200373735672,-0.012440244522242714,1222.748867712197,1218.990739457299,0
2005-10-04,-0.012252552710508624,1216.75,1231.75,99.9999940121184,10.0,0.0,0.0056726975146109,0.0056726975146109,3.2179497092272684e-05,-0.009196092256724159,-0.012219781099452078,1220.4746374610802,1216.789875511142,1
2005-10-05,-0.013237008168630382,1200.75,1216.75,99.99976763984684,10.0,0.0,0.0060228831054459,0.0060228831054459,3.627512090186565e-05,-0.009763783199525117,-0.012974129670509196,1204.927725772627,1201.0656928492315,1
2005-10-06,-0.0031279349869608453,1197.0,1200.75,99.99855815213354,10.0,0.0,0.0061475821323289,0.0061475821323289,3.7792766073729545e-05,-0.009965934601496786,-0.013242748754798493,1188.8428355894764,1184.9535942004436,0
2005-10-07,0.0025031302181188764,1200.0,1197.0,99.99792601699347,10.0,0.0,0.0061281355412583,0.0061281355412583,3.755404521203316e-05,-0.00993440945052524,-0.013200858087192608,1185.1673842283947,1181.3024116456743,0
2005-10-10,-0.00836824967051708,1190.0,1200.0,95.37236775682044,10.0,0.0,0.0060954612760006,0.0060954612760006,3.715464816722286e-05,-0.009881440724983896,-0.013130473165732202,1188.2006643578181,1184.3464265156047,0
2005-10-11,-0.0012612993053258137,1188.5,1190.0,99.99615592701676,10.0,0.0,0.006116607198256,0.006116607198256,3.741288361775711e-05,-0.0099157206863979,-0.013176024429560649,1178.258600803162,1174.4233752738603,0
2005-10-12,-0.00844956442406275,1178.5,1188.5,99.70705650195316,10.0,0.0,0.0060920629264009,0.0060920629264009,3.71132306992283e-05,-0.009875931611134805,-0.013123152647037034,1176.8202245431276,1173.0050269019619,0
2005-10-13,-0.0004243581646541372,1178.0,1178.5,99.9092156184916,10.0,0.0,0.0061252440697731,0.0061252440697731,3.751861491429053e-05,-0.009929722044142808,-0.013194629454604066,1166.8557304274318,1163.052266863031,0
2005-10-14,0.0101352218940427,1190.0,1178.0,99.99839270837798,10.0,0.0,0.006088830973386,0.006088830973386,3.7073862622464706e-05,-0.009870692245203894,-0.013116190569777659,1166.42952278802,1162.6500142379564,0
2005-10-17,0.0035650661644970327,1194.25,1190.0,99.31562261006287,10.0,0.0,0.0061390267150783,0.0061390267150783,3.768764900844506e-05,-0.009952065290445273,-0.013224319193598105,1178.2157782390398,1174.3666581436526,0
2005-10-18,-0.010733555643109405,1181.5,1194.25,99.99959329004446,10.0,0.0,0.0061224935783004,0.0061224935783004,3.748492761632964e-05,-0.009925263182504385,-0.013188704512612054,1182.4553836048708,1178.6027995951324,1
2005-10-19,0.01595331903434527,1200.5,1181.5,99.99785622043429,10.0,0.0,0.0061789914914694,0.0061789914914694,3.817993585165124e-05,-0.010016852769376645,-0.01331040889218153,1169.7241653169388,1165.8779504693177,0
2005-10-20,-0.0176475168135779,1179.5,1200.5,99.9998116947278,10.0,0.0,0.0073671997913019,0.0073671997913019,5.427563276495876e-05,-0.01194307448617385,-0.01586997518090179,1186.2476171238877,1181.598474866424,1
2005-10-21,0.0035967456525582975,1183.75,1179.5,99.99925535941414,10.0,0.0,0.0085267097662725,0.0085267097662725,7.270477943824684e-05,-0.013822772932099702,-0.018367721277935446,1163.3082048919161,1158.0330259788154,0
2005-10-24,0.015715357479628267,1202.5,1183.75,99.99994170864126,10.0,0.0,0.008019518783957,0.008019518783957,6.431268152623916e-05,-0.01300055827088454,-0.017275161210428196,1168.4601925127781,1163.4761491314976,0
2005-10-25,-0.0029148469524020726,1199.0,1202.5,99.9999890026841,10.0,0.0,0.0087764990581752,0.0087764990581752,7.702693571815016e-05,-0.014227709977863648,-0.018905802227990737,1185.512313255656,1179.979329285866,0
2005-10-26,-0.0025052205169373565,1196.0,1199.0,99.9987620624785,10.0,0.0,0.0081626534409779,0.0081626534409779,6.662891119750836e-05,-0.013232595940389832,-0.017583493211567963,1183.2386293780169,1178.101662964572,0
2005-10-27,-0.011351814144489047,1182.5,1196.0,78.03615146693188,10.0,0.0,0.0075851079494502,0.0075851079494502,5.753386260481261e-05,-0.012296328563385481,-0.01633937972530039,1181.3836389921821,1176.6168871019845,0
2005-10-28,0.014482360372267244,1199.75,1182.5,99.9998936121331,10.0,0.0,0.0079082164635253,0.0079082164635253,6.253988763397261e-05,-0.012820124464138969,-0.017035400499050002,1167.4369641257954,1162.5262523428441,0
2005-10-31,0.008300524935073383,1209.75,1199.75,99.9998960576988,10.0,0.0,0.0085788576282559,0.0085788576282559,7.359679820588444e-05,-0.013907310587871948,-0.01848005504094683,1183.1801919234126,1177.7821625742479,0
2005-11-01,-0.0028973530202325293,1206.25,1209.75,99.99945753792956,10.0,0.0,0.0083583720288279,0.0083583720288279,6.986238297229262e-05,-0.01354987818320087,-0.018005098328791443,1193.4685895358236,1188.1632512330996,0
2005-11-02,0.009693795616646739,1218.0,1206.25,99.99962662904836,10.0,0.0,0.0078477768682243,0.0078477768682243,6.158760177343641e-05,-0.012722144959165276,-0.016905205186781822,1191.001117561952,1186.0294937064912,0
2005-11-03,0.004709745574877466,1223.75,1218.0,99.99989956894652,10.0,0.0,0.0079679515444297,0.0079679515444297,6.348825181437965e-05,-0.012916961870601214,-0.01716407818911363,1202.3683147251645,1197.2725454570268,0
2005-11-04,-0.0014310541131790089,1222.0,1223.75,99.9998864962055,10.0,0.0,0.0075930040167175,0.0075930040167175,5.765370999788809e-05,-0.012309128992611326,-0.016356388954737434,1208.7790322084136,1203.8966759752923,0
2005-11-07,0.0006135596879257577,1222.75,1222.0,99.99969183043255,10.0,0.0,0.0071252631060069,0.0071252631060069,5.0769374329823094e-05,-0.011550867414929812,-0.015348809839965272,1207.9660482139252,1203.3869637651571,0
2005-11-08,0.0,1222.75,1222.75,99.99997667341918,10.0,0.0,0.0066815792715108,0.0066815792715108,4.464350156148279e-05,-0.010831605112588783,-0.014393053020402198,1209.5771253274881,1205.2769413909552,0
2005-11-09,0.0008174944252532512,1223.75,1222.75,99.99955571636448,10.0,0.0,0.0062606967654605,0.0062606967654605,3.919632398904757e-05,-0.010149306374658404,-0.013486413440329992,1210.4026998857403,1206.3701886867161,0
2005-11-10,0.008138396902971579,1233.75,1223.75,99.99998927434,10.0,0.0,0.0059492481519908,0.0059492481519908,3.539355357396595e-05,-0.00964441250797166,-0.012815509717625743,1212.0043810333943,1208.1670847579749,0
2005-11-11,0.0034388624968499926,1238.0,1233.75,95.14438542463492,10.0,0.0,0.0062590523725211,0.0062590523725211,3.917573660196201e-05,-0.010146640625402766,-0.013482871188745239,1221.29487781167,1217.2271457324723,0
2005-11-14,-0.000605999412545799,1237.25,1238.0,99.99994339356697,10.0,0.0,0.0061043265597915,0.0061043265597915,3.726280274857593e-05,-0.009895812365180324,-0.01314957022264918,1225.8094017108858,1221.8273964917985,0
2005-11-15,-0.003846547915150822,1232.5,1237.25,99.99970262536256,10.0,0.0,0.0058806636367192,0.0058806636367192,3.458220480823149e-05,-0.009533229155043735,-0.012667769112512857,1225.511056153988,1221.6756570264035,0
2005-11-16,0.001823893503889451,1234.75,1232.5,99.99974943277196,10.0,0.0,0.0058139176586721,0.0058139176586721,3.380163854181928e-05,-0.009425026281489227,-0.0125239889728344,1220.9382257083314,1217.1604403297476,0
2005-11-17,0.008467792532658613,1245.25,1234.75,99.99999681748685,10.0,0.0,0.0056552326419253,0.0056552326419253,3.198165623429741e-05,-0.009167779698182997,-0.012182159329456738,1223.4818150586689,1219.7993293894228,0
2005-11-18,0.004007218345620345,1250.25,1245.25,99.99966510171018,10.0,0.0,0.0061090289094222,0.0061090289094222,3.732023421615619e-05,-0.009903435412401846,-0.0131596997391609,1232.9786117989124,1228.9702372350234,0
2005-11-21,0.005384398291234049,1257.0,1250.25,96.65894928620676,10.0,0.0,0.0060324440445091,0.0060324440445091,3.639038115013331e-05,-0.009779282576578036,-0.012994725265842206,1238.0830409885666,1234.1084493859387,0
2005-11-22,0.003969834510910708,1262.0,1257.0,99.99994252570131,10.0,0.0,0.0060230042735995,0.0060230042735995,3.627658047979784e-05,-0.009763979626977174,-0.012974390683600305,1244.7864013054048,1240.796533264633,0
2005-11-23,0.005137335938178111,1268.5,1262.0,99.99980775922891,10.0,0.0,0.0059319240912338,0.0059319240912338,3.5187723424159946e-05,-0.009616328221691254,-0.012778191276150784,1249.9223581403037,1245.9765162084075,0
2005-11-24,-0.0007886435739976605,1267.5,1268.5,99.99634009302343,10.0,0.0,0.0059410043093865,0.0059410043093865,3.529553220414896e-05,-0.009631048295100482,-0.012797751331640341,1256.341658008013,1252.3694897227633,0
2005-11-25,0.001970443987298509,1270.0,1267.5,90.5018083597622,10.0,0.0,0.0057566908244404,0.0057566908244404,3.3139489248196286e-05,-0.009332255030104942,-0.012400714395699824,1255.7263893656948,1251.8791495337898,0
2005-11-28,-0.0071118434877170955,1261.0,1270.0,99.999757127795,10.0,0.0,0.0055974548192823,0.0055974548192823,3.133150045390664e-05,-0.009074115231489831,-0.012057697846488198,1258.5280014907203,1254.778675218627,0
2005-11-29,-0.0013887513391601658,1259.25,1261.0,99.99991165208333,10.0,0.0,0.005885974414503,0.005885974414503,3.464469480818393e-05,-0.009541838533973071,-0.012679209268068254,1249.0249643938903,1245.112450736639,0
2005-11-30,-0.0065730741588483355,1251.0,1259.25,99.99989496909498,10.0,0.0,0.005688624210265,0.005688624210265,3.236044540561309e-05,-0.009221911254159264,-0.012254089421732513,1247.6906896407227,1243.9131990781357,0
2005-12-01,0.010733555643108517,1264.5,1251.0,99.9999637907588,10.0,0.0,0.0059043820371813,0.0059043820371813,3.48617272409892e-05,-0.009571679398207522,-0.012718861852947102,1239.0829531324182,1235.1894629779763,0
2005-12-02,0.0011855365941011442,1266.0,1264.5,99.99996009757568,10.0,0.0,0.0066564732106436,0.0066564732106436,4.430863560401592e-05,-0.010790905313006126,-0.01433897106604512,1250.9282576201788,1246.4977464302085,0
2005-12-05,-0.00197667587587258,1263.5,1266.0,99.99955097066264,10.0,0.0,0.0062733740462906,0.0062733740462906,3.935522192467249e-05,-0.01016985769857048,-0.013513722070180445,1253.190207442621,1249.006707782958,0
2005-12-06,0.0015816531569301517,1265.5,1263.5,99.9999002049818,10.0,0.0,0.0060081612729454,0.0060081612729454,3.609800188172089e-05,-0.009739917423231928,-0.012942416791393827,1251.2533518224423,1247.252623338331,0
2005-12-07,-0.0059441427247932666,1258.0,1265.5,99.99986963370782,10.0,0.0,0.0057926389961935,0.0057926389961935,3.355466654022164e-05,-0.009390531132973218,-0.012478151768064024,1253.6719058132708,1249.8070123001944,0
2005-12-08,-0.0009941346877004875,1256.75,1258.0,99.99997195758372,10.0,0.0,0.0059173976288744,0.0059173976288744,3.501559469820837e-05,-0.009592779162768794,-0.012746899251549773,1245.9899806430565,1242.0661699527452,0
2005-12-09,0.001987282053074857,1259.25,1256.75,99.99918482823053,10.0,0.0,0.0057015057047313,0.0057015057047313,3.250716730108356e-05,-0.009242793631760303,-0.012281837956218367,1245.187635690433,1241.4091995987524,0
2005-12-12,0.0013887513391601658,1261.0,1259.25,99.9999799107102,10.0,0.0,0.005556653853242,0.005556653853242,3.087640204474917e-05,-0.009007972193384301,-0.011969806878853404,1247.957647970391,1244.2668721546493,0
2005-12-13,0.012608520067619367,1277.0,1261.0,99.99999144003208,10.0,0.0,0.0054259571200373,0.0054259571200373,2.944101066848347e-05,-0.008796097822662573,-0.011688267899194893,1249.9567605552647,1246.3468957032505,0
2005-12-14,0.003907781448075909,1282.0,1277.0,99.99985900852415,10.0,0.0,0.0067052280445051,0.0067052280445051,4.496008312881768e-05,-0.010869942481654165,-0.01444399577356622,1263.194253222933,1258.6875879720553,0
2005-12-15,-0.003320639832226746,1277.75,1282.0,99.99989060128414,10.0,0.0,0.0064285809671051,0.0064285809671051,4.132665325062594e-05,-0.010421465890090652,-0.01384805941014758,1268.7090565761923,1264.3691461450078,0
2005-12-16,-0.002742948428237746,1274.25,1277.75,99.65516885582696,10.0,0.0,0.00620170010355,0.00620170010355,3.8461084174372086e-05,-0.010053666029942274,-0.013359326407699072,1264.9682874253965,1260.7936356704874,0
2005-12-19,-0.005311313754812197,1267.5,1274.25,99.99260706004875,10.0,0.0,0.0060026563214554,0.0060026563214554,3.603188291350847e-05,-0.009730993266489841,-0.012930558358611602,1261.9104173995029,1257.8793052204585,0
2005-12-20,0.0003943995318325122,1268.0,1267.5,99.99999297895238,10.0,0.0,0.0060216377688605,0.0060216377688605,3.6260121419367265e-05,-0.009761764366315605,-0.0129714470419309,1255.1871589682708,1251.1648650861302,0
2005-12-21,0.001576044455465997,1270.0,1268.0,99.99987012831292,10.0,0.0,0.0058092801531117,0.0058092801531117,3.37477358973375e-05,-0.009417508353931013,-0.012513999139487985,1256.114652429196,1252.231120745407,0
2005-12-22,0.004321358129229402,1275.5,1270.0,99.99997123157134,10.0,0.0,0.0056619809134287,0.0056619809134287,3.20580278640309e-05,-0.009178719419040466,-0.012196696046840105,1258.396361076804,1254.6042753618456,0
2005-12-23,0.0007836990996716864,1276.5,1275.5,99.99988392889824,10.0,0.0,0.005680333915322,0.005680333915322,3.226619338955736e-05,-0.009208471736727756,-0.012236230970935088,1263.8085073056425,1259.9877864576083,0
2005-12-27,-0.009840661974735099,1264.0,1276.5,99.99995151352614,10.0,0.0,0.0055333437346185,0.0055333437346185,3.0617892885441814e-05,-0.008970183821833592,-0.011919593634405277,1265.100763411012,1261.3749599670364,1
2005-12-28,0.0009884353873843565,1265.25,1264.0,99.99998919555703,10.0,0.0,0.0062003545238821,0.0062003545238821,3.844439622182522e-05,-0.010051484691217106,-0.013356427841549324,1251.3585623912618,1247.2297200346673,0
2005-12-29,-0.004158010148663571,1260.0,1265.25,94.25013250740832,10.0,0.0,0.0059461592470934,0.0059461592470934,3.535680979179435e-05,-0.00963940503941978,-0.012808855785949315,1253.1123366842758,1249.1469462276577,0
2005-12-30,-0.004175371410481077,1254.75,1260.0,99.99941413107052,10.0,0.0,0.0058692727227161,0.0058692727227161,3.444836229361926e-05,-0.009514763179061213,-0.012643231496099843,1248.0682522869556,1244.1698115559354,0
2006-01-03,0.015813731400222686,1274.75,1254.75,99.99884001442403,10.0,0.0,0.0058112735552188,0.0058112735552188,3.377090033358535e-05,-0.009420739887012836,-0.012518293205464394,1242.9848319342348,1239.1405771091863,0
2006-01-04,0.004500545704314796,1280.5,1274.75,99.99986195318426,10.0,0.0,0.0074298257378075,0.0074298257378075,5.520231049418676e-05,-0.01204459831681118,-0.016004880198395383,1259.4882436624493,1254.5101789669734,0
2006-01-05,0.0005855372471383902,1281.25,1280.5,99.99999981666038,10.0,0.0,0.0070278355094816,0.0070278355094816,4.93904719483305e-05,-0.01139292612444325,-0.01513893721772189,1265.9941470562749,1261.2605904504949,0
2006-01-06,0.008161724280575378,1291.75,1281.25,99.99979500298689,10.0,0.0,0.0066102311115439,0.0066102311115439,4.3695155348022905e-05,-0.010715941575142414,-0.014239359139422541,1267.5935016586782,1263.1350994692496,0
2006-01-09,0.002512806966343817,1295.0,1291.75,99.99993189654776,10.0,0.0,0.0067270015506309,0.0067270015506309,4.5252549862190536e-05,-0.010905239828387264,-0.014490898940523309,1277.739688203669,1273.1663533575331,0
2006-01-10,0.0007719027785819677,1296.0,1295.0,99.99999527228758,10.0,0.0,0.0064275231358267,0.0064275231358267,4.131305366158749e-05,-0.010419751024455182,-0.0138457806941348,1281.5764787484309,1277.1932724930032,0
2006-01-11,0.002889340351605263,1299.75,1296.0,99.98998983706136,10.0,0.0,0.0061548216511225,0.0061548216511225,3.78818295571263e-05,-0.009977670690464823,-0.013258343687314338,1283.133235698235,1278.9305926586426,0
2006-01-12,-0.004820215637741043,1293.5,1299.75,99.99984225679226,10.0,0.0,0.0059776898554076,0.0059776898554076,3.573277600744294e-05,-0.009690519766094556,-0.01287677711095205,1287.2155775563922,1283.1207045918604,0
2006-01-13,-0.0005799903497534231,1292.75,1293.5,99.99983467656624,10.0,0.0,0.0059583803487574,0.0059583803487574,3.5502296380458356e-05,-0.009659216844666134,-0.01283518174229435,1281.0659512729458,1277.0037848436555,0
2006-01-16,0.001545894027669803,1294.75,1292.75,99.7889521004418,10.0,0.0,0.0057583593471129,0.0057583593471129,3.3158702370482504e-05,-0.00933495989642105,-0.012404308626092845,1280.738381806683,1276.8133757690148,0
2006-01-17,-0.004063079982601359,1289.5,1294.75,99.99959911657238,10.0,0.0,0.0056283382197378,0.0056283382197378,3.167819111576127e-05,-0.009124180760113319,-0.012124224995556328,1282.9901978253909,1279.1469383350438,0
2006-01-18,-0.00446906407863068,1283.75,1289.5,97.10166311465228,10.0,0.0,0.0056303277194874,0.0056303277194874,3.170059022882819e-05,-0.009127405967026773,-0.012128510655310776,1277.7837607808274,1273.9547464560314,0
2006-01-19,0.003499225965565067,1288.25,1283.75,99.98433138764348,10.0,0.0,0.0056622333440756,0.0056622333440756,3.206088644276155e-05,-0.009179128638025141,-0.01219723981763697,1272.0202105929068,1268.1868997635588,0
2006-01-20,-0.018410234036288387,1264.75,1288.25,99.87433467299029,10.0,0.0,0.0056228214060517,0.0056228214060517,3.1616120564353216e-05,-0.009115237373393004,-0.012112341009950367,1276.5606519811897,1272.7403951213769,1
2006-01-23,0.003551700655458845,1269.25,1264.75,17.12501109823725,10.0,0.0,0.0063367646291608,0.0063367646291608,4.015458596538341e-05,-0.010272621092314005,-0.013650274220977376,1251.8242070281253,1247.6031117895338,0
