DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,sma_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2014-06-05,0.006598975877908586,1938.5,1925.75,8.143827985137936,8.143827985137936,0.0,0.00485376653697864,0.00485376653697864,2.355904959549362e-05,-0.007821645359515458,-0.010557227111487101,1910.7462200636332,1905.526360502854,0
2014-06-06,0.005530205078725814,1949.25,1938.5,7.996022487740551,7.996022487740551,0.0,0.004879595033348308,0.004879595033348308,2.3810447689477477e-05,-0.007858032357568158,-0.010623448302285383,1923.3268977157081,1918.0154464168718,0
2014-06-09,0.0005128862787131538,1950.25,1949.25,7.826509240202045,7.826509240202045,0.0,0.004881844938467118,0.004881844938467118,2.383241000323702e-05,-0.0078552694804817,-0.010640297911430513,1933.9980982909756,1928.6193520590582,0
2014-06-10,0.00012818047828844215,1950.5,1950.25,7.509166354209149,7.509166354209149,0.0,0.004514415770379636,0.004514415770379636,2.037994974785236e-05,-0.007251856045280607,-0.009861364976139125,1936.1582252650546,1931.1123895247013,0
2014-06-11,-0.0033380439263268613,1944.0,1950.5,7.583325571498019,7.583325571498019,0.0,0.004635053492701586,0.004635053492701586,2.1483720880205174e-05,-0.007448717844589394,-0.010119481391523072,1936.025251926884,1930.861484927847,0
2014-06-12,-0.006968669316093745,1930.5,1944.0,7.35485014639909,7.35485014639909,0.0,0.004801202542645159,0.004801202542645159,2.305154585550234e-05,-0.007705596117374428,-0.010499801891118208,1929.077886871124,1923.6951700130573,0
2014-06-13,0.002715811562541859,1935.75,1930.5,7.193044925231318,7.193044925231318,0.0,0.004120651250854308,0.004120651250854308,1.6979766731167175e-05,-0.006606667564103492,-0.009022688941447995,1917.78786692442,1913.1600431524125,0
2014-06-16,0.0003873716879745359,1936.5,1935.75,7.063352300872912,7.063352300872912,0.0,0.004099192918476831,0.004099192918476831,1.6803382582890598e-05,-0.006566574993042056,-0.008984946186178698,1923.0803959358084,1918.4352927599607,0
2014-06-17,-0.0014210970675314627,1933.75,1936.5,6.858411310596383,6.858411310596383,0.0,0.004112330691023541,0.004112330691023541,1.6911263712334157e-05,-0.006577890333935393,-0.009029003027539246,1923.8037185211467,1919.09403314944,0
2014-06-18,0.007855297620285029,1949.0,1933.75,6.602924777233805,6.602924777233805,0.0,0.0037981438070700015,0.0037981438070700015,1.4425896379184205e-05,-0.006062844738749621,-0.008357761868420964,1922.061442744434,1917.6555285528727,0
2014-06-19,0.0006411489608622034,1950.25,1949.0,6.7637094096533,6.7637094096533,0.0,0.003457206894925529,0.003457206894925529,1.1952279514320618e-05,-0.005525933386839652,-0.007596766085798753,1938.2596583657826,1934.2499999849094,0
2014-06-20,0.0015370824084310897,1953.25,1950.25,6.491586784334719,6.491586784334719,0.0,0.0034484001968502365,0.0034484001968502365,1.189146391763675e-05,-0.00549916129064095,-0.007595844691290275,1939.5546952487125,1935.4923233565994,0
2014-06-23,-0.00012800000017509916,1953.0,1953.25,7.058830403262794,7.058830403262794,0.0,0.0034392145762478133,0.0034392145762478133,1.1828196901475426e-05,-0.005509171700441696,-0.007538626494559741,1942.51879753643,1938.5805410585538,0
2014-06-24,-0.005004822766349726,1943.25,1953.0,7.150922734114565,7.150922734114565,0.0,0.0035136966572022884,0.0035136966572022884,1.2346064198834535e-05,-0.005631980415488948,-0.007696230836412441,1942.0316579845016,1938.0269530959833,0
2014-06-25,0.0032111003123231896,1949.5,1943.25,7.0219733719739335,7.0219733719739335,0.0,0.0035408873988701656,0.0035408873988701656,1.2537883571477526e-05,-0.0056705859343914216,-0.00776380706812578,1932.2618180422533,1928.2213969914692,0
2014-06-26,-0.0003847880506659962,1948.75,1949.5,6.754260639263002,6.754260639263002,0.0,0.0034508756847525706,0.0034508756847525706,1.1908542991616522e-05,-0.005515400120585265,-0.007583474170153225,1938.7773245692463,1934.7719326475246,0
2014-06-27,0.0016663466010511385,1952.0,1948.75,6.386518116155033,6.386518116155033,0.0,0.003448708848848358,0.003448708848848358,1.1893592724124966e-05,-0.005494272484697261,-0.007603974376561623,1938.0723961882745,1933.987951183078,0
2014-06-30,0.00025611474080378116,1952.5,1952.0,6.119625304532753,6.119625304532753,0.0,0.003447617107353623,0.003447617107353623,1.1886063718917362e-05,-0.005477473083925714,-0.007621355763896752,1941.3372017946529,1937.1796608241998,0
2014-07-01,0.006763249157784479,1965.75,1952.5,5.982207665669876,6.0,0.0,0.003679104566456797,0.003679104566456797,1.3535810410923258e-05,-0.005837267508105236,-0.008142994392521752,1941.1359350020632,1936.6653616316305,0
2014-07-02,0.0010169061509337496,1967.75,1965.75,6.128074738354966,6.128074738354966,0.0,0.003674274389498507,0.003674274389498507,1.3500292289324628e-05,-0.005838123388006059,-0.00812171937941609,1954.3071438542788,1949.8493876888401,0
2014-07-03,0.004942662619249916,1977.5,1967.75,6.226797600747154,6.226797600747154,0.0,0.0035659896694940846,0.0035659896694940846,1.2716282322938531e-05,-0.005672060252062008,-0.007874655320994885,1956.6203971666287,1952.3154974439146,0
2014-07-07,-0.003292392489089302,1971.0,1977.5,6.509649838893536,6.509649838893536,0.0,0.0035232378329359748,0.0035232378329359748,1.2413204827431384e-05,-0.005619420821923099,-0.007759401744700147,1966.4187595614412,1962.2151603450586,0
2014-07-08,-0.005341485420333747,1960.5,1971.0,6.213330071524445,6.213330071524445,0.0,0.0037504335756101204,0.0037504335756101204,1.4065752005063712e-05,-0.005964596283623554,-0.00828305135653898,1959.278771672353,1954.7415335886326,0
2014-07-09,0.0034370856827061758,1967.25,1960.5,6.2687782290914,6.2687782290914,0.0,0.003813333226407561,0.003813333226407561,1.45415102956239e-05,-0.006068109230606569,-0.008417409007402272,1948.6394936712538,1944.0669286098343,0
2014-07-10,-0.00484077378404546,1957.75,1967.25,6.14158501498139,6.14158501498139,0.0,0.003900594926891564,0.003900594926891564,1.5214640783692204e-05,-0.0061986460190656,-0.008620819032009584,1955.0934296816133,1950.3635857011457,0
2014-07-11,0.0024233160255162645,1962.5,1957.75,6.392198539300977,6.392198539300977,0.0,0.003539582206417641,0.003539582206417641,1.2528642195988376e-05,-0.005639352578008287,-0.007803920456000234,1946.7406295282044,1942.5313345905545,0
2014-07-14,0.004321857496156767,1971.0,1962.5,5.994762801788519,6.0,0.0,0.003599349479339014,0.003599349479339014,1.2955316674418032e-05,-0.005710728082484319,-0.007966471758972185,1951.3246362412328,1946.9279088416224,0
2014-07-15,-0.0015232295405214202,1968.0,1971.0,6.167893921960017,6.167893921960017,0.0,0.003636907273976617,0.003636907273976617,1.3227094519504027e-05,-0.005781254174666221,-0.00803592880669525,1959.6380229063197,1955.224653993213,0
2014-07-16,0.0034240094323294556,1974.75,1968.0,6.02002877882184,6.02002877882184,0.0,0.003641803135498066,0.003641803135498066,1.3262730077723546e-05,-0.00577944518758996,-0.008058773369082336,1956.6588561983497,1952.204067417333,0
2014-07-17,-0.0108191725494029,1953.5,1974.75,6.002411251628647,6.002411251628647,0.0,0.004137311455582676,0.004137311455582676,1.711734608049564e-05,-0.006564445520390067,-0.009156920016332722,1961.8293161692393,1956.749910661153,1
2014-07-18,0.009172038822556239,1971.5,1953.5,6.170000439280652,6.170000439280652,0.0,0.004585062350094758,0.004585062350094758,2.1022796754256463e-05,-0.007288613489108582,-0.010130713032863338,1939.313456468937,1933.8095595953296,0
