DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,yz_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2009-11-11,0.003884387381542176,1096.25,1092.0,22.357311729195608,10.0,0.0,0.011756992540452413,0.011756992540452413,0.0001382268735962537,-0.01905943121154313,-0.025326200606004618,1071.3841880166833,1064.691064413157,0
2009-11-12,-0.008243692208645292,1087.25,1096.25,16.88967069765547,10.0,0.0,0.011849736683536977,0.011849736683536977,0.0001404162594691619,-0.01920978008769592,-0.025525984416763188,1075.3922563124227,1068.6212650801156,0
2009-11-13,0.003901324512250781,1091.5,1087.25,12.361914303511629,10.0,0.0,0.011757070804915492,0.011757070804915492,0.0001382287139117962,-0.01905955808719991,-0.025326369198566488,1066.7237276817389,1060.0596745631317,0
2009-11-16,0.013423020332140823,1106.25,1091.5,10.432588323103417,10.0,0.0,0.011740861450421147,0.011740861450421147,0.00013784782759798534,-0.01903328086741726,-0.025291451989747554,1070.921632094079,1064.2405487484666,0
2009-11-17,0.0011293055971517418,1107.5,1106.25,8.993227902387964,8.993227902387964,0.0,0.011589700728042378,0.011589700728042378,0.00013432116296558603,-0.018736122573029878,-0.025085472809072754,1085.7161276627055,1078.8443743811968,0
2009-11-18,0.0009025271370752819,1108.5,1107.5,9.157785716712082,9.157785716712082,0.0,0.011184965286296311,0.011184965286296311,0.00012510344845565352,-0.018091174296261267,-0.02418889277317119,1087.6441736239094,1081.0322050986879,0
2009-11-19,-0.012938552985361618,1094.25,1108.5,8.937234694564108,8.937234694564108,0.0,0.011242282041268654,0.011242282041268654,0.0001263889054954317,-0.018171161032571593,-0.02434069051921271,1088.539172934457,1081.8440724559227,0
2009-11-20,-0.003891500847815088,1090.0,1094.25,8.12528521270894,8.12528521270894,0.0,0.010999376418635035,0.010999376418635035,0.00012098628159882448,-0.01772359903145465,-0.023927087598338254,1075.0268070478562,1068.3785331075273,0
2009-11-23,0.012535776694980072,1103.75,1090.0,8.602981082233551,8.602981082233551,0.0,0.01070937169381774,0.01070937169381774,0.00011469064207634465,-0.01728963062870662,-0.023229547509918128,1071.3162853042907,1064.9716176699817,0
2009-11-24,-0.000679732664666588,1103.0,1103.75,8.140543821142042,8.140543821142042,0.0,0.01071471913219132,0.01071471913219132,0.0001148052060817467,-0.017266081228786555,-0.02330562496385014,1084.8561436531306,1078.323853409614,0
2009-11-25,0.005424968096864546,1109.0,1103.0,8.195786943842347,8.195786943842347,0.0,0.010454349729496925,0.010454349729496925,0.00010929342826663242,-0.016850550616551,-0.022731431129613004,1084.5695602930075,1078.2100543765146,0
2009-11-27,-0.017739832965692592,1089.5,1109.0,8.472096015689633,8.472096015689633,0.0,0.011916741355224551,0.011916741355224551,0.00014200872452731908,-0.019229326517376112,-0.025867988806267086,1087.8784047530773,1080.6802668521048,0
