DATE,ES1_LN_RET,ES1_CLOSE,sma_var_20,sma_vol_20,sma_vol_20_predict,ewma_var,ewma_vol,gk_var_daily,gk_vol_daily,gk_var_20,gk_vol_20,rs_var_daily,rs_vol_daily,rs_var_20,rs_vol_20,yz_vo_20,yz_vc_20,yz_vrs_20,yz_var_20,yz_vol_20,garch_var,garch_vol,shape
2005-07-13,0.0020379057389199318,1228.0,3.574094350439857e-05,0.005978372981371986,0.006092123278063659,3.630957222608318e-05,0.006025742462641694,9.705830186402334e-06,0.0031154181398974894,4.469899091721199e-05,0.006685730395193332,1.1411142260320797e-05,0.003378038226592588,5.477746302128801e-05,0.007401179839815272,1.828774386412193e-08,3.602797361741946e-05,5.477746302128801e-05,5.2188740400343895e-05,0.007224177489537746,4.259013381274053e-05,0.0065261116917151,99.99940473576034
2005-07-14,0.003049092716985058,1231.75,3.597650905867801e-05,0.005998042102109489,0.005978372981371989,3.468881587632447e-05,0.005889721205313922,3.221713657922771e-05,0.00567601414543936,4.438558222291145e-05,0.006662250537386856,3.9200126968838246e-05,0.006261000476668105,5.458555332875469e-05,0.007388203660481666,1.8235079797287115e-08,3.6290926054783665e-05,5.458555332875469e-05,5.206002404802996e-05,0.007215263269488506,4.233063094875255e-05,0.0065061994242993,95.03924441258948
2005-07-15,-0.00040600893777398284,1231.25,3.57104369927787e-05,0.005975821030852472,0.005998042102109491,3.261737751919814e-05,0.005711162536576782,1.6194151796117296e-05,0.004024195794952986,4.445088856743516e-05,0.006667149958373155,1.8274105903573246e-05,0.004274822324211059,5.481250196067017e-05,0.007403546579894677,2.4799041069983724e-08,3.6000758483666216e-05,5.481250196067017e-05,5.222163456046926e-05,0.007226453802555529,3.980343034419457e-05,0.0063089959854318,99.99999910680506
2005-07-18,-0.003865328787754585,1226.5,3.603831373148167e-05,0.006003191961905072,0.005975821030852475,3.155678086629291e-05,0.005617542244282006,1.4563111696497069e-05,0.0038161645269166617,4.379375010847122e-05,0.0066176846486117194,1.4111709690294236e-05,0.0037565555619868364,5.391770882259803e-05,0.007342867888134583,3.929750396247522e-08,3.6132646326818514e-05,5.391770882259803e-05,5.148409406391014e-05,0.0071752417425415115,4.1151312934020154e-05,0.0064149289110652,99.70877333031858
2005-07-19,0.005488376415303087,1233.25,3.730444153513865e-05,0.006107736203794222,0.006003191961905074,3.1470710554878643e-05,0.0056098761621695935,6.9466201346466225e-06,0.0026356441593368826,4.270686000419083e-05,0.006535048584684801,3.7063578607158883e-06,0.0019251903440220888,5.265986738274527e-05,0.007256711885058223,3.929750396247522e-08,3.735043869524498e-05,5.265986738274527e-05,5.057047549107167e-05,0.007111292111218022,4.1521057151700335e-05,0.0064436835080333,99.99735046858004
2005-07-20,0.0026318468476240753,1236.5,3.751109921763445e-05,0.006124630537235242,0.0061077362037942244,2.999806499134685e-05,0.005477048930888499,6.345514751890236e-05,0.007965873933153999,4.523579231435476e-05,0.006725755891671565,6.432548599505822e-05,0.00802031707571828,5.5150500679543505e-05,0.007426338308988051,9.968001646366208e-08,3.784616886783328e-05,5.5150500679543505e-05,5.284411131366433e-05,0.007269395526016199,4.13385275423235e-05,0.0064295044554245,99.986417110178
2005-07-21,-0.0052706385950083146,1230.0,3.9163067026357715e-05,0.0062580401905355095,0.006124630537235244,2.986495896381751e-05,0.0054648841674657216,0.0001007980923140521,0.010039825312925126,4.891627774104997e-05,0.0069940172820096725,0.00010292662796681539,0.010145276140490971,5.8920075545328326e-05,0.007675941345875978,2.1488586968897412e-07,4.048595910725112e-05,5.8920075545328326e-05,5.6571801875844274e-05,0.007521422862453903,4.099284676182769e-05,0.0064025656390097,95.1352040424493
2005-07-22,0.0056749240260245415,1237.0,2.9251061054747258e-05,0.005408425006852481,0.006258040190535512,3.0005347188057497e-05,0.005477713682555661,2.2771914788259706e-05,0.004771992748135699,4.79911381221846e-05,0.006927563649811137,1.8617001224379005e-05,0.004314742312627604,5.892108390739726e-05,0.007676007028878834,2.2385959328846726e-07,3.0389890834585837e-05,5.892108390739726e-05,5.5177842612817414e-05,0.007428178956703817,4.080321659930622e-05,0.0063877395531836,99.99897283213504
2005-07-25,-0.002428167927154057,1234.0,2.6531309855054084e-05,0.005150855254717811,0.005408425006852484,2.8558786325721624e-05,0.005344042133602768,3.950066999680524e-05,0.006284955846846121,4.7943983148431405e-05,0.006924159382078911,3.965048575646504e-05,0.0062968631679960335,5.914892046651259e-05,0.007690833535223122,2.2351975193052755e-07,2.7538721343723702e-05,5.914892046651259e-05,5.497722096891199e-05,0.007414662566085661,4.0779707074577495e-05,0.0063858990811457,99.83068008312594
2005-07-26,0.0008100445967444969,1235.0,2.649328292791502e-05,0.005147162609430075,0.005150855254717814,2.6884629481101225e-05,0.005185039004781085,1.155767004647798e-05,0.003399657342509386,4.7732977345630434e-05,0.006908905654706137,1.1483076044271457e-05,0.003388668771696558,5.8936419577133155e-05,0.007677005899250903,2.23794767676735e-07,2.7520738518182295e-05,5.8936419577133155e-05,5.47920417309308e-05,0.007402164665213197,4.034230064502371e-05,0.0063515589145519,99.99630838638755
2005-07-27,0.003838776307165226,1239.75,2.413253785213892e-05,0.004912487949312336,0.005147162609430078,2.6155723924422337e-05,0.005114266704467253,1.6570334305861703e-05,0.00407066755039781,4.78176956355149e-05,0.006915034029960728,1.6214124318197627e-05,0.004026676584752943,5.945749074332355e-05,0.007710868352093917,2.2385211395699474e-07,2.5060705637569383e-05,5.945749074332355e-05,5.489866460107796e-05,0.007409363306052549,3.9850634120493466e-05,0.0063127358665236,99.85205202109935
2005-07-28,0.005830920310793353,1247.0,2.394182364556054e-05,0.004893038283680247,0.004912487949312339,2.6626358389206345e-05,0.005160073486802911,1.829066958064873e-05,0.004276759238097082,4.813534559044904e-05,0.006937964081086687,1.4152697080619128e-05,0.0037620070548337794,5.9606324422091986e-05,0.00772051322271337,2.237265204303259e-07,2.485999569297655e-05,5.9606324422091986e-05,5.499877062418211e-05,0.007416115602131759,3.439734031931604e-05,0.0058649245791669,99.99998492497193
2005-07-29,-0.008253695572218334,1236.75,2.574159942295673e-05,0.005073617981574562,0.004893038283680251,2.9116186321785356e-05,0.005395941652926332,2.227675725812323e-05,0.004719825977525361,4.672698835937629e-05,0.0068357141806380615,1.5250997624942862e-05,0.003905252568649416,5.788878310744587e-05,0.007608467855451969,2.237265204303259e-07,2.668219012251272e-05,5.788878310744587e-05,5.3773409527086953e-05,0.007333035492010587,3.487985410030427e-05,0.0059059168721126,99.99999875004065
2005-08-01,0.0006062443350272062,1237.5,2.5563801551899804e-05,0.005056065817599669,0.005073617981574564,2.739126707410339e-05,0.005233666694976227,1.195414112881526e-05,0.0034574761212212675,4.6715354203991084e-05,0.006834863144496097,1.2048261966228661e-05,0.003471060639952673,5.7900494860395355e-05,0.00760923746905006,4.3753824964384974e-07,2.698818888587105e-05,5.7900494860395355e-05,5.403985195215227e-05,0.007351180310137432,3.968695172223941e-05,0.0062997580685483,99.9928642204798
2005-08-02,0.006042314455962483,1245.0,2.481259061655393e-05,0.004981223807113462,0.0050560658175996705,2.793836488874118e-05,0.005285675443000751,2.0659621517125543e-05,0.004545285636472755,4.480999146710846e-05,0.006694026551120667,1.7853109502651758e-05,0.004225294013752387,5.6038747618980566e-05,0.007485903260060243,4.3904097714361517e-07,2.633400561195555e-05,5.6038747618980566e-05,5.2347512372159876e-05,0.007235158075132835,3.5488952024737123e-05,0.0059572604462737,99.99992686928144
2005-08-03,0.002206399450910723,1247.75,1.9349602977649616e-05,0.004398818361520469,0.0049812238071134645,2.6554154907635456e-05,0.005153072375547956,1.0354600448259081e-05,0.0032178564990159335,4.392661514229082e-05,0.006627715680556222,1.068912868453611e-05,0.0032694232954048807,5.554621660455661e-05,0.0074529334227910965,4.389379519920542e-07,2.1062180800138152e-05,5.554621660455661e-05,5.1190344584604126e-05,0.007154742803525793,3.963055746606019e-05,0.0062952805708769,99.98301189888332
2005-08-04,-0.007844755105177015,1238.0,2.3768422961651082e-05,0.004875286961979888,0.004398818361520471,2.8653316572789377e-05,0.005352879278742365,2.2866076256546915e-05,0.004781848623340864,2.659742383776249e-05,0.005157269029027136,1.6055555140259677e-05,0.0040069383749016755,2.4958144924993248e-05,0.0049958127391840105,4.373080674882412e-07,2.547139715838386e-05,2.4958144924993248e-05,2.5466817810124694e-05,0.0050464658732745525,3.959064179451658e-05,0.0062921094868507,99.99829269435428
2005-08-05,-0.006686277569092347,1229.75,2.13356834991834e-05,0.004619056559426763,0.00487528696197989,2.9616496042278863e-05,0.005442104008770768,4.373916019024331e-05,0.00661355881430288,2.6623536593810373e-05,0.0051598000536658755,3.8360961104525994e-05,0.006193622615604376,2.542251921879606e-05,0.005042074892224039,4.3966799004815306e-07,2.3224810157823274e-05,2.542251921879606e-05,2.555660820467107e-05,0.00505535440940307,3.972848772574555e-05,0.0063030538412539,99.99835838968072
2005-08-08,-0.0020350027372870727,1227.25,2.0166645401162973e-05,0.00449072882739127,0.004619056559426765,2.8087980448188085e-05,0.005299809472819573,3.3158202478649485e-05,0.00575831594119752,2.74804400370974e-05,0.005242178939820483,3.3678060900198314e-05,0.005803280184533426,2.6491595512693825e-05,0.0051469986897894025,4.3966799004815306e-07,2.2064219530895863e-05,2.6491595512693825e-05,2.6315661934889742e-05,0.005129879329466703,3.995968225674846e-05,0.0063213671192827,99.99806019734608
2005-08-09,0.00568760420081027,1234.25,2.154757127732014e-05,0.00464193615610126,0.004490728827391274,2.834363211400128e-05,0.005323873788323806,2.3787642909377788e-05,0.004877257724313714,2.7068377556551977e-05,0.005202727895686259,1.974322801799941e-05,0.004443335235833485,2.5887612200544553e-05,0.005087987047993003,4.455587679576826e-07,2.3637794866198317e-05,2.5887612200544553e-05,2.6020346603890166e-05,0.005101014272072778,3.950795261430315e-05,0.0062855351891707,99.99984465149473
2005-08-10,-0.0004051863912808429,1233.75,2.142011314080845e-05,0.004628186809195201,0.004641936156101263,2.6652864747861952e-05,0.005162641256940284,9.445931247906557e-05,0.00971901808204232,3.1306051671185134e-05,0.005595181111562443,0.00010506902431286962,0.010250318254223604,3.0570506303171995e-05,0.005529060164546231,4.442622158182124e-07,2.3538041641559417e-05,3.0570506303171995e-05,3.0036944117052686e-05,0.005480597058446524,3.962013018304173e-05,0.0062944523338446,99.99999321547676
2005-08-11,0.0038426581817230243,1238.5,2.1673455916598132e-05,0.004655475906564025,0.004628186809195203,2.5939654177084007e-05,0.0050930986812631075,2.980647949893125e-05,0.005459531069508741,3.118551881717031e-05,0.005584399593257122,2.8699647314620987e-05,0.005357205177573563,3.0045482320461132e-05,0.005481375951388587,4.442468608322672e-07,2.3803905994755586e-05,3.0045482320461132e-05,2.962187332541613e-05,0.0054425980308503525,3.5097628277237066e-05,0.0059243251326406,99.99895206553008
2005-08-12,-0.006074122744960775,1231.0,2.3584525880544755e-05,0.0048563902109019985,0.004655475906564029,2.6596972953709957e-05,0.005157225315391015,2.831281522641302e-05,0.0053209787846234665,3.17914519886851e-05,0.005638390904210624,2.8450490000935813e-05,0.0053339000741423545,3.055430152532926e-05,0.0055275945514599075,4.387814229277192e-07,2.5626577120336107e-05,3.055430152532926e-05,3.0307910764523535e-05,0.0055052620977137446,3.45519166193592e-05,0.0058780878369891,99.99962232828804
2005-08-15,0.005266368258391552,1237.5,2.4025021252709395e-05,0.004901532541227223,0.004856390210902001,2.6665232654467004e-05,0.005163838945442335,2.6443470538340053e-05,0.0051423215125408145,3.238546993077725e-05,0.005690823308694204,2.4374898879743632e-05,0.00493709417367581,3.1067460984801736e-05,0.005573819245795628,4.2313110715804957e-07,2.6383645528640485e-05,3.1067460984801736e-05,3.083933406684567e-05,0.0055533173929504225,3.517557949773014e-05,0.0059309003951955,99.99994261441516
2005-08-16,-0.01301360374505034,1221.5,3.09567801603817e-05,0.005563881752911513,0.0049015325412272255,3.5226551641190285e-05,0.005935196006973172,5.6004231113463275e-05,0.00748359747136785,3.483835047971808e-05,0.0059024020940391785,3.7358077716830805e-05,0.006112125466384898,3.275004697760748e-05,0.00572276567558095,4.2485211329494676e-07,3.308382893012379e-05,3.275004697760748e-05,3.322130958193246e-05,0.005763792985693749,3.5221506591083454e-05,0.0059347709805083,99.9995455235726
2005-08-17,0.0,1221.5,3.046715477693168e-05,0.005519706040807941,0.005563881752911516,3.311295854271887e-05,0.005754386026564334,3.0169538600125903e-05,0.005492680456764793,3.3174070033779257e-05,0.005759693571170193,3.31448875805975e-05,0.005757159679963506,3.119101705688444e-05,0.005584891857223776,3.4963240544349346e-07,3.212990487480104e-05,3.119101705688444e-05,3.16711964985686e-05,0.005627716810445298,4.2103198984272513e-05,0.0064886977880213,99.9997491039291
2005-08-18,-0.0004094165870904831,1221.0,2.932413645897539e-05,0.005415176493797353,0.005519706040807944,3.113623834666283e-05,0.005579985514915144,2.1408589597163364e-05,0.004626941711018561,2.9204594897934818e-05,0.005404127579724115,2.1733727411808346e-05,0.00466194459553182,2.7131372029134087e-05,0.005208778362450651,2.502736076509959e-07,3.02134681775882e-05,2.7131372029134087e-05,2.7810193659148698e-05,0.005273537110815538,4.0042225252140495e-05,0.006327892639113,99.99999831459697
2005-08-19,0.002249719734015443,1223.75,2.781185714618766e-05,0.005273694828693414,0.005415176493797356,2.9571738378760168e-05,0.005437990288586415,1.5225780860093861e-05,0.003902022662683273,2.8827288201526524e-05,0.005369104972109087,1.7052726417059387e-05,0.004129494692702654,2.7053158288768106e-05,0.005201265066189966,2.3460429217463083e-07,2.8374166370652264e-05,2.7053158288768106e-05,2.7471441276788014e-05,0.005241320566115758,3.931543720130359e-05,0.0062702023253882,99.45683865522396
