DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2023-08-28,0.0063230605,0.007270012,0.004428064,24.66317,-0.011785522187703618,-0.017971401350541497,0,0
2023-08-29,0.014415268,0.0067026955,0.008276635,25.764732,-0.010865836541674013,-0.01656899935274334,0,0
2023-08-30,0.0038755448,0.0065632267,0.0049662837,27.731852,-0.010639741794336315,-0.016224234022625475,0,0
2023-08-31,-0.0018251713,0.006171747,0.004186984,26.859901,-0.010005108869230369,-0.01525650066081935,0,0
2023-09-01,0.001217151,0.0058093024,0.006291523,27.032978,-0.00941754458860615,-0.014360540911377184,0,0
2023-09-05,-0.0042109992,0.005718707,0.004294461,28.683287,-0.009270678838239484,-0.014136589583429952,0,0
2023-09-06,-0.0069088754,0.005550772,0.008050237,27.780926,-0.00899843708675383,-0.013721456023592636,0,0
2023-09-07,-0.0034163175,0.0057879025,0.005661664,31.392834,-0.009382852257177913,-0.014307639580239447,0,0
2023-09-08,0.0012334606,0.0058249896,0.005447702,26.419329,-0.009442974941075781,-0.014399318919125903,0,0
2023-09-11,0.0063673137,0.005805152,0.003934413,27.33096,-0.009410816276572434,-0.014350281103280113,0,0
2023-09-12,0.005219914,0.0056164637,0.003856541,25.187275,-0.00910493043293926,-0.01388384464201612,0,0
2023-09-13,0.00083044986,0.0054537235,0.005488693,25.268684,-0.008841110043404486,-0.01348155257304591,0,0
2023-09-14,0.008266787,0.005530437,0.00484546,78.595634,-0.008965471564961943,-0.013671187854442683,0,0
2023-09-15,-0.012592677,0.0055401614,0.00786216,99.997925,-0.00898123566583572,-0.013695226075169861,1,0
2023-09-18,0.00077782106,0.005862745,0.004311664,94.304214,-0.009504180467966533,-0.01449264945392161,0,0
2023-09-19,-0.002557973,0.005851279,0.0072193914,97.943306,-0.009485593210575849,-0.0144643062836103,0,0
2023-09-20,-0.00962299,0.0060483925,0.008172107,98.74062,-0.00980513654860561,-0.01495156866241403,0,0
2023-09-21,-0.01700914,0.0063306685,0.007805951,96.81743,-0.01026273857025946,-0.01564935272823512,1,1
2023-09-22,-0.0025191815,0.006635309,0.006613209,78.41725,-0.010756595998339846,-0.016402421612975657,0,0
2023-09-25,0.0040619066,0.00678414,0.007072076,72.24258,-0.010997868271430468,-0.016770330712412334,0,0
2023-09-26,-0.01472391,0.0068867845,0.0079178205,52.066345,-0.011164265707332038,-0.01702406534178736,1,0
2023-09-27,-0.0002897459,0.007148159,0.0097207455,55.184525,-0.011587984786825128,-0.01767018229071621,0,0
2023-09-28,0.0055485056,0.007505597,0.008707397,60.62813,-0.01216743238696412,-0.018553765149231443,0,0
2023-09-29,-0.0027704046,0.007563271,0.009524456,43.48415,-0.012260928241263042,-0.018696334268822154,0,0
2023-10-02,-0.0002890257,0.007686963,0.009144729,30.643713,-0.01246144662534563,-0.019002098943574543,0,0
2023-10-03,-0.013855153,0.0077071753,0.010729969,25.513985,-0.012494213808787302,-0.01905206467232023,1,0
2023-10-04,0.0077080675,0.008053589,0.010142296,21.697844,-0.013055789013589366,-0.019908394432959955,0,0
2023-10-05,-0.0016300872,0.008172111,0.0072685746,20.924652,-0.013247927391377076,-0.02020138067888698,0,0
2023-10-06,0.0117583675,0.007865262,0.017461648,21.9356,-0.012750490589070023,-0.01944285371008477,0,0
2023-10-09,0.0062570167,0.008828514,0.009762823,23.347506,-0.01431203289611834,-0.021824004335306565,0,0
2023-10-10,0.0051939273,0.008666662,0.007854039,21.138052,-0.014049650670620879,-0.021423905281012394,0,0
2023-10-11,0.004147144,0.008155454,0.006355906,21.483963,-0.01322092467998637,-0.020160205026571672,0,0
2023-10-12,-0.0066551254,0.0075755403,0.01086492,21.799814,-0.012280818623814294,-0.01872666453693852,0,0
2023-10-13,-0.0053217486,0.0077002626,0.010302055,24.126986,-0.012483007270003598,-0.01903497614598896,0,0
2023-10-16,0.009990663,0.008036206,0.00730856,20.552465,-0.013027608931992056,-0.019865423442925707,0,0
2023-10-17,0.0001704013,0.0077937697,0.009230476,18.517403,-0.012634592629112429,-0.019266124268577284,0,0
2023-10-18,-0.0136095425,0.007854128,0.007763505,16.29775,-0.012732440955207373,-0.01941533034631609,1,0
2023-10-19,-0.009080193,0.007823906,0.010295622,16.342613,-0.01268344716273908,-0.019340621131560085,0,0
2023-10-20,-0.012746475,0.008221957,0.007433159,17.236137,-0.013328733811227062,-0.02032460004750686,0,0
2023-10-23,-0.0015900595,0.00821512,0.011036733,18.188524,-0.013317650495418387,-0.02030769942032037,0,0
2023-10-24,0.0069306046,0.008568681,0.0074321274,15.711227,-0.013890812879837972,-0.02118169813547147,0,0
2023-10-25,-0.014503261,0.00827787,0.007659958,15.306286,-0.013419374437275852,-0.02046281531225658,1,0
2023-10-26,-0.01272989,0.008151201,0.0072934255,14.615231,-0.013214029257342682,-0.020149690396346752,0,0
