DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2009-09-22,0.0063447515,0.009216132,0.004899795,8.583383,-0.014877803005954557,-0.023004635580123438,0,0
2009-09-23,-0.00776018,0.008654162,0.012721377,8.492953,-0.013965824410752559,-0.02161747097596288,0,0
2009-09-24,-0.014026143,0.009246246,0.012954715,8.6919365,-0.014932335744893457,-0.023060250875659345,0,0
2009-09-25,-0.0031171348,0.009935733,0.008804263,9.800735,-0.016099183088944688,-0.024590729032570827,0,0
2009-09-28,0.017143277,0.009980071,0.013852012,9.9600115,-0.016177306920788198,-0.024676533343180467,0,0
2009-09-29,-0.0040212944,0.010487757,0.007911806,11.441966,-0.017001853714115098,-0.025925634174983652,0,0
2009-09-30,-0.0016605388,0.010093275,0.014578189,11.385002,-0.016362355169481507,-0.024950481370919677,0,0
2009-10-01,-0.024514565,0.010715706,0.0147417085,10.078184,-0.01737138591233615,-0.026489123118486495,1,0
2009-10-02,-0.005611824,0.011421348,0.0104452055,10.822964,-0.018515312053127175,-0.028233462950367737,0,0
2009-10-05,0.0143328095,0.011485614,0.00954583,9.857403,-0.018613115093528174,-0.028416752953101837,0,0
2009-10-06,0.011510919,0.011104733,0.012540422,10.786386,-0.018002042786514995,-0.02745079351542241,0,0
2009-10-07,0.004757383,0.011169782,0.005593652,9.706398,-0.018094426977706732,-0.027661240345625105,0,0
2009-10-08,0.009682447,0.010126186,0.007139051,8.591684,-0.016347427791014266,-0.025274590634853628,0,0
2009-10-09,0.00398734,0.009488173,0.006044229,8.683762,-0.015322590013667616,-0.023665115539200105,0,0
2009-10-12,0.0032717953,0.008879625,0.006051694,7.551943,-0.014267447375694605,-0.022367919702036297,0,0
2009-10-13,-0.0025697947,0.00843104,0.0073285154,7.4621325,-0.013539798189953232,-0.02125701331250154,0,0
2009-10-14,0.017621601,0.00845287,0.0070085456,8.700929,-0.013651502703652922,-0.021080099445890475,0,0
2009-10-15,0.0018369695,0.008469014,0.00819501,9.440495,-0.013709566744168292,-0.021009012623974546,0,0
2009-10-16,-0.007137132,0.008695942,0.01072149,13.175056,-0.014097118523781975,-0.021496287635126215,0,0
2009-10-19,0.008283527,0.0092536695,0.011837746,11.51508,-0.015001257819126552,-0.022874983453151667,0,0
2009-10-20,-0.0013758314,0.009791118,0.011022516,12.54793,-0.015872523587914023,-0.024203551382895525,0,0
2009-10-21,-0.010611403,0.010046125,0.015718246,10.728988,-0.016285919789273094,-0.024833927274017644,0,0
2009-10-22,0.01175806,0.010836364,0.011840897,10.351777,-0.017566986349326356,-0.026787388558193518,0,0
2009-10-23,-0.012686135,0.010735513,0.013430129,9.503641,-0.01738158822779536,-0.02662042175256414,0,0
2009-10-26,-0.009797139,0.010872013,0.016963031,10.180722,-0.017624777924614452,-0.026875513257094513,0,0
2009-10-27,-0.005641764,0.01158877,0.0077838525,9.164389,-0.01874468830985954,-0.02880229853001724,0,0
2009-10-28,-0.02096313,0.010706646,0.010282292,8.50652,-0.017278959905980572,-0.0267415104733044,1,0
2009-10-29,0.021905638,0.010536564,0.011952088,40.444294,-0.017080976367970693,-0.02604628601761838,0,0
2009-10-30,-0.027215812,0.010628694,0.014966567,62.173767,-0.01723032936564837,-0.026274030076933158,1,1
2009-11-02,0.005791522,0.011718516,0.015322178,43.956028,-0.018997056493963722,-0.028968061091780482,0,0
2009-11-03,0.0026432793,0.012944326,0.011859661,51.052742,-0.020984234588561898,-0.03199825139851874,0,0
2009-11-04,0.0050269407,0.013138091,0.011542647,51.53448,-0.021298350207739576,-0.03247723720608912,0,0
2009-11-05,0.015401323,0.012902081,0.013717593,34.849453,-0.020915751310207686,-0.03189382323135712,0,0
2009-11-06,0.0028175646,0.012699144,0.010513584,25.704044,-0.020586766222714655,-0.03139216340232987,0,0
2009-11-09,0.023634093,0.011914174,0.009432951,25.850824,-0.01931424087161538,-0.029451726360244106,0,0
2009-11-10,0.00022896394,0.010936521,0.0061577344,23.575296,-0.017729352030764173,-0.027034975281989053,0,0
2009-11-11,0.0038843874,0.010103464,0.007298493,22.357311,-0.016378872112093126,-0.02497566757820262,0,0
2009-11-12,-0.008243692,0.009667712,0.010897639,16.889671,-0.015672468555977256,-0.023898493260406724,0,0
2009-11-13,0.0039013245,0.010025835,0.008292369,12.361915,-0.016253026006884476,-0.024783768498205405,0,0
2009-11-16,0.01342302,0.009982515,0.011005655,10.432589,-0.016182800727020278,-0.02467668400340802,0,0
2009-11-17,0.0011293056,0.010268151,0.005718969,8.993228,-0.016599681605548547,-0.02555123165608152,0,0
2009-11-18,0.0009025271,0.009736206,0.0063702096,9.157785,-0.01574787339830528,-0.02419912696324115,0,0
2009-11-19,-0.012938553,0.009250922,0.012439458,8.937235,-0.014952479298614672,-0.023029364505934652,0,0
2009-11-20,-0.0038915009,0.0097172605,0.0071098977,8.125285,-0.01565768955669212,-0.024347881740090137,0,0
2009-11-23,0.012535777,0.009397126,0.012089968,8.602981,-0.01517109009950613,-0.02345279923686385,0,0
2009-11-24,-0.00067973265,0.009642935,0.007701813,8.140544,-0.015538969588931702,-0.02415844252906751,0,0
2009-11-25,0.005424968,0.009263873,0.0047566458,8.195786,-0.014931713804844657,-0.023197712554827016,0,0
2009-11-27,-0.017739832,0.0085396,0.026591081,8.472096,-0.01377983775164742,-0.021334892632641603,1,0
2009-11-30,0.0048071514,0.011212392,0.008550426,8.02939,-0.01805905600575883,-0.02811786826063719,0,0
2009-12-01,0.012481723,0.010926704,0.008801098,8.174605,-0.01761029313944057,-0.027366601141027708,0,0
2009-12-02,-0.00045116176,0.010389437,0.0071661198,36.094475,-0.016842467327895422,-0.02568259049215433,0,0
2009-12-03,-0.0090662455,0.009595616,0.011175596,30.868822,-0.015555592408156255,-0.023720272208565006,0,0
2009-12-04,0.0090662455,0.009598395,0.014026537,27.289509,-0.01556009764268159,-0.023727142110173405,0,0
2009-12-07,-0.0038431154,0.010015949,0.007299953,23.904274,-0.016237000268187012,-0.024759331313540685,0,0
2009-12-08,-0.012535777,0.009461255,0.009596766,19.058807,-0.015337778075941838,-0.02338813344358015,0,0
2009-12-09,0.005033184,0.009721508,0.0074713556,17.94818,-0.015759678350563796,-0.024031476949652856,0,0
2009-12-10,0.005915831,0.009652238,0.007907573,16.766413,-0.015647383396636298,-0.02386024162765947,0,0
2009-12-11,0.0054298774,0.00959812,0.005041456,17.58675,-0.01555965201438834,-0.02372646258449914,0,0
2009-12-14,0.0049516195,0.009127424,0.007906821,15.409647,-0.014796599649478812,-0.022562906139322998,0,0
2009-12-15,-0.00856826,0.009064311,0.006447199,15.309196,-0.014694285756528576,-0.02240689064805665,0,0
2009-12-16,0.0015838899,0.0088162925,0.0056350324,15.552604,-0.014292219316928234,-0.02179379118241058,0,0
2009-12-17,-0.010454641,0.008432156,0.008007358,15.787416,-0.013669490912800158,-0.020844210679762654,0,0
2009-12-18,0.0031934334,0.008458808,0.00898023,16.961367,-0.013712696601414056,-0.020910093782635857,0,0
2009-12-21,0.009519564,0.008629785,0.009289144,16.517115,-0.013989869803879765,-0.02133274716920563,0,0
2009-12-22,0.004726013,0.008741014,0.004345889,17.324745,-0.014170184684015654,-0.02160770410609705,0,0
2009-12-23,0.0017945272,0.00816045,0.005459441,17.28542,-0.013229022792626046,-0.020172553603928844,0,0
2009-12-24,0.005810072,0.0077843983,0.0031518522,16.232277,-0.012619400755478849,-0.019242958620590927,0,0
2009-12-28,0.00089086866,0.0072283233,0.005338283,17.185242,-0.011717939449858682,-0.017868346391513294,0,0
2009-12-29,-0.0011137099,0.0070428294,0.0049999934,17.709078,-0.011417233191141579,-0.017409808129232207,0,0
2009-12-30,0.00022284122,0.006930863,0.005995503,18.399693,-0.011235722372953536,-0.017133027541052084,0,0
2009-12-31,-0.010077344,0.0070128483,0.0076603806,16.007517,-0.011368630167422861,-0.017335694786421628,0,0
2010-01-04,0.016075363,0.007323,0.0062526064,17.425112,-0.01187142126119277,-0.018102386359158583,0,0
2010-01-05,0.0030959777,0.007394212,0.0045666043,15.500161,-0.011986864308934338,-0.018278422118206922,0,0
2010-01-06,0.0006621786,0.0072579696,0.0051269643,16.525757,-0.01176599978609149,-0.017941632205898582,0,0
2010-01-07,0.00396389,0.0071002482,0.0069078864,17.285032,-0.011510315488880476,-0.01755174662840551,0,0
2010-01-08,0.0035103152,0.0071241297,0.0062746117,14.324685,-0.011549029446856714,-0.017610780421357414,0,0
2010-01-11,0.0008756568,0.00704965,0.0063286605,15.347606,-0.011428289499174906,-0.0174266675730445,0,0
2010-01-12,-0.0074676387,0.0071884105,0.00863242,12.958255,-0.01165323641606029,-0.01776968260975895,0,0
2010-01-13,0.0065919817,0.0075935274,0.009126323,12.46925,-0.012309977737267991,-0.018771128424287443,0,0
2010-01-14,0.0032797668,0.007980055,0.0050165686,14.157499,-0.01293658344514455,-0.019726621315093666,0,0
2010-01-15,-0.01141615,0.0077273487,0.009392542,11.459966,-0.01252691684876252,-0.019101932590552196,0,0
2010-01-19,0.011852641,0.0079907505,0.010404697,13.48261,-0.01295392159292536,-0.01975305975434832,0,0
2010-01-20,-0.010308239,0.008272594,0.01179014,15.062371,-0.013410821412420146,-0.02044977305244026,0,0
2010-01-21,-0.020490695,0.008696989,0.012774387,20.507414,-0.014098814949671058,-0.021498874465818024,1,0
2010-01-22,-0.018165804,0.009299115,0.015710877,16.245106,-0.015074929966319612,-0.022987323976081067,1,0
