DATE,ret_true,sigma_lstm_wf,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2023-04-17,0.0031173215,0.008657737,0.005506101,0.009427408,23.544262,-0.014035182098970854,-0.021401842575266276,0,0
2023-04-18,0.00077781436,0.008248466,0.005689978,0.009180999,22.66037,-0.013371708245764538,-0.020390130517738494,0,0
2023-04-19,-0.0003589161,0.008058327,0.006264602,0.008857932,23.404736,-0.013063471037690079,-0.019920108528958393,0,0
2023-04-20,-0.006241768,0.007951479,0.005466569,0.00856511,21.429255,-0.012890258358477888,-0.019655981532500595,0,0
2023-04-21,0.0010229565,0.0081275655,0.0043664705,0.008359117,22.90097,-0.013175714508045817,-0.020091265345144712,0,0
2023-04-24,0.0006613558,0.007839937,0.0050444882,0.00802862,21.357063,-0.012709435394568255,-0.01938024983338208,0,0
2023-04-25,-0.016055599,0.0076801344,0.0062396126,0.0077610747,18.279917,-0.012450376813424629,-0.018985218908075148,1,0
2023-04-26,-0.00422316,0.008522646,0.0063490234,0.00861409,20.116915,-0.013816184488598976,-0.02106789946369937,0,0
2023-04-27,0.018895425,0.008235937,0.010497514,0.008499821,17.483015,-0.013351396710716444,-0.020359158046380735,0,0
2023-04-28,0.008331134,0.007602289,0.0089765685,0.009240494,19.019382,-0.012324180451129428,-0.018792785731193803,0,0
2023-05-01,-0.00065677526,0.006936875,0.004637775,0.009243647,17.225372,-0.011245468803882457,-0.017147889591215777,0,0
2023-05-02,-0.011775444,0.00664949,0.013193089,0.009116349,16.20075,-0.010779584679119368,-0.01643747638630079,1,0
2023-05-03,-0.0070958845,0.0071940213,0.011696543,0.009195836,17.857357,-0.011662332128401905,-0.01778355239800056,0,0
2023-05-04,-0.0077597923,0.0076054074,0.009484811,0.009070156,19.02228,-0.012329235969077491,-0.018800494744051485,0,0
2023-05-05,0.018113794,0.008322183,0.009938035,0.00907774,17.28726,-0.013491211743731168,-0.020572357939701406,0,0
2023-05-08,0.000602192,0.007404049,0.003996256,0.0098423315,17.570324,-0.012002810712291718,-0.018302738326709936,0,0
2023-05-09,-0.0045253043,0.007066512,0.0028242571,0.009412171,17.724989,-0.011455624743799592,-0.01746835029565462,0,0
2023-05-10,0.0043446845,0.007196316,0.010014148,0.0093159,16.520708,-0.011666052449456173,-0.01778922540779633,0,0
2023-05-11,-0.001988971,0.0079233125,0.007903738,0.009138273,17.140863,-0.012844596650293229,-0.019586353316536267,0,0
2023-05-12,-0.0013885957,0.007878382,0.008960893,0.008967956,15.835601,-0.012771759212157034,-0.01947528561726567,0,0
2023-05-15,0.002895755,0.0078518335,0.0050160554,0.008744971,16.249138,-0.012728720634153104,-0.01940965733652032,0,0
2023-05-16,-0.0065272804,0.0075462004,0.0038217744,0.008603523,14.505879,-0.012233254555453519,-0.018654135467054116,0,0
2023-05-17,0.01169463,0.007765635,0.0069166943,0.008480628,15.295947,-0.012588983248492506,-0.019196575845400462,0,0
2023-05-18,0.009661911,0.007449775,0.006938716,0.008655946,14.863929,-0.012076938615693786,-0.018415773819078926,0,0
2023-05-19,-0.0017227556,0.0069602705,0.005791976,0.008676536,18.22853,-0.011283395316408687,-0.01720572263141372,0,0
2023-05-22,5.94548e-05,0.007105653,0.005434817,0.008475114,18.197021,-0.011519076980002154,-0.017565106772391422,0,0
2023-05-23,-0.011059745,0.007114855,0.009286492,0.008252949,18.538534,-0.01153399455591735,-0.01758785415173358,0,0
2023-05-24,-0.007906133,0.0072775064,0.007522119,0.008396449,18.217148,-0.011797671466645582,-0.017989927434028365,0,0
2023-05-25,0.008146562,0.0077608377,0.0074795033,0.008348121,18.99847,-0.012581206697178073,-0.019184717607592335,0,0
2023-05-26,0.012779345,0.0075043854,0.009590959,0.008312892,19.714563,-0.01216546757130751,-0.01855076905875854,0,0
2023-05-30,0.00041527007,0.0069908053,0.0062640505,0.008538837,19.171967,-0.011332895504664766,-0.017281204034435938,0,0
2023-05-31,-0.005829533,0.006566474,0.006579066,0.0083936835,16.8119,-0.01064500662254333,-0.01623226220663319,0,0
2023-06-01,0.008909009,0.006422922,0.008578713,0.008274015,17.49702,-0.010412291594273308,-0.01587740180191505,0,0
2023-06-02,0.014091356,0.0058873617,0.007916322,0.008268809,18.51141,-0.009544086988023006,-0.014553501750240441,0,0
2023-06-05,-0.0016337966,0.0054918784,0.0053025344,0.008608137,17.977509,-0.008902963756903604,-0.013575871508822368,0,0
2023-06-06,0.002041829,0.005247038,0.0040852996,0.00841087,16.458775,-0.008506049050451003,-0.01297062777180456,0,0
2023-06-07,-0.0036198078,0.004798874,0.005240661,0.008224384,16.992723,-0.007779523857707457,-0.01186277055325073,0,0
2023-06-08,0.005599315,0.00474558,0.005470915,0.00806865,16.987448,-0.0076931285163462735,-0.011731028800132754,0,0
2023-06-09,0.001511101,0.0046203206,0.006741465,0.00796184,17.005098,-0.007490068869401979,-0.011421389027264427,0,0
2023-06-12,0.0087887235,0.004708358,0.0042805243,0.00784009,14.791518,-0.0076327872382666775,-0.011639016133311383,0,0
