DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2010-02-26,0.0011334014,0.008117728,0.007330541,0.009856689,10.765866,-0.013159766416702478,-0.02006694656268081,0,0
2010-03-01,0.009918927,0.0078084217,0.005096775,0.009566549,10.493923,-0.01265834596753151,-0.019302345046184402,0,0
2010-03-02,0.0026881737,0.00755789,0.0060616853,0.009678475,9.780617,-0.012245671303075452,-0.01870794741542662,0,0
2010-03-03,0.0008944544,0.0074341404,0.006288972,0.009497833,9.146484,-0.01202396833423286,-0.018478856998963938,0,0
2010-03-04,0.0033470967,0.0073303054,0.005579355,0.009303178,8.326534,-0.01182162055413303,-0.01833556084127665,0,0
2010-03-05,0.012617766,0.0073272684,0.007266644,0.009174662,7.574013,-0.011774613452413442,-0.01845348373764223,0,0
2010-03-08,0.00043985047,0.0068254513,0.0033935418,0.009496668,7.2275705,-0.010945722764475616,-0.017250829854623596,0,0
2010-03-09,0.003073548,0.0066548795,0.008354789,0.00923941,7.4338503,-0.010685627590233107,-0.016783627648417437,0,0
2010-03-10,0.004592682,0.008127392,0.0055172755,0.009067336,7.102047,-0.0130228575363061,-0.02056930351675692,0,0
2010-03-11,0.004137186,0.008450364,0.007231193,0.0088800555,7.7891593,-0.013594757864396553,-0.021237975659377083,0,0
2010-03-12,0.00065167807,0.008568009,0.007813833,0.00868723,7.9583273,-0.013795374772237658,-0.02150011912719526,0,0
2010-03-15,-0.0008689985,0.008476111,0.0060016834,0.008494797,7.9617066,-0.013647626807289443,-0.021268866175402124,0,0
2010-03-16,0.0039045603,0.0084668035,0.0049183844,0.008240173,7.9165998,-0.013629725327301482,-0.02125421215648732,0,0
2010-03-17,0.0053978325,0.008133998,0.006156975,0.008001533,8.141942,-0.013107495794739778,-0.02037785691975253,0,0
2010-03-18,0.00021530844,0.007667273,0.0047161235,0.0079614315,7.747076,-0.012332304821928056,-0.01927751359290602,0,0
2010-03-19,-0.0043150014,0.007450131,0.008601392,0.007728915,7.2725034,-0.011950892178604414,-0.018820689488691974,0,0
2010-03-22,0.0049606487,0.0076483362,0.008092097,0.0075696907,7.0775104,-0.01225320367407133,-0.01936210744537252,0,0
2010-03-23,0.0064336485,0.0075383526,0.005627221,0.007407967,6.78807,-0.01205146977561713,-0.01914684906668446,0,0
2010-03-24,-0.004284497,0.007291262,0.0048387856,0.0069284267,11.172837,-0.011819970605160738,-0.018023930744331007,0,0
2010-03-25,-0.0015039212,0.007485101,0.009802049,0.0067786914,10.328445,-0.012134206071341523,-0.018503099303124392,0,0
2010-03-26,0.00064481463,0.007638703,0.0080275,0.006330821,10.493445,-0.012383212696097597,-0.018882802291347017,0,0
2010-03-29,0.004502098,0.0075532487,0.00366526,0.005963425,9.134941,-0.012216180609337195,-0.018776447329360246,0,0
2010-03-30,0.0006415054,0.007323562,0.0057217595,0.005841618,8.8471,-0.011833676681498883,-0.018243541292366324,0,0
2010-03-31,-0.0036406508,0.007095539,0.005242731,0.005146211,10.040733,-0.011502680728386623,-0.017540104603311922,0,0
2010-04-01,0.0072680954,0.006993005,0.006118828,0.0049924497,9.693643,-0.011327908787085197,-0.01731911606240582,0,0
2010-04-02,-4.2599415e-05,0.006917139,0.0051163444,0.0056125554,9.187324,-0.011189164365584547,-0.017188845037569837,0,0
2010-04-05,0.007892433,0.0069134627,0.0050761285,0.0052002543,8.956867,-0.011175109755665463,-0.01720799007284967,0,0
2010-04-06,0.0023219008,0.006541332,0.0062635094,0.005713814,9.571374,-0.010592842401707965,-0.016213137025713437,0,0
2010-04-07,-0.0057088644,0.006242038,0.0069371294,0.0054097082,9.193909,-0.010097322803862278,-0.01551053244636164,0,0
2010-04-08,0.004020744,0.006417948,0.007936673,0.0056170714,8.602587,-0.01036137140157976,-0.016017587949601793,0,0
2010-04-09,0.007364578,0.006262126,0.0036410417,0.005464847,8.569175,-0.010108551029985993,-0.01563281886857106,0,0
2010-04-12,0.0,0.006123963,0.0044351616,0.0056968355,9.463673,-0.009914056911044054,-0.015189334864014548,0,0
2010-04-13,0.00041919932,0.006070763,0.0063737878,0.005328997,9.741641,-0.009835185952424733,-0.015030529761389891,0,0
2010-04-14,0.011252463,0.0073291943,0.004894718,0.005101344,8.929902,-0.011846060148727348,-0.018246373175707476,0,0
2010-04-15,0.001656315,0.0073074363,0.0054753274,0.006006484,9.02313,-0.011814470355212454,-0.01817986732682087,0,0
2010-04-16,-0.015216552,0.0072651803,0.012136343,0.00581275,8.362876,-0.011718321991307344,-0.018167173950497634,1,0
2010-04-19,0.004401139,0.0075820093,0.008648096,0.006752535,8.615686,-0.012241268020277463,-0.018920848572676188,0,0
2010-04-20,0.008329911,0.0073815156,0.004740667,0.006652867,11.100132,-0.011966281852139778,-0.018247036526126737,0,0
2010-04-21,-0.004156282,0.0068850066,0.008205168,0.0067721545,10.821513,-0.011161384315299536,-0.017019671590552614,0,0
2010-04-22,0.0010406912,0.006865156,0.012145781,0.0066807386,10.312407,-0.011129203706978718,-0.01697060031321529,0,0
2010-04-23,0.008699309,0.006860005,0.0076641864,0.0065355855,9.512921,-0.01110713660816358,-0.01700944786290651,0,0
2010-04-26,-0.0033051053,0.0067853876,0.0051713157,0.0066953194,9.234461,-0.010977598286299255,-0.016855933501044907,0,0
2010-04-27,-0.022811495,0.0068945433,0.013299036,0.0065802997,8.864632,-0.011141114162932588,-0.01717257815920156,1,1
2010-04-28,0.00759177,0.008106081,0.007940229,0.0076035066,7.7453175,-0.013037981000880926,-0.020381130046590343,0,0
2010-04-29,0.012733707,0.008142819,0.0073192045,0.0076291943,7.4679313,-0.013077367326367268,-0.02052912531398568,0,0
2010-04-30,-0.018210864,0.0075085196,0.00959506,0.007748718,8.060724,-0.012095197341718369,-0.018824251812414587,1,0
2010-05-03,0.012594625,0.008423345,0.00798147,0.011238665,8.401896,-0.013588499053146687,-0.021056485867761276,0,0
2010-05-04,-0.021932553,0.008002392,0.016394509,0.011509666,9.369286,-0.01295159812716591,-0.01986090398617171,1,1
2010-05-05,-0.007275872,0.009272408,0.011579959,0.013187874,10.325665,-0.015031634814449872,-0.022921304453280833,0,0
2010-05-06,-0.03630401,0.010100397,0.06813653,0.012547002,9.58476,-0.016356873002246086,-0.02503235897294788,1,1
2010-05-07,-0.013904687,0.01331205,0.026855215,0.017450584,8.423881,-0.021476803759416883,-0.03327116921361555,0,0
2010-05-10,0.04374455,0.015695304,0.01842262,0.016847942,7.8722057,-0.025260637614015376,-0.03941595208281564,0,0
2010-05-11,-0.0036816502,0.0125906635,0.017335521,0.022823824,7.093715,-0.020173404893522328,-0.031868142048729654,0,0
2010-05-12,0.015073498,0.011979999,0.01579383,0.020929702,7.290422,-0.019219482388952182,-0.03025843237072354,0,0
2010-05-13,-0.011175702,0.0112031,0.010945964,0.020107625,6.769547,-0.01790764666980692,-0.028461266366139562,0,0
2010-05-14,-0.018761458,0.011470803,0.019226097,0.0189848,6.9899507,-0.018365868738170175,-0.029067222288854815,1,0
2010-05-17,-0.00066086574,0.01294801,0.01725778,0.01887893,7.3146367,-0.020775567112398162,-0.03269508392733651,0,0
2010-05-18,-0.013980035,0.0132625345,0.017916823,0.017465316,6.829196,-0.021209402831616906,-0.03366956491122699,0,0
2010-05-19,-0.007851975,0.014421672,0.014612595,0.016932402,7.2564936,-0.023131741158717918,-0.03643851782668884,0,0
2010-05-20,-0.036701366,0.014929193,0.022299804,0.015863754,7.239523,-0.023943212940599888,-0.037727641141937954,1,0
2010-05-21,0.013460402,0.017457224,0.023168748,0.020053871,7.08633,-0.027969455334226134,-0.04418945387142027,0,0
2010-05-24,-0.01252626,0.017570985,0.009001459,0.019168867,7.408762,-0.028209281590777194,-0.04432542122862731,0,0
2010-05-25,0.0018656722,0.017131345,0.025372773,0.01833924,7.3875012,-0.02750000020241532,-0.04322578840776869,0,0
2010-05-26,-0.011011005,0.016370775,0.017915424,0.016956592,6.7697597,-0.02616798564770899,-0.04158954524482783,0,0
2010-05-27,0.036771398,0.015738862,0.02031015,0.01622907,6.4550967,-0.025090370178133637,-0.04013924100368421,0,0
2010-05-28,-0.011418256,0.013838997,0.01363001,0.020320013,6.1929355,-0.02200445851348598,-0.03541582840548876,0,0
2010-06-01,-0.017609352,0.01408832,0.014250744,0.019610394,5.6493444,-0.0223525290830944,-0.03615031893204229,0,0
2010-06-02,0.02516001,0.015423182,0.012681385,0.019290151,5.9692087,-0.024470422600318786,-0.0395755477205677,0,0
2010-06-03,0.006135686,0.013952114,0.00858587,0.020370357,5.9601703,-0.022136425883544548,-0.035800819349381174,0,0
2010-06-04,-0.034573622,0.013621617,0.022983423,0.019043628,5.7363796,-0.02161205910326811,-0.03495277095745679,1,0
2010-06-07,-0.01702974,0.015983969,0.012762334,0.021897376,6.431796,-0.025475596374700357,-0.040776497291815386,0,0
2010-06-08,0.010677525,0.017296156,0.01328472,0.021199532,6.979309,-0.027690723096912454,-0.043834032601365036,0,0
2010-06-09,-0.0035465222,0.015932893,0.017483192,0.01998987,7.400178,-0.025578113920723095,-0.040196622152043275,0,0
2010-06-10,0.02641266,0.016034009,0.016469091,0.018529471,7.672267,-0.025779624080884658,-0.0403424869075314,0,0
2010-06-11,0.005062137,0.014994658,0.011189555,0.019777495,8.670979,-0.024213977942246587,-0.03740292497236279,0,0
2010-06-14,0.0011469206,0.014495137,0.011115474,0.01837661,8.920391,-0.02342752367782696,-0.036088849277404314,0,0
2010-06-15,0.017047804,0.014100242,0.011442915,0.017087717,7.821545,-0.02268783153411084,-0.035426868474191506,0,0
2010-06-16,0.00022535211,0.013019673,0.00941761,0.017132346,7.3483787,-0.02089485276024899,-0.032864494247985376,0,0
2010-06-17,0.002025887,0.012451955,0.010633945,0.015821572,7.593857,-0.020011945693362145,-0.03135372373369125,0,0
2010-06-18,-0.0013501352,0.012107312,0.0053571826,0.014631592,7.4566984,-0.019443083819559583,-0.030527601446926372,0,0
2010-06-21,0.00022514917,0.011795561,0.016341401,0.013402776,7.7596817,-0.018973606067518956,-0.02965356375313336,0,0
2010-06-22,-0.018174058,0.011948156,0.013531523,0.012364379,7.2981653,-0.019169317789177336,-0.03017555298149917,0,0
