DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2013-07-24,-0.0026690408,0.0057682223,0.0072446284,4.0680213,-0.009151862460194792,-0.014801132593467868,0,0
2013-07-25,0.00014846708,0.0059215017,0.0062115043,3.8815162,-0.009395055473114002,-0.015194444014577835,0,0
2013-07-26,0.0014834597,0.0060472297,0.0077829217,3.9076016,-0.009594535419226467,-0.015517059126528017,0,0
2013-07-29,-0.002374593,0.006246184,0.0046030423,3.719099,-0.009910196261770626,-0.01602757138623285,0,0
2013-07-30,0.0013364023,0.0062176962,0.004636036,3.5490317,-0.00986499740855355,-0.015954472143051658,0,0
2013-07-31,-0.0025258167,0.00609612,0.005615972,3.657693,-0.009672104871130007,-0.015642510721525272,0,0
2013-08-01,0.011683931,0.006026493,0.005935623,3.6355846,-0.009561634570335096,-0.015463849211169603,0,0
2013-08-02,0.0022031292,0.0058889086,0.0037932696,3.7731953,-0.00934334341004214,-0.015110811081332012,0,0
2013-08-05,-0.00088066934,0.0056405705,0.002595192,3.6320496,-0.008949329503516885,-0.01447357990576358,0,0
2013-08-06,-0.0050051627,0.0053952103,0.0055468665,3.3106856,-0.0085600417007804,-0.013843992167706615,0,0
2013-08-07,-0.0034001067,0.0054758196,0.00519174,3.548375,-0.00868793605950304,-0.014050833274600834,0,0
2013-08-08,0.0032525163,0.0056278585,0.004894221,3.439433,-0.008929160993590049,-0.014440961759354788,0,0
2013-08-09,-0.0044378773,0.0057185907,0.0050000455,3.6201255,-0.009073116685311088,-0.01467377855375208,0,0
2013-08-12,0.000444675,0.005809682,0.0055216905,3.7856214,-0.009217642441245592,-0.014907517302128357,0,0
2013-08-13,0.0022204139,0.005873817,0.0063119913,3.8779063,-0.009319398903348975,-0.015072086087376722,0,0
2013-08-14,-0.005188656,0.005915204,0.0037558875,4.0060906,-0.009385063061829419,-0.015178283478403385,0,0
2013-08-15,-0.015729483,0.0059295036,0.0073030503,4.185669,-0.00940775071266147,-0.015214975783347871,1,1
2013-08-16,-0.0028729134,0.0063378075,0.0051486865,4.3150992,-0.010055566255659355,-0.016262675504549427,0,0
2013-08-19,-0.0036407807,0.006550374,0.005903782,4.157919,-0.010392824388119332,-0.016808116649286567,0,0
2013-08-20,0.003337888,0.006710531,0.006329335,4.279176,-0.010646929153975313,-0.01721907544028947,0,0
2013-08-21,-0.008518457,0.006712412,0.0070398087,4.413237,-0.010649913394889608,-0.01722390179619849,0,0
2013-08-22,0.011090125,0.0068036085,0.008467052,4.6324544,-0.010794605645768996,-0.01745790981367339,0,0
2013-08-23,0.0040708687,0.006816551,0.004720608,4.8863564,-0.010815140625547344,-0.017491120644782955,0,0
