DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2006-03-31,0.0,0.0065043843,0.0048667737,0.0058092414,11.87833,-0.010544352019791071,-0.01607877691891913,0,0
2006-04-03,-0.0013393286,0.005840557,0.007391737,0.0057569505,11.711157,-0.009468212019153075,-0.014437802208353018,0,0
2006-04-04,0.006868945,0.0062640198,0.0063204644,0.005710485,11.359822,-0.010154693120984465,-0.015484597352775697,0,0
2006-04-05,0.0032273403,0.006367465,0.0043971958,0.005746112,11.123445,-0.010322389462081707,-0.015740312645053555,0,0
2006-04-06,-0.0011378723,0.005569087,0.005600581,0.0057053836,11.415229,-0.00902812707179172,-0.013766729421640643,0,0
2006-04-07,-0.010299538,0.0056226933,0.0105918655,0.005496704,13.930543,-0.00911502965293367,-0.013899244650005275,1,0
2006-04-10,0.0011496457,0.007168814,0.004531402,0.0057665133,10.904232,-0.011621468520306516,-0.01772124066585859,0,0
2006-04-11,-0.008847913,0.006144852,0.008362449,0.005752985,10.2246685,-0.009961508191901997,-0.015190015251098503,0,0
2006-04-12,0.0011585249,0.0066381358,0.0030550507,0.0058403867,10.469483,-0.010761178036226327,-0.016409408629804428,0,0
2006-04-13,-0.0009653442,0.0052604326,0.0052924724,0.0057913046,10.438926,-0.008527763301831266,-0.013003739204659729,0,0
2006-04-17,-0.00096627703,0.0052538053,0.0069474517,0.00575976,9.807637,-0.008513054294902725,-0.013002503597764455,0,0
2006-04-18,0.01573023,0.0060586235,0.00802397,0.005751421,9.355814,-0.009805298051424017,-0.015038086383414313,0,0
2006-04-19,0.0013314314,0.0067293225,0.0055916766,0.005965185,9.765155,-0.010902760676352492,-0.016658605608056716,0,0
2006-04-20,0.0013296611,0.0062744617,0.0068917735,0.005921936,9.627382,-0.010162191682421341,-0.01554608544660652,0,0
2006-04-21,0.0,0.0064037633,0.0064369617,0.0058861636,9.22296,-0.010359839492493516,-0.01590918588522432,0,0
2006-04-24,-0.0019000575,0.006478816,0.0050459555,0.005862087,8.566933,-0.010458251937359091,-0.0161740524734716,0,0
2006-04-25,-0.0038109801,0.0059341304,0.006315087,0.005816505,8.559127,-0.009578727874932797,-0.014815188606034316,0,0
