timestamp,ln_true,ln_pred,ret_true,ret_pred,price_true,price_pred,train_loss
2023-05-31 16:00:00,10.2012193321,10.2010696515,0.0009088622,0.0007591816,26936.0100000000,26931.9785046063,0.0006077669
2023-05-31 17:00:00,10.2056418947,10.2007427995,0.0044225626,-0.0004765326,27055.4000000000,26923.1771714696,0.0613164529
2023-05-31 18:00:00,10.2049637964,10.2041989661,-0.0006780982,-0.0014429286,27037.0600000000,27016.3891422718,0.0003661232
2023-05-31 19:00:00,10.2039835499,10.2056474444,-0.0009802466,0.0006836480,27010.5700000000,27055.5501505624,0.0076307403
2023-05-31 20:00:00,10.2078128549,10.2046446905,0.0038293050,0.0006611407,27114.2000000000,27028.4336914089,0.0166886654
2023-05-31 21:00:00,10.2069490967,10.2064194025,-0.0008637582,-0.0013934523,27090.7900000000,27076.4439664153,0.0016048292
2023-05-31 22:00:00,10.2103831082,10.2069570168,0.0034340115,0.0000079201,27183.9800000000,27091.0045624910,0.0207002647
2023-05-31 23:00:00,10.2113526946,10.2089441013,0.0009695864,-0.0014390069,27210.3500000000,27144.8901973333,0.0111826835
2023-06-01 00:00:00,10.2060251089,10.2115185363,-0.0053275858,0.0001658417,27065.7700000000,27214.8629837353,0.0629262999
2023-06-01 01:00:00,10.2064975498,10.2077087263,0.0004724410,0.0016836174,27078.5600000000,27111.3767839871,0.0024843216
2023-06-01 02:00:00,10.1931399327,10.2070565352,-0.0133576172,0.0005589854,26719.2600000000,27093.7007505004,0.5701318979
2023-06-01 03:00:00,10.1954083788,10.1943579396,0.0022684461,0.0012180069,26779.9400000000,26751.8240715089,0.0005769454
2023-06-01 04:00:00,10.1963120053,10.1949608283,0.0009036265,-0.0004475505,26804.1500000000,26767.9573068420,0.0000659146
2023-06-01 05:00:00,10.1979913043,10.1952161946,0.0016792991,-0.0010958106,26849.2000000000,26774.7938153386,0.0036716862
2023-06-01 06:00:00,10.1956021618,10.1969768440,-0.0023891426,-0.0010144603,26785.1300000000,26821.9763630138,0.0081593161
2023-06-01 07:00:00,10.1962567884,10.1964022410,0.0006546266,0.0008000792,26802.6700000000,26806.5688012712,0.0000256044
2023-06-01 08:00:00,10.2003472564,10.1966416351,0.0040904680,0.0003848467,26912.5300000000,26812.9869032120,0.0479620360
2023-06-01 09:00:00,10.2002023320,10.1992483871,-0.0001449244,-0.0010988692,26908.6300000000,26882.9728910660,0.0040724222
2023-06-01 10:00:00,10.1983934701,10.2008965025,-0.0018088619,0.0006941706,26860.0000000000,26927.3156635404,0.0208760183
2023-06-01 11:00:00,10.1996198213,10.1994601520,0.0012263512,0.0010666819,26892.9600000000,26888.6663614451,0.0028143891
2023-06-01 12:00:00,10.2014338917,10.1994981435,0.0018140704,-0.0001216778,26941.7900000000,26889.6879218271,0.0070372382
